Buddhist,Date,Gold_Thai,Copper,Rhodium,SP,US_Five,US_Ten,DJI,Set,GBP_THB,JPY_THB,USD_THB,,,,,,,
16-5-59,05-16-16,"21,300.00",3.011,"1,335.00","1,980.03",1.632,2.259,"16,984.33","2,019.40",51.475,0.3224,32.77,,,,,,,
14-5-59,05-14-16,"21,200.00",3.0575,"1,315.00","1,978.25",1.644,2.305,"16,956.91","2,026.81",51.566,0.3227,32.8,,,,,,,
13-5-59,05-13-16,"21,100.00",3.0455,"1,315.00","1,984.60",1.605,2.31,"17,079.50","2,020.85",51.261,0.3237,32.74,,,,,,,
12-5-59,05-12-16,"21,150.00",3.058,"1,305.00","1,988.07",1.62,2.34,"17,092.02","2,007.60",51.451,0.3243,32.78,,,,,,,
11-5-59,05-11-16,"21,100.00",3.0825,"1,290.00","1,985.32",1.599,2.358,"17,117.01","2,020.29",51.449,0.3237,32.83,,,,,,,
10-5-59,05-10-16,"21,000.00",3.09,"1,290.00","1,975.65",1.625,2.317,"17,054.97","2,025.46",51.185,0.3244,32.74,,,,,,,
9-5-59,05-09-16,"21,300.00",3.059,"1,265.00","1,976.93",1.651,2.335,"17,095.11","2,017.05",51.265,0.3262,32.79,,,,,,,
7-5-59,05-07-16,"21,250.00",3.044,"1,265.00","1,961.54",1.66,2.313,"16,978.16","2,047.00",51.435,0.3243,32.83,,,,,,,
6-5-59,05-06-16,"21,200.00",3.035,"1,265.00","1,979.75",1.661,2.345,"17,133.45","2,052.80",51.494,0.3241,32.76,,,,,,,
4-5-59,05-04-16,"21,200.00",3.0135,"1,250.00","1,976.35",1.59,2.377,"17,061.91","2,042.47",51.802,0.3247,32.82,,,,,,,
3-5-59,05-03-16,"21,250.00",3.029,"1,230.00","1,977.36",1.677,2.373,"17,055.03","2,028.89",52.278,0.3241,32.82,,,,,,,
2-5-59,05-02-16,"21,250.00",2.9865,"1,230.00","1,969.86",1.634,2.373,"16,950.93","2,026.08",51.955,0.326,32.8,,,,,,,
1-5-59,05-01-16,"21,200.00",3.0085,"1,220.00","1,965.76",1.631,2.308,"16,918.31","2,023.05",52,0.3246,32.72,,,,,,,
30-4-59,04-30-16,"21,200.00",2.9855,"1,205.00","1,966.67",1.624,2.387,"16,980.35","2,012.66",51.938,0.326,32.85,,,,,,,
29-4-59,04-29-16,"20,950.00",3.0135,"1,205.00","1,965.10",1.596,2.344,"16,916.83","2,014.29",52.286,0.3263,32.76,,,,,,,
28-4-59,04-28-16,"20,600.00",3.0805,"1,180.00","1,976.39",1.575,2.333,"17,022.09","2,017.50",52.275,0.3237,32.65,,,,,,,
27-4-59,04-27-16,"20,600.00",3.0415,"1,165.00","1,984.22",1.593,2.341,"17,063.83","2,015.83",52.209,0.3251,32.67,,,,,,,
26-4-59,04-26-16,"20,550.00",3.032,"1,165.00","1,975.88",1.515,2.309,"16,979.00","2,020.55",52.047,0.3226,32.56,,,,,,,
25-4-59,04-25-16,"20,450.00",3.03,"1,150.00","1,973.06",1.494,2.307,"16,949.71","2,004.85",52.077,0.3252,32.55,,,,,,,
23-4-59,04-23-16,"20,400.00",3.024,"1,150.00","1,962.29",1.514,2.31,"16,828.53","1,982.22",51.959,0.3275,32.51,,,,,,,
22-4-59,04-22-16,"20,650.00",3.0325,"1,150.00","1,960.79",1.496,2.296,"16,852.49","1,961.04",52.332,0.3282,32.41,,,,,,,
21-4-59,04-21-16,"20,600.00",3.0415,"1,135.00","1,956.56",1.426,2.262,"16,846.90","1,940.86",52.277,0.3276,32.41,,,,,,,
20-4-59,04-20-16,"20,600.00",3.0015,"1,135.00","1,959.89",1.424,2.287,"16,866.81","1,937.60",52.138,0.3286,32.36,,,,,,,
19-4-59,04-19-16,"20,350.00",3.0085,"1,120.00","1,949.27",1.395,2.275,"16,817.68","1,939.64",51.851,0.3282,32.35,,,,,,,
18-4-59,04-18-16,"20,450.00",3.025,"1,105.00","1,961.97",1.443,2.216,"16,934.62","1,928.23",51.838,0.3275,32.31,,,,,,,
16-4-59,04-16-16,"20,450.00",3.007,"1,105.00","1,962.92",1.382,2.216,"16,946.50","1,938.07",51.952,0.3277,32.25,,,,,,,
12-4-59,04-12-16,"20,700.00",3.043,"1,105.00","1,960.45",1.309,2.176,"16,920.62","1,954.79",52.155,0.3284,32.25,,,,,,,
11-4-59,04-11-16,"20,650.00",3.037,"1,105.00","1,957.50",1.452,2.218,"16,909.90","1,985.56",52.109,0.3237,32.38,,,,,,,
9-4-59,04-09-16,"20,500.00",3.034,"1,105.00","1,942.73",1.475,2.155,"16,806.12","1,979.15",52.122,0.3149,32.39,,,,,,,
8-4-59,04-08-16,"20,500.00",3.05,"1,105.00","1,937.15",1.468,2.111,"16,779.21","1,964.59",51.94,0.3159,32.41,,,,,,,
7-4-59,04-07-16,"20,350.00",3.03,"1,105.00","1,934.84",1.563,2.204,"16,765.56","1,956.62",51.662,0.3156,32.47,,,,,,,
5-4-59,04-05-16,"20,400.00",3.051,"1,095.00","1,930.80",1.563,2.24,"16,734.64","1,932.58",52.112,0.3146,32.4,,,,,,,
4-4-59,04-04-16,"20,200.00",3.07,"1,095.00","1,943.35",1.635,2.234,"16,840.48","1,922.31",52.147,0.3138,32.41,,,,,,,
2-4-59,04-02-16,"20,300.00",3.0935,"1,095.00","1,949.37",1.697,2.316,"16,943.16","1,936.11",52.255,0.3204,32.41,,,,,,,
1-4-59,04-01-16,"20,400.00",3.1315,"1,095.00","1,950.34",1.732,2.33,"16,940.40","1,938.90",52.659,0.3177,32.53,,,,,,,
31-3-59,03-31-16,"20,400.00",3.1575,"1,105.00","1,948.97",1.694,2.352,"16,926.08","1,916.90",52.418,0.3188,32.55,,,,,,,
30-3-59,03-30-16,"20,600.00",3.096,"1,105.00","1,942.41",1.673,2.421,"16,839.64","1,907.05",52.424,0.3209,32.57,,,,,,,
29-3-59,03-29-16,"20,350.00",3.0895,"1,105.00","1,928.52",1.771,2.439,"16,739.14","1,905.12",52.068,0.324,32.61,,,,,,,
28-3-59,03-28-16,"20,200.00",3.097,"1,105.00","1,923.06",1.763,2.436,"16,720.00","1,908.87",52.352,0.3233,32.43,,,,,,,
26-3-59,03-26-16,"20,300.00",3.09,"1,105.00","1,923.07",1.799,2.387,"16,736.70","1,883.66",52.469,0.3209,32.42,,,,,,,
25-3-59,03-25-16,"20,300.00",3.102,"1,105.00","1,923.87",1.796,2.5,"16,716.85","1,875.92",52.559,0.3202,32.42,,,,,,,
24-3-59,03-24-16,"20,300.00",3.159,"1,105.00","1,920.33",1.757,2.479,"16,697.33","1,896.97",52.598,0.3222,32.38,,,,,,,
23-3-59,03-23-16,"20,500.00",3.199,"1,090.00","1,910.60",1.816,2.524,"16,637.74","1,917.93",52.517,0.3246,32.28,,,,,,,
22-3-59,03-22-16,"20,500.00",3.1545,"1,080.00","1,911.77",1.763,2.528,"16,674.98","1,934.03",52.671,0.324,32.29,,,,,,,
21-3-59,03-21-16,"20,650.00",3.135,"1,080.00","1,902.01",1.776,2.506,"16,607.42","1,965.09",52.628,0.3246,32.18,,,,,,,
19-3-59,03-19-16,"20,650.00",3.1535,"1,095.00","1,893.32",1.806,2.567,"16,544.49","1,927.82",52.835,0.3248,32.23,,,,,,,
18-3-59,03-18-16,"20,750.00",3.149,"1,095.00","1,888.19",1.844,2.531,"16,532.74","1,909.98",52.761,0.321,32.25,,,,,,,
17-3-59,03-17-16,"20,600.00",3.14,"1,105.00","1,873.34",1.842,2.556,"16,376.17","1,931.73",52.412,0.3198,32.17,,,,,,,
16-3-59,03-16-16,"20,400.00",3.1975,"1,105.00","1,884.88",1.772,2.569,"16,511.22","1,925.42",52.87,0.3169,32.21,,,,,,,
15-3-59,03-15-16,"20,400.00",3.1955,"1,105.00","1,876.66",1.787,2.629,"16,490.35","1,949.15",52.519,0.3149,32.31,,,,,,,
14-3-59,03-14-16,"20,800.00",3.217,"1,120.00","1,871.19",1.817,2.629,"16,447.32","1,911.86",52.36,0.3149,32.17,,,,,,,
12-3-59,03-12-16,"20,700.00",3.2115,"1,120.00","1,888.16",1.817,2.591,"16,613.52","1,932.72",52.329,0.3122,32.24,,,,,,,
11-3-59,03-11-16,"21,200.00",3.182,"1,140.00","1,897.13",1.787,2.591,"16,716.08","1,906.50",52.438,0.3137,32.17,,,,,,,
10-3-59,03-10-16,"20,850.00",3.1725,"1,160.00","1,896.75",1.783,2.612,"16,695.92","1,852.24",52.221,0.3135,32.17,,,,,,,
9-3-59,03-09-16,"20,950.00",3.0985,"1,160.00","1,880.03",1.76,2.609,"16,584.82","1,855.84",52.086,0.311,32.14,,,,,,,
8-3-59,03-08-16,"21,200.00",3.128,"1,160.00","1,875.27",1.73,2.547,"16,551.23","1,886.12",51.665,0.312,32.06,,,,,,,
7-3-59,03-07-16,"21,050.00",3.112,"1,130.00","1,877.39",1.686,2.532,"16,518.16","1,880.33",51.597,0.3125,32.04,,,,,,,
5-3-59,03-05-16,"20,950.00",3.096,"1,050.00","1,868.53",1.724,2.5,"16,401.66","1,838.41",51.791,0.3134,31.98,,,,,,,
4-3-59,03-04-16,"21,000.00",3.117,"1,010.00","1,883.69",1.679,2.48,"16,529.85","1,812.26",52.39,0.3135,32.07,,,,,,,
3-3-59,03-03-16,"20,750.00",3.155,"1,010.00","1,879.45",1.686,2.45,"16,509.75","1,798.58",52.718,0.3114,32.03,,,,,,,
2-3-59,03-02-16,"20,650.00",3.172,"1,010.00","1,885.30",1.638,2.468,"16,562.34","1,921.71",52.898,0.3115,32.12,,,,,,,
1-3-59,03-01-16,"20,900.00",3.1875,"1,010.00","1,884.39",1.627,2.403,"16,580.26",,53.076,0.3128,31.96,,,,,,,
29/02/2559,#VALUE!,"20,650.00",3.181,"1,010.00","1,877.10",1.635,2.419,"16,534.86",,52.965,0.3129,31.91,,,,,,,
27-2-59,02-27-16,"20,600.00",3.181,"1,010.00","1,870.78",1.65,2.357,"16,451.18",,52.956,0.3121,31.93,,,,,,,
26-2-59,02-26-16,"20,800.00",3.2075,"1,010.00","1,865.00",1.656,2.345,"16,363.20",,52.858,0.3105,31.88,,,,,,,
25-2-59,02-25-16,"20,750.00",3.2465,"1,010.00","1,877.72",1.666,2.343,"16,503.26",,52.796,0.3104,31.91,,,,,,,
24-2-59,02-24-16,"20,650.00",3.2165,"1,010.00","1,881.97",1.668,2.357,"16,503.39",,52.997,0.3082,31.95,,,,,,,
23-2-59,02-23-16,"20,500.00",3.235,"1,010.00","1,879.32",1.633,2.393,"16,513.73",,52.888,0.3069,31.93,,,,,,,
20-2-59,02-20-16,"20,600.00",3.237,"1,010.00","1,872.57",1.635,2.384,"16,449.38",,52.997,0.3072,31.96,,,,,,,
19-2-59,02-19-16,"20,600.00",3.2165,"1,030.00","1,865.79",1.577,2.41,"16,408.92",,53.104,0.3122,32,,,,,,,
18-2-59,02-18-16,"20,250.00",3.2445,"1,060.00","1,861.73",1.577,2.41,"16,424.14",,53.002,0.3116,31.91,,,,,,,
17-2-59,02-17-16,"20,200.00",3.247,"1,060.00","1,846.01",1.556,2.434,"16,266.23",,53.228,0.3137,31.82,,,,,,,
16-2-59,02-16-16,"20,200.00",3.2645,"1,060.00","1,831.45",1.577,2.401,"16,173.49",,53.273,0.3122,31.84,,,,,,,
15-2-59,02-15-16,"20,600.00",3.206,"1,060.00","1,818.18",1.579,2.396,"16,028.29",,53.125,0.3107,31.82,,,,,,,
13-2-59,02-13-16,"20,700.00",3.2055,"1,080.00","1,830.65",1.627,2.356,"16,168.87",,53.285,0.3105,31.94,,,,,,,
12-2-59,02-12-16,"20,550.00",3.198,"1,080.00","1,872.28",1.618,2.407,"16,437.24",,53.913,0.3117,32.07,,,,,,,
11-2-59,02-11-16,"20,000.00",3.1875,"1,080.00","1,852.64",1.628,2.43,"16,256.37",,53.849,0.3131,32.07,,,,,,,
10-2-59,02-10-16,"19,900.00",3.2165,"1,105.00","1,845.48",1.604,2.458,"16,245.16",,53.87,0.3122,32.1,,,,,,,
9-2-59,02-09-16,"19,950.00",3.216,"1,105.00","1,863.92",1.65,2.431,"16,414.15",,54.25,0.317,32.23,,,,,,,
8-2-59,02-08-16,"19,500.00",3.247,"1,105.00","1,890.25",1.664,2.431,"16,576.02",,54.19,0.3163,32.16,,,,,,,
6-2-59,02-06-16,"19,600.00",3.2535,"1,130.00","1,891.43",1.653,2.42,"16,572.36",,54.37,0.3158,32.19,,,,,,,
5-2-59,02-05-16,"19,350.00",3.2705,"1,145.00","1,886.61",1.668,2.471,"16,532.80",,54.211,0.3152,32.13,,,,,,,
4-2-59,02-04-16,"19,150.00",3.271,"1,145.00","1,873.96",1.664,2.487,"16,458.05",,54.023,0.3183,32.13,,,,,,,
3-2-59,02-03-16,"19,000.00",3.2535,"1,145.00","1,859.16",1.758,2.487,"16,324.22",,54.336,0.3195,32.17,,,,,,,
2-2-59,02-02-16,"18,900.00",3.2615,"1,145.00","1,850.07",1.773,2.502,"16,267.77",,54.02,0.3165,31.94,,,,,,,
1-2-59,02-01-16,"18,850.00",3.2585,"1,145.00","1,852.11",1.704,2.494,"16,268.67",,53.93,0.3172,31.82,,,,,,,
30-1-59,01-30-16,"18,800.00",3.2755,"1,145.00","1,867.09",1.71,2.562,"16,370.71",,54.003,0.3173,31.79,,,,,,,
29-1-59,01-29-16,"18,800.00",3.259,"1,145.00","1,859.48",1.683,2.558,"16,279.20",,54.019,0.3141,31.81,,,,,,,
28-1-59,01-28-16,"18,900.00",3.204,"1,145.00","1,867.67",1.693,2.46,"16,303.28",,54.029,0.3116,31.82,,,,,,,
27-1-59,01-27-16,"18,900.00",3.203,"1,145.00","1,874.53",1.65,2.491,"16,332.69",,54.146,0.3125,31.77,,,,,,,
26-1-59,01-26-16,"18,800.00",3.165,"1,110.00","1,860.09",1.656,2.471,"16,221.98",,54.161,0.3115,31.76,,,,,,,
25-1-59,01-25-16,"18,650.00",3.172,"1,110.00","1,872.25",1.683,2.503,"16,335.71",,54.455,0.3142,31.88,,,,,,,
23-1-59,01-23-16,"18,650.00",3.1675,"1,100.00","1,858.92",1.671,2.469,"16,245.93",,54.879,0.3146,32.13,,,,,,,
22-1-59,01-22-16,"18,750.00",3.144,"1,100.00","1,842.81",1.622,2.467,"16,066.37",,54.973,0.3133,32.17,,,,,,,
21-1-59,01-21-16,"18,800.00",3.135,"1,100.00","1,845.07",1.689,2.473,"16,106.32",,55.007,0.3117,32.09,,,,,,,
20-1-59,01-20-16,"18,650.00",3.1245,"1,100.00","1,869.06",1.689,2.482,"16,341.55",,55.04,0.3072,32.12,,,,,,,
19-1-59,01-19-16,"18,650.00",3.0775,"1,080.00","1,866.15",1.674,2.451,"16,350.67",,54.871,0.307,32.12,,,,,,,
18-1-59,01-18-16,"18,700.00",3.066,"1,070.00","1,878.26",1.645,2.525,"16,419.39",,54.994,0.3047,32.11,,,,,,,
16-1-59,01-16-16,"18,650.00",3.0645,"1,050.00","1,877.86",1.64,2.547,"16,453.10",,55.128,0.305,32.18,,,,,,,
15-1-59,01-15-16,"18,500.00",3.0445,"1,050.00","1,878.52",1.655,2.547,"16,424.53",,55.191,0.3047,32.17,,,,,,,
14-1-59,01-14-16,"18,700.00",3.0265,"1,050.00","1,874.18",1.674,2.525,"16,360.56",,55.433,0.3019,32.36,,,,,,,
13-1-59,01-13-16,"18,550.00",3.019,"1,050.00","1,874.05",1.694,2.516,"16,395.88",,55.451,0.2988,32.4,,,,,,,
12-1-59,01-12-16,"18,750.00",3.0375,"1,065.00","1,849.23",1.735,2.536,"16,169.32",,55.513,0.2945,32.34,,,,,,,
11-1-59,01-11-16,"18,900.00",3.047,"1,065.00","1,857.68",1.763,2.558,"16,321.71",,55.541,0.2964,32.38,,,,,,,
9-1-59,01-09-16,"18,850.00",3.042,"1,065.00","1,855.12",1.707,2.559,"16,273.23",,55.512,0.2963,32.35,,,,,,,
8-1-59,01-08-16,"18,800.00",3.043,"1,065.00","1,844.90",1.659,2.616,"16,197.70",,55.508,0.3013,32.35,,,,,,,
7-1-59,01-07-16,"18,800.00",3.0845,"1,065.00","1,845.79",1.633,2.656,"16,180.36",,55.441,0.3024,32.4,,,,,,,
6-1-59,01-06-16,"18,400.00",3.09,"1,065.00","1,847.66",1.635,2.625,"16,207.34",,55.189,0.3028,32.42,,,,,,,
5-1-59,01-05-16,"18,350.00",3.12,"1,065.00","1,836.78",1.646,2.568,"16,102.27",,55.226,0.3041,32.45,,,,,,,
4-1-59,01-04-16,"18,150.00",3.1355,"1,065.00","1,841.07",1.684,2.53,"16,135.92",,55.042,0.3038,32.43,,,,,,,
2-1-59,01-02-16,"18,100.00",3.162,"1,065.00","1,829.24",1.669,2.529,"16,044.15",,55.096,0.3037,32.43,,,,,,,
30-12-58,12-30-15,"18,250.00",3.14,"1,065.00","1,838.90",1.699,2.527,"16,126.23",,55.219,0.3073,32.41,,,,,,,
29-12-58,12-29-15,"18,250.00",3.17,"1,065.00","1,839.03",1.692,2.561,"16,153.97",,55.204,0.3096,32.41,,,,,,,
28-12-58,12-28-15,"18,250.00",3.171,"1,065.00","1,828.46",1.677,2.577,"16,018.08",,55.299,0.3086,32.45,,,,,,,
26-12-58,12-26-15,"18,300.00",3.1655,"1,065.00","1,814.82",1.668,2.619,"15,946.99",,55.051,0.3092,32.41,,,,,,,
25-12-58,12-25-15,"18,300.00",3.137,"1,065.00","1,820.12",1.753,2.612,"15,993.04",,55.099,0.3103,32.47,,,,,,,
24-12-58,12-24-15,"18,250.00",3.128,"1,065.00","1,800.45",1.701,2.622,"15,804.17",,54.923,0.3109,32.34,,,,,,,
23-12-58,12-23-15,"18,250.00",3.1435,"1,065.00","1,796.20",1.701,2.59,"15,793.63",,54.895,0.3073,32.37,,,,,,,
22-12-58,12-22-15,"18,350.00",3.162,"1,065.00","1,776.01",1.698,2.659,"15,630.64",,54.894,0.3094,32.43,,,,,,,
21-12-58,12-21-15,"18,200.00",3.1445,"1,050.00","1,752.99",1.706,2.601,"15,443.83",,54.474,0.3085,32.48,,,,,,,
19-12-58,12-19-15,"18,150.00",3.1445,"1,050.00","1,753.38",1.719,2.602,"15,443.00",,54.373,0.3082,32.45,,,,,,,
18-12-58,12-18-15,"18,050.00",3.153,"1,050.00","1,743.82",1.678,2.606,"15,372.93",,54.432,0.3078,32.38,,,,,,,
17-12-58,12-17-15,"18,150.00",3.136,"1,050.00","1,782.68",1.649,2.644,"15,697.69",,54.513,0.308,32.47,,,,,,,
16-12-58,12-16-15,"18,050.00",3.1425,"1,050.00","1,790.88",1.62,2.653,"15,847.19",,54.83,0.3084,32.61,,,,,,,
15-12-58,12-15-15,"18,150.00",3.085,"1,030.00","1,777.17",1.634,2.602,"15,743.03",,54.643,0.3055,32.64,,,,,,,
14-12-58,12-14-15,"18,300.00",3.0595,"1,030.00","1,790.15",1.639,2.595,"15,927.08",,54.565,0.3034,32.6,,,,,,,
12-12-58,12-12-15,"18,300.00",3.037,"1,030.00","1,783.00",1.592,2.582,"15,840.84",,55.007,0.3027,32.83,,,,,,,
11-12-58,12-11-15,"18,150.00",3.056,"1,030.00","1,791.03",1.549,2.597,"15,879.05",,54.986,0.3006,32.81,,,,,,,
10-12-58,12-10-15,"18,200.00",3.053,"1,030.00","1,826.96",1.526,2.595,"16,203.29",,54.808,0.3003,32.78,,,,,,,
9-12-58,12-09-15,"18,250.00",3.073,"1,030.00","1,842.29",1.508,2.529,"16,371.99",,54.608,0.3005,32.67,,,,,,,
8-12-58,12-08-15,"18,100.00",3.026,"1,030.00","1,844.71",1.527,2.484,"16,420.48",,54.781,0.2991,32.6,,,,,,,
7-12-58,12-07-15,"18,300.00",3.0175,"1,030.00","1,841.05",1.536,2.466,"16,459.27",,54.814,0.2994,32.56,,,,,,,
4-12-58,12-04-15,"17,950.00",3.074,"1,030.00","1,844.23",1.537,2.448,"16,408.02",,54.741,0.2997,32.52,,,,,,,
3-12-58,12-03-15,"17,850.00",3.0935,"1,030.00","1,847.99",1.547,2.514,"16,477.70",,54.956,0.2993,32.55,,,,,,,
2-12-58,12-02-15,"18,050.00",3.107,"1,030.00","1,840.52",1.531,2.539,"16,378.03",,54.851,0.2995,32.46,,,,,,,
1-12-58,12-01-15,"18,100.00",3.0965,"1,030.00","1,821.36",1.506,2.543,"16,261.99",,54.754,0.2994,32.51,,,,,,,
30-11-58,11-30-15,"17,900.00",3.051,"1,030.00","1,841.26",1.548,2.552,"16,434.03",,54.538,0.2983,32.46,,,,,,,
28-11-58,11-28-15,"17,950.00",3.0465,"1,030.00","1,840.06",1.556,2.543,"16,453.62",,54.596,0.2981,32.44,,,,,,,
27-11-58,11-27-15,"18,100.00",3.0265,"1,030.00","1,839.00",1.531,2.509,"16,471.41",,54.531,0.2981,32.5,,,,,,,
26-11-58,11-26-15,"18,100.00",3.0325,"1,030.00","1,837.90",1.564,2.543,"16,527.66",,54.322,0.2978,32.39,,,,,,,
25-11-58,11-25-15,"18,200.00",3.03,"1,030.00","1,828.71",1.62,2.521,"16,429.02",,54.813,0.2984,32.58,,,,,,,
24-11-58,11-24-15,"18,150.00",2.99,"1,030.00","1,832.31",1.664,2.495,"16,474.04",,54.966,0.295,32.59,,,,,,,
23-11-58,11-23-15,"18,150.00",3.043,"1,030.00","1,833.21",1.637,2.543,"16,456.89",,54.889,0.2937,32.59,,,,,,,
21-11-58,11-21-15,"18,250.00",3.0405,"1,030.00","1,845.86",1.627,2.616,"16,572.17",,54.998,0.2956,32.47,,,,,,,
20-11-58,11-20-15,"18,300.00",3.0375,"1,030.00",,1.658,2.661,,,54.894,0.2984,32.38,,,,,,,
19-11-58,11-19-15,"18,300.00",3.0415,"1,030.00",,1.681,2.631,,,54.9,0.2979,32.32,,,,,,,
18-11-58,11-18-15,"18,200.00",3.047,"1,030.00",,1.681,2.611,,,54.549,0.2972,32.33,,,,,,,
17-11-58,11-17-15,"18,400.00",3.03,"1,030.00",,1.656,2.623,,,54.632,0.2959,32.37,,,,,,,
16-11-58,11-16-15,"18,500.00",3,"1,030.00",,1.661,2.599,,,54.605,0.2957,32.35,,,,,,,
14-11-58,11-14-15,"18,450.00",3.0345,"1,030.00",,1.686,2.606,,,54.564,0.2926,32.33,,,,,,,
13-11-58,11-13-15,"18,350.00",3.0305,"1,030.00",,1.736,2.575,,,54.267,0.2908,32.21,,,,,,,
12-11-58,11-12-15,"18,400.00",3.037,"1,030.00",,1.75,2.615,,,54.149,0.2903,32.25,,,,,,,
11-11-58,11-11-15,"18,500.00",3.033,"1,005.00",,1.733,2.659,,,54.114,0.2906,32.22,,,,,,,
10-11-58,11-10-15,"18,550.00",3.025,980,,1.738,2.691,,,54.324,0.2922,32.35,,,,,,,
9-11-58,11-09-15,"18,500.00",3.0115,,,1.753,2.708,,,54.256,0.2909,32.3,,,,,,,
7-11-58,11-07-15,"18,500.00",2.964,,,1.736,2.675,,,54.349,0.2911,32.3,,,,,,,
6-11-58,11-06-15,"18,650.00",2.9935,,,1.724,2.686,,,54.111,0.2907,32.23,,,,,,,
5-11-58,11-05-15,"18,650.00",2.9435,,,1.736,2.702,,,53.997,0.2925,32.16,,,,,,,
4-11-58,11-04-15,"18,800.00",2.947,,,1.65,2.717,,,54,0.2923,32.16,,,,,,,
3-11-58,11-03-15,"19,050.00",2.9315,,,1.617,2.717,,,54.1,0.2917,32.2,,,,,,,
2-11-58,11-02-15,"19,150.00",2.9795,,,1.613,2.719,,,54.035,0.2907,32.26,,,,,,,
31-10-58,10-31-15,"19,250.00",2.951,,,1.546,2.632,,,53.965,0.2918,32.25,,,,,,,
30-10-58,10-30-15,"19,300.00",2.95,,,1.587,2.626,,,53.933,0.2917,32.22,,,,,,,
29-10-58,10-29-15,"19,550.00",2.9445,,,1.627,2.646,,,54.112,0.292,32.26,,,,,,,
28-10-58,10-28-15,"19,550.00",2.916,,,1.674,2.603,,,54.04,0.2921,32.18,,,,,,,
27-10-58,10-27-15,"19,500.00",2.956,,,1.686,2.641,,,54.003,0.2911,32.24,,,,,,,
26-10-58,10-26-15,"19,550.00",2.95,,,1.701,2.695,,,53.876,0.2911,32.44,,,,,,,
24-10-58,10-24-15,"19,550.00",3.042,,,1.798,2.684,,,53.776,0.2914,32.45,,,,,,,
22-10-58,10-22-15,"19,550.00",3.0775,,,1.799,2.708,,,53.887,0.2919,32.47,,,,,,,
21-10-58,10-21-15,"19,650.00",3.217,,,1.738,2.723,,,53.882,0.2955,32.41,,,,,,,
20-10-58,10-20-15,"19,550.00",3.2015,,,1.728,2.799,,,53.715,0.2947,32.33,,,,,,,
19-10-58,10-19-15,"19,550.00",3.211,,,1.758,2.806,,,53.959,0.2926,32.39,,,,,,,
17-10-58,10-17-15,"19,600.00",3.1725,,,1.713,2.757,,,54.089,0.292,32.46,,,,,,,
16-10-58,10-16-15,"19,600.00",3.1895,,,1.702,2.726,,,53.973,0.2913,32.51,,,,,,,
15-10-58,10-15-15,"19,600.00",3.2045,,,1.729,2.724,,,53.968,0.2918,32.53,,,,,,,
14-10-58,10-14-15,"19,700.00",3.1965,,,1.739,2.685,,,53.812,0.291,32.56,,,,,,,
13-10-58,10-13-15,"19,350.00",3.235,,,1.727,2.695,,,53.513,0.291,32.44,,,,,,,
12-10-58,10-12-15,"19,400.00",3.253,,,1.702,2.75,,,53.355,0.2922,32.35,,,,,,,
10-10-58,10-10-15,"19,350.00",3.2415,,,1.703,2.735,,,53.44,0.2923,32.36,,,,,,,
9-10-58,10-09-15,"19,250.00",3.2685,,,1.549,2.757,,,53.179,0.2938,32.28,,,,,,,
8-10-58,10-08-15,"19,400.00",3.2735,,,1.572,2.766,,,53.257,0.2947,32.08,,,,,,,
7-10-58,10-07-15,"19,600.00",3.284,,,1.528,2.768,,,53.545,0.2953,32.22,,,,,,,
6-10-58,10-06-15,"19,450.00",3.29,,,1.523,2.674,,,53.701,0.2953,32.27,,,,,,,
5-10-58,10-05-15,"19,500.00",3.2525,,,1.594,2.694,,,53.775,0.2946,32.32,,,,,,,
3-10-58,10-03-15,"19,500.00",3.2515,,,1.613,2.642,,,53.826,0.2933,32.37,,,,,,,
2-10-58,10-02-15,"19,200.00",3.2355,,,1.63,2.647,,,53.713,0.2948,32.36,,,,,,,
1-10-58,10-01-15,"19,150.00",3.219,,,1.64,2.734,,,53.877,0.2932,32.35,,,,,,,
30-9-58,09-30-15,"19,300.00",3.243,,,1.574,2.77,,,54.026,0.2929,32.32,,,,,,,
29-9-58,09-29-15,"19,450.00",3.242,,,1.541,2.783,,,53.95,0.293,32.23,,,,,,,
28-9-58,09-28-15,"19,550.00",3.1975,,,1.531,2.79,,,53.959,0.2946,32.26,,,,,,,
26-9-58,09-26-15,"19,500.00",3.1995,,,1.462,2.744,,,53.838,0.2974,32.33,,,,,,,
25-9-58,09-25-15,"19,650.00",3.19,,,1.456,2.703,,,54.195,0.2957,32.49,,,,,,,
24-9-58,09-24-15,"19,350.00",3.2025,,,1.487,2.692,,,54.455,0.2966,32.51,,,,,,,
23-9-58,09-23-15,"19,100.00",3.209,,,1.505,2.605,,,54.323,0.2955,32.54,,,,,,,
