Y,DJI,Set_One,GBP_THB,EURUSD,Oil,XAG,XAU_XAG,Rhodium,Copper,SP_FIVE,JPY_THB,BVN ,Set,NYSE,USD_THB,TenBond_THB
19400,24877.34,2640.93,43.5,1.2335,61.19,16.409,80.66,"2,035.00",3.115,"2,710.18",0.2981,14.65,"1,811.16","12,874.50",31.2,2.4
19500,24837.29,2649.54,43.5,1.2284,60.95,16.533,80.51,"2,050.00",3.1265,"2,681.06",0.2942,14.99,"1,804.60","12,938.50",31.19,2.39
19550,25086.97,2637.04,43.61,1.2305,60.87,16.611,80.24,"2,050.00",3.1495,"2,715.22",0.293,15.12,"1,799.69","12,930.40",31.215,2.33
19550,25257.75,2626.05,43.51,1.2366,61.37,16.544,80,"2,050.00",3.134,"2,753.78",0.2945,15.57,"1,805.68","12,725.20",31.21,2.36
19550,25372.44,2616.92,43.39,1.239,62.1,16.642,79.91,"2,080.00",3.121,"2,780.45",0.2949,15.28,"1,804.64","12,634.00",31.16,2.38
19550,25004.89,2601.25,43.33,1.2334,60.27,16.498,80.02,"2,100.00",3.147,"2,757.37",0.2937,15.18,"1,790.00","12,498.50",31.24,2.37
19650,24853.41,2599.19,43.55,1.2311,61.33,16.501,79.71,"2,110.00",3.135,"2,715.80",0.2933,15.69,"1,767.31","12,644.40",31.3,2.37
19700,24758.15,2613.9,43.47,1.2411,62.3,16.759,80.33,"2,110.00",3.155,"2,710.42",0.2932,15.99,"1,787.24","12,852.10",31.335,2.37
19650,24471.31,2642.65,43.33,1.2404,61.55,16.524,79.79,"2,090.00",3.1325,"2,720.53",0.2944,15.46,"1,801.94","12,986.90",31.325,2.39
19600,25485.15,2672.01,43.79,1.2323,62.79,16.424,80.04,"2,085.00",3.1285,"2,722.99",0.2929,15.64,"1,775.42","12,922.20",31.31,2.4
19750,25735.78,2691.23,43.69,1.2193,64.06,16.661,80.29,"2,085.00",3.1835,"2,727.14",0.2951,15.94,"1,798.42","12,766.10",31.42,2.435
19750,25403.35,2635.87,43.88,1.2232,63.6,16.509,80.2,"2,060.00",3.2235,"2,713.46",0.2972,15.92,"1,838.98","12,732.80",31.43,2.49
19750,25050.51,2609.54,43.92,1.2317,62.6,16.617,80.07,"2,040.00",3.2165,"2,651.21",0.298,15.69,"1,833.53","12,777.40",31.495,2.49
19750,24855.41,2610.98,43.92,1.2299,61.34,16.489,80.39,"2,030.00",3.244,"2,646.27",0.2953,15.49,"1,820.35","12,817.10",31.48,2.51
19800,24988.06,2623.1,44.1,1.2329,61.63,16.463,80.11,"2,030.00",3.207,"2,685.01",0.2931,15.56,"1,834.37","12,826.90",31.28,2.46
19900,25124.91,2621.57,43.97,1.2283,61.63,16.643,80.27,"2,030.00",3.1935,"2,690.95",0.2923,15.3,"1,835.90","12,817.20",31.4,2.48
19950,25165.94,2611.26,44.12,1.2338,61.45,16.877,80.73,"2,030.00",3.2815,"2,741.06",0.2934,16.03,"1,819.45","12,515.50",31.5,2.495
19950,25047.82,2601.18,43.89,1.2409,60.71,16.869,80.77,"2,030.00",3.255,"2,808.92",0.2949,16.12,"1,843.30","12,512.30",31.545,2.49
19750,24535.82,2610.3,43.74,1.2506,58.98,16.553,80.28,"2,030.00",3.251,"2,832.41",0.2932,15.02,"1,831.39","12,701.90",31.515,2.485
19750,24540.33,2608.84,43.78,1.2449,59.35,16.566,80.1,"2,000.00",3.16,"2,832.74",0.2935,15.19,"1,830.92","12,697.00",31.41,2.5
19700,24902.3,2587.73,43.94,1.2352,61.7,16.372,80.16,"1,985.00",3.09,"2,867.23",0.2941,14.72,"1,819.14","12,974.20",31.295,2.505
19750,24892.87,2611.79,43.97,1.2293,63.92,16.637,79.88,"1,985.00",3.12,"2,847.48",0.2947,14.87,"1,815.20","13,294.40",31.335,2.505
19750,25337.87,2606.85,44.46,1.2264,65.1,16.625,80.37,"1,985.00",3.19,"2,846.24",0.2937,15.21,"1,836.35","13,416.80",31.47,2.52
19900,26061.79,2669.28,44.66,1.2378,65.99,17.25,79.49,"1,975.00",3.1845,"2,845.42",0.2922,15.5,"1,819.13","13,441.20",31.65,2.49
19900,26083.04,2661.98,44.48,1.2455,64.76,17.352,80.11,"1,935.00",3.222,"2,835.05",0.2908,15.48,"1,829.09","13,592.80",31.66,2.53
19850,26268.17,2640.99,44.45,1.2508,64.03,17.147,78.36,"1,935.00",3.2015,"2,809.16",0.2897,15.8,"1,810.13","13,547.30",31.51,2.56
19850,26198.45,2664.55,44.25,1.2401,65.53,17.16,78.16,"1,910.00",3.216,"2,802.60",0.2875,16,"1,795.08","13,548.90",31.47,2.52
19950,26584.28,2667.77,44.42,1.2383,66.18,17.372,78.05,"1,880.00",3.2,"2,802.40",0.2862,15.8,"1,803.14","13,520.10",31.315,2.5
20050,26466.74,2641.5,44.51,1.2427,65.25,17.295,77.52,"1,865.00",3.204,"2,784.99",0.2862,15.89,"1,795.89","13,461.90",31.41,2.47
20150,26313.06,2677.75,44.93,1.2395,65.88,17.569,77.7,"1,850.00",3.23,"2,798.96",0.2887,15.32,"1,799.59","13,388.30",31.43,2.49
20050,26282.07,2660.07,44.55,1.2408,64.42,17.047,77.41,"1,850.00",3.1185,"2,752.97",0.2886,15.05,"1,793.89","13,343.00",31.35,2.51
20050,26214.87,2660.44,44.56,1.2299,63.88,17.013,78.66,"1,850.00",3.1985,"2,745.55",0.2883,15.07,"1,786.64","13,341.80",31.45,2.52
20050,26025.32,2641.82,44.18,1.2263,63.61,17.053,78.33,"1,850.00",3.1865,"2,742.67",0.2871,14.99,"1,759.61","13,282.50",31.54,2.46
20000,25987.35,2635.05,44.34,1.2268,63.74,16.972,78.19,"1,860.00",3.201,"2,683.73",0.2887,14.75,"1,747.58","13,343.80",31.815,2.43
20000,26149.55,2670.2,44.19,1.2236,64.07,17.027,78.21,"1,860.00",3.192,"2,689.15",0.2887,14.82,"1,755.55","13,106.60",31.84,2.42
20150,25910.78,2647.2,44.05,1.2186,63.89,17.198,78.01,"1,860.00",3.219,"2,686.10",0.2871,14.65,"1,756.16","13,108.20",31.84,2.41
20150,25987.62,2666.28,44.05,1.226,64.43,17.311,77.86,"1,850.00",3.224,"2,682.10",0.2869,14.16,"1,751.05","13,123.80",31.92,2.41
19950,25398.6,2602.8,43.38,1.2265,63.5,16.992,77.25,"1,850.00",3.236,"2,679.09",0.2874,14.37,"1,739.06","13,096.60",31.95,2.43
19950,25348.13,2617.26,43.71,1.1946,63.41,16.998,77.54,"1,840.00",3.2205,"2,684.22",0.2873,14.83,"1,739.54","12,860.90",31.93,2.44
20050,25308.4,2614.8,43.66,1.1938,61.61,17.235,77.35,"1,840.00",3.2335,"2,683.02",0.2891,14.16,"1,734.45","12,878.40",31.93,2.51
20050,25114.92,2616,43.72,1.2029,61.9,17.232,76.54,"1,840.00",3.2965,"2,688.18",0.2887,14.15,"1,727.22","12,839.50",32.16,2.49
20150,24850.45,2552.52,44.07,1.2013,60.39,17.192,76.81,"1,840.00",3.3065,"2,692.71",0.2882,14.06,"1,720.41","12,808.90",32.27,2.46
19950,24849.63,2536.73,43.95,1.1943,59.91,16.844,76.85,"1,830.00",3.282,"2,685.92",0.2863,13.97,"1,713.26","12,794.10",32.23,2.45
19900,24807.21,2549.78,43.96,1.1888,59.53,16.688,77.19,"1,820.00",3.2645,"2,660.63",0.2842,13.8,"1,709.52","12,804.00",32.16,2.46
19850,24766.52,2550.43,43.82,1.1859,59.79,16.544,77.51,"1,820.00",3.2365,"2,665.87",0.2884,13.81,"1,704.01","12,771.20",32.58,2.51
19750,24715.84,2542.1,43.79,1.1867,58.4,16.364,77.81,"1,820.00",3.1875,"2,667.59",0.2897,13.53,"1,709.54","12,782.60",32.69,2.55
19550,24764.04,2521.58,43.8,1.1874,58.21,16.147,78.48,"1,840.00",3.184,"2,661.73",0.2896,13.28,"1,706.69","12,803.20",32.81,2.54
19550,24778.26,2522.39,43.76,1.1871,58.02,16.199,78.22,"1,850.00",3.1615,"2,628.38",0.2896,13.2,"1,693.81","12,760.50",32.77,2.52
19500,24838.09,2513.9,43.78,1.184,57.66,16.142,78.2,"1,850.00",3.1245,"2,626.24",0.2886,12.89,"1,694.96","12,650.10",32.76,2.56
19500,24834.38,2506.45,43.69,1.1782,57.3,16.157,78.2,"1,850.00",3.1355,"2,639.78",0.289,13.01,"1,704.70","12,706.80",32.72,2.555
19300,24739.56,2496.57,43.33,1.1753,57.37,16,78.22,"1,790.00",3.058,"2,657.19",0.2889,13.19,"1,704.20","12,709.10",32.72,2.585
19250,24585.71,2486.12,43.65,1.1778,57.15,15.899,78.79,"1,765.00",3.0345,"2,645.10",0.2894,13,"1,702.54","12,680.70",32.75,2.565
19300,24631.01,2475.52,43.66,1.1826,56.7,16.088,78.18,"1,715.00",3.0145,"2,633.93",0.29,12.85,"1,710.33","12,517.70",32.64,2.65
19150,24525.19,2467.97,43.43,1.1743,57.45,15.724,79.05,"1,700.00",3.0045,"2,627.82",0.2887,12.9,"1,696.06","12,550.20",32.51,2.67
19200,24452.96,2472.4,43.5,1.177,58.02,15.709,78.97,"1,680.00",2.961,"2,605.94",0.2893,13.26,"1,693.99","12,635.70",32.51,2.69
19500,24116.6,2445.42,43.7,1.1796,56,15.959,79.1,"1,680.00",2.9405,"2,602.66",0.2881,13.48,"1,707.80","12,685.80",32.53,2.66
19500,24157.85,2443.03,43.85,1.1825,57.45,16.108,78.52,"1,680.00",3.0905,"2,600.42",0.2872,13.85,"1,715.29","12,636.70",32.6,2.63
19700,24424.11,2456.02,43.9,1.1866,58.32,16.321,78.09,"1,680.00",3.096,"2,600.31",0.2871,13.97,"1,716.74","12,596.40",32.61,2.66
19700,24305.4,2454.18,44.16,1.1882,57.42,16.436,77.71,"1,680.00",3.059,"2,589.17",0.2905,13.97,"1,715.02","12,529.50",32.63,2.68
19750,24013.8,2449.49,43.66,1.1904,57.41,16.554,77.52,"1,680.00",3.0815,"2,579.49",0.29,13.9,"1,701.48","12,412.10",32.62,2.73
19900,23883.26,2461.08,43.47,1.1847,57.73,16.858,77.49,"1,680.00",3.1,"2,582.94",0.2899,14.21,"1,692.79","12,421.30",32.6,2.73
19950,23625.19,2439.28,43.41,1.1841,57.86,17.07,76.62,"1,680.00",3.139,"2,572.95",0.2897,14.3,"1,700.05","12,423.70",32.59,2.73
19900,23552.86,2434.47,43.57,1.1898,58.95,17,75.89,"1,690.00",3.181,"2,569.45",0.2901,14.29,"1,688.96","12,406.10",32.65,2.71
19900,23552.75,2453.35,43.48,1.1933,58.05,17.069,75.54,"1,690.00",3.139,"2,577.75",0.2909,14.37,"1,686.89","12,352.60",32.57,2.71
19800,23597.24,2466.07,43.36,1.185,57.12,16.965,75.52,"1,690.00",3.134,"2,576.53",0.2918,13.99,"1,702.92","12,306.70",32.59,2.71
19850,23500.15,2464.99,43.44,1.1738,56.38,16.946,75.47,"1,705.00",3.0955,"2,580.18",0.2934,13.74,"1,718.02","12,281.30",32.62,2.73
20000,23370.71,2463,43.36,1.1732,56.69,17.31,75.43,"1,705.00",3.08,"2,584.00",0.2928,13.51,"1,714.30","12,258.80",32.68,2.745
19900,23433.77,2443.11,43.43,1.1789,55.25,17.082,74.89,"1,705.00",3.0605,"2,588.71",0.2936,13.6,"1,716.26","12,222.10",32.68,2.755
19900,23365.34,2428.29,43.48,1.1771,55.3,16.991,74.83,"1,705.00",3.063,"2,592.11",0.2916,13.85,"1,728.80","12,316.80",32.76,2.755
19950,23334.59,2438.47,43.51,1.1792,55.06,17.027,75.28,"1,675.00",3.0635,"2,583.21",0.2916,13.71,"1,721.02","12,281.20",32.82,2.755
19950,23388.4,2421.7,43.36,1.1797,56.72,17.071,75.2,"1,665.00",3.1265,"2,575.99",0.2948,13.85,"1,720.12","12,324.40",32.83,2.765
19950,23367.47,2413.3,43.6,1.1667,56.9,16.843,75.03,"1,600.00",3.091,"2,577.75",0.2913,14.16,"1,712.33","12,326.30",32.91,2.765
20050,23432.71,2437.51,43.52,1.1666,57.02,16.997,75.39,"1,570.00",3.1005,"2,570.26",0.2927,14.22,"1,708.37","12,361.20",33.01,2.775
20000,23492.09,2460.9,43.43,1.1642,56.85,17.04,75.6,"1,550.00",3.09,"2,566.52",0.2914,14.49,"1,694.33","12,398.80",33.05,2.75
19950,23542.6,2455.99,43.64,1.1596,56.96,16.979,75.16,"1,540.00",3.0985,"2,568.66",0.2911,14.55,"1,673.51","12,383.90",33.07,2.74
20000,23574.03,2458.17,43.59,1.1587,57.27,17.234,75.14,"1,530.00",3.168,"2,567.56",0.2911,13.85,"1,707.70","12,333.80",33.07,2.745
19900,23442.9,2479.44,44.14,1.161,54.65,16.735,74.48,"1,530.00",3.15,"2,553.39",0.2918,13.66,"1,723.43","12,349.40",33.095,2.73
20000,23369.22,2469.73,43.88,1.1646,54.08,16.849,76.04,"1,530.00",3.109,"2,562.87",0.2907,13.71,"1,726.29","12,339.60",33.12,2.75
19950,23405.75,2466.19,43.6,1.1651,54.16,16.823,75.71,"1,530.00",3.1065,"2,557.17",0.2912,13.8,"1,719.67","12,406.20",33.135,2.76
19950,23419.16,2456.96,43.75,1.1603,52.8,16.788,75.56,"1,530.00",3.1785,"2,555.57",0.291,14.22,"1,718.06","12,406.00",33.1,2.71
20000,23431.09,2453.04,43.59,1.165,52.56,16.997,75.48,"1,530.00",3.1985,"2,550.62",0.2922,14.15,"1,714.73","12,408.00",33.24,2.66
20050,23346.78,2433.6,43.8,1.176,51.89,17.098,75.43,"1,520.00",3.185,"2,549.99",0.2938,14.22,"1,694.53","12,336.10",33.23,2.66
20100,23205.18,2400.64,43.56,1.1749,51.42,17.251,75.01,"1,520.00",3.172,"2,533.48",0.2923,14.33,"1,693.92","12,371.30",33.22,2.66
20000,23107.47,2457.59,43.78,1.1853,52.05,17.005,74.7,"1,520.00",3.1755,"2,530.34",0.2914,14.81,"1,691.73","12,355.20",33.23,2.64
20150,23087.13,2483.94,43.68,1.1788,51.94,17.012,75.35,"1,490.00",3.2,"2,521.20",0.2914,14.8,"1,677.22","12,366.00",33.18,2.6
20200,22952.41,2487.05,43.81,1.1764,51.93,17.235,75.4,"1,490.00",3.2425,"2,509.96",0.2927,14.62,"1,666.30","12,347.20",33.195,2.63
20300,22892.92,2475.59,44,1.1797,51.43,17.39,75.13,"1,490.00",3.1335,"2,503.41",0.2939,14.56,"1,672.62","12,329.60",33.11,2.68
20200,22827.65,2467.17,43.91,1.1825,50.94,17.104,74.88,"1,490.00",3.064,"2,503.30",0.2933,13.69,"1,671.15","12,298.10",33.15,2.67
20250,22784.76,2432.05,43.87,1.1808,49.55,16.953,75.16,"1,490.00",3.0285,"2,501.04",0.295,13.89,"1,671.81","12,274.70",33.12,2.68
20050,22669.08,2424.36,44.16,1.1738,49.88,16.593,75.63,"1,505.00",2.9575,"2,499.39",0.2948,13.91,"1,660.55","12,209.20",33.06,2.665
20050,22645.67,2434.83,44.18,1.1742,50.16,16.643,76.44,"1,505.00",2.945,"2,497.26",0.2957,13.72,"1,666.42","12,179.30",33.05,2.66
20100,22564.45,2432.94,44.38,1.1733,50.59,16.591,76.61,"1,490.00",2.9585,"2,507.16",0.2959,13.6,"1,671.29","12,147.60",33.25,2.7
20100,22423.47,2407.71,44.57,1.1818,51.64,16.652,76.82,"1,440.00",2.9775,"2,506.84",0.2963,13.21,"1,671.96","12,154.50",33.37,2.63
20250,22358.47,2392.65,44.89,1.1787,51.58,16.87,76.37,"1,440.00",2.9255,"2,506.29",0.2955,12.9,"1,673.13","12,142.10",33.35,2.72
20200,22306.83,2403.99,44.58,1.1746,52.05,16.77,76.47,"1,365.00",2.9105,"2,502.51",0.2966,12.8,"1,663.34","12,144.10",33.385,2.72
20350,22330.93,2400.65,44.68,1.1793,52.09,16.813,76.91,"1,340.00",2.9325,"2,495.67",0.296,13.09,"1,659.88","12,134.50",33.42,2.72
20450,22322.03,2402.68,44.57,1.1848,52.12,17.137,76.4,"1,290.00",2.9365,"2,494.56",0.2966,12.9,"1,646.37","12,140.20",33.31,2.74
20200,22320.47,2384.59,44.61,1.1953,50.68,16.974,76.36,"1,290.00",2.907,"2,493.89",0.295,12.98,"1,648.04","12,137.50",33.4,2.75
20250,22334.07,2393.41,44.97,1.1942,50.73,16.994,76.01,"1,320.00",2.9355,"2,491.94",0.2955,13.2,"1,641.50","12,126.20",33.31,2.78
20350,22414.02,2404.98,44.66,1.1894,50.72,17.16,75.82,"1,370.00",2.977,"2,474.52",0.2962,12.94,"1,637.67","12,094.80",33.21,2.78
20450,22351.38,2408.22,44.69,1.1994,49.84,17.296,75.74,"1,470.00",2.9655,"2,462.25",0.2945,12.82,"1,638.81","12,065.30",33.095,2.78
20400,22349.7,2410.14,44.67,1.1955,49.91,17.167,76.02,"1,515.00",2.9785,"2,468.06",0.2945,12.57,"1,623.97","12,042.50",33.07,2.8
20600,22297.92,2392.27,44.95,1.1949,49.85,17.6,75.01,"1,515.00",2.9555,"2,463.83",0.2942,13.05,"1,620.86","12,049.70",33.1,2.8
20750,22252.44,2383.95,44.31,1.1919,49.72,17.8,74.74,"1,580.00",2.974,"2,470.35",0.2965,13.08,"1,620.70","11,943.50",33.1,2.76
20650,22144.96,2360.88,43.78,1.1884,49.31,17.771,74.49,"1,640.00",2.994,"2,474.42",0.2968,13.07,"1,621.40","11,874.00",33.08,2.78
20750,22103.47,2363.4,44,1.1968,48.34,17.91,74.51,"1,595.00",3.045,"2,462.65",0.298,13.18,"1,611.53","11,859.30",33.09,2.78
20900,21927.79,2350.81,43.72,1.2041,47.58,17.805,74.92,"1,540.00",3.04,"2,446.06",0.3009,13.02,"1,617.83","11,894.90",33.1,2.78
21000,21764.43,2350.3,43.35,1.2024,49.09,18.151,74.43,"1,465.00",3.114,"2,431.94",0.3,13.24,"1,586.68","11,898.00",33.06,2.77
20900,21815.76,2321.1,43.21,1.1914,48.59,17.933,74.79,"1,430.00",3.149,"2,447.35",0.3005,13.3,"1,579.09","11,833.90",33.14,2.81
20850,21912.37,2322.89,42.87,1.1896,47.28,17.903,74.74,"1,365.00",3.13,"2,444.72",0.3064,13.78,"1,576.42","11,783.40",33.11,2.81
20600,21981.77,2325.76,42.9,1.1911,47.08,17.614,75.23,"1,310.00",3.137,"2,447.91",0.3052,13.95,"1,575.55","11,733.80",33.12,2.83
20400,21936.01,2311.63,42.92,1.1884,45.95,17.433,75.17,"1,240.00",3.1005,"2,444.88",0.3052,13.95,"1,574.90","11,831.00",33.07,2.86
20550,21859.76,2322.16,42.88,1.1974,46.31,17.404,75.36,"1,230.00",3.098,"2,433.75",0.302,13.63,"1,571.78","11,804.90",33.17,2.8
20600,21718,2267.48,42.92,1.1978,46.86,17.483,75.38,"1,190.00",3.0885,"2,425.50",0.3015,13.54,"1,568.89","11,806.90",33.16,2.775
20250,21832.5,2255.53,42.91,1.1926,47.89,17.098,75.82,"1,175.00",3.0695,"2,427.64",0.3007,13.78,"1,567.17","11,770.60",33.18,2.75
20250,21819.08,2251.35,42.66,1.1799,47.62,16.972,75.87,"1,175.00",3.046,"2,462.95",0.3023,13.66,"1,568.89","11,743.40",33.2,2.75
20250,21839.9,2249.89,42.65,1.1807,48.36,17.082,75.55,"1,165.00",3.0485,"2,468.63",0.3055,13.93,"1,566.83","11,700.10",33.19,2.74
20150,21850.27,2248.99,42.63,1.1763,47.64,17.015,75.67,"1,150.00",2.9935,"2,468.66",0.3035,13.2,"1,567.41","11,702.00",33.18,2.73
20200,21739.78,2243.94,42.88,1.1815,47.45,17.032,75.87,"1,150.00",2.9855,"2,454.96",0.3044,13.07,"1,567.44","11,839.90",33.25,2.73
20150,21671.36,2238.65,42.76,1.175,48.72,16.973,75.87,"1,150.00",2.9875,"2,441.04",0.3062,12.85,"1,571.83","11,868.20",33.34,2.69
20150,21724.88,2235.15,42.79,1.1723,46.93,17.047,75.59,"1,150.00",2.9575,"2,465.38",0.303,12.88,"1,577.95","11,861.20",33.35,2.67
20150,21984.74,2239.45,42.88,1.1767,46.8,17.159,75.05,"1,150.00",2.939,"2,465.35",0.3051,12.77,"1,575.37","11,754.40",33.24,2.685
20000,22031.93,2235.84,42.87,1.1734,47.72,16.643,76.38,"1,150.00",2.973,"2,478.35",0.304,12.55,"1,579.32","11,906.60",33.25,2.7
20000,22029.91,2238.68,43.12,1.178,47.49,17.064,75.3,"1,150.00",2.887,"2,476.03",0.3043,12.37,"1,580.40","11,987.80",33.22,2.71
20100,21883.32,2235.78,43.13,1.1772,48.52,17.164,75.15,"1,150.00",2.915,"2,480.38",0.3022,12.41,"1,580.24","11,968.50",33.25,2.68
19850,22022.34,2248.3,43.23,1.1752,49,16.458,76.56,"1,150.00",2.9145,"2,477.10",0.3009,11.93,"1,580.27","11,979.10",33.27,2.68
19800,22095.14,2244.29,43.38,1.1794,49.31,16.293,77.31,"1,150.00",2.9,"2,475.94",0.3025,12.04,"1,573.92","11,976.20",33.3,2.685
19850,22007.58,2254.41,43.97,1.1856,49.59,16.616,76.37,"1,150.00",2.9375,"2,469.12",0.3047,12.18,"1,582.22","11,977.90",33.26,2.68
19900,22004.36,2256.93,43.93,1.1802,48.8,16.74,76.09,"1,150.00",2.95,"2,482.76",0.3024,12.29,"1,584.74","11,983.80",33.24,2.71
19950,21863.39,2259.85,43.79,1.1737,49.85,16.796,75.69,"1,145.00",2.9105,"2,479.97",0.3005,11.97,"1,583.52","11,973.10",33.27,2.715
19800,21717.42,2262.31,43.83,1.1734,48.7,16.669,75.79,"1,145.00",2.896,"2,477.88",0.3007,12.15,"1,578.64","11,918.50",33.29,2.7
19750,21690.38,2258.89,43.6,1.1648,48.51,16.478,75.96,"1,145.00",2.8835,"2,472.04",0.3013,12.21,"1,574.45","11,944.50",33.25,2.67
19750,21638.56,2250.96,43.54,1.1639,46.46,16.51,76.14,"1,145.00",2.894,"2,467.40",0.302,12.45,"1,576.90","11,956.30",33.29,2.69
19750,21577.78,2243.41,43.44,1.1662,45.62,16.552,76.01,"1,145.00",2.8625,"2,475.56",0.3002,12.43,"1,577.52","11,894.30",33.37,2.7
19700,21591.72,2246.13,43.57,1.1634,46.91,16.314,76.25,"1,130.00",2.873,"2,463.85",0.2989,12.29,"1,574.71","11,878.80",33.41,2.75
19650,21641.54,2247.89,43.75,1.1513,47.09,16.283,76.16,"1,105.00",2.8425,"2,455.88",0.3004,12.34,"1,575.35","11,894.70",33.47,2.77
19700,21569.25,2243.83,43.78,1.1553,46.25,16.259,76.28,"1,100.00",2.7445,"2,459.50",0.301,12.37,"1,581.45","11,844.00",33.4,2.78
19600,21589.94,2243.23,43.89,1.1479,45.99,16.136,76.56,"1,090.00",2.7255,"2,449.16",0.3,12.38,"1,581.45","11,832.80",33.44,2.775
19600,21633.97,2252.43,44.2,1.1463,46.68,16.038,76.7,"1,080.00",2.7175,"2,444.99",0.3003,12.05,"1,581.43","11,794.40",33.56,2.755
19500,21532.77,2250.6,43.89,1.14,46.08,15.689,77.55,"1,070.00",2.7075,"2,435.75",0.3,12.08,"1,572.43","11,748.20",33.61,2.72
19600,21537.19,2250.36,43.76,1.1413,45.44,15.934,76.65,"1,060.00",2.729,"2,427.35",0.2987,12.14,"1,570.30","11,713.70",33.58,2.755
19550,21467.93,2238.42,43.79,1.1467,45.74,15.84,76.8,"1,050.00",2.728,"2,424.51",0.3001,12.07,"1,567.70","11,766.10",33.62,2.745
19550,21410.17,2234.88,43.96,1.1399,44.58,15.667,77.36,"1,050.00",2.6915,"2,413.52",0.2991,11.89,"1,575.15","11,801.50",33.77,2.69
19650,21354.66,2231.77,44.17,1.1423,45.35,16.07,77.24,"1,040.00",2.6655,"2,423.44",0.2995,11.82,"1,575.78","11,777.60",33.94,2.65
19700,21423.93,2242.81,44,1.1351,45.65,16.063,76.26,"1,030.00",2.685,"2,430.78",0.2993,11.7,"1,582.04","11,835.50",33.95,2.68
19900,21392.3,2246.34,44.14,1.1366,46.28,16.678,75.57,"1,030.00",2.675,"2,431.39",0.2992,11.57,"1,577.18","11,771.10",34.075,2.68
20000,21348.6,2245.86,44.22,1.1422,44.89,16.67,74.66,"1,020.00",2.651,"2,429.20",0.301,11.39,"1,578.19","11,765.80",34.12,2.74
20050,21487.38,2258.64,43.89,1.1442,44.89,16.815,74.87,"1,000.00",2.6525,"2,442.38",0.3005,11.54,"1,586.91","11,761.50",34.07,2.65
20050,21372.36,2257.65,43.55,1.1376,43.7,16.68,74.27,"1,000.00",2.662,"2,428.70",0.2998,11.67,"1,586.51","11,716.60",34,2.71
19950,21411.19,2259.29,43.21,1.1339,43.49,16.61,74.81,970,2.6615,"2,436.34",0.3023,11.27,"1,589.47","11,704.10",33.99,2.7
20100,21434.68,2257.3,43.21,1.1183,43.16,16.782,74.99,970,2.6875,"2,443.32",0.3036,11.25,"1,585.84","11,742.50",33.925,2.71
20100,21380.92,2251.44,43.1,1.1202,42.8,16.55,75.22,970,2.711,"2,434.65",0.3023,10.93,"1,582.93","11,801.20",33.99,2.73
20100,21407.98,2244.39,43.08,1.1152,42.55,16.512,75.34,990,2.6965,"2,437.40",0.3028,10.87,"1,578.26","11,801.80",33.96,2.74
20000,21466.39,2242.5,42.95,1.1168,43.38,16.498,75.68,990,2.675,"2,439.31",0.3036,11.07,"1,577.29","11,745.30",33.97,2.74
20000,21521.25,2252.54,43.26,1.1133,44.11,16.495,75.41,990,2.6505,"2,450.66",0.3049,11.53,"1,583.74","11,703.20",33.97,2.78
20050,21444.75,2246.9,43.4,1.1147,44.68,16.733,75.37,"1,000.00",2.6325,"2,442.55",0.3053,11.43,"1,579.74","11,810.90",33.94,2.7
20100,21335.93,2243.18,43.33,1.1199,44.25,16.791,75.12,"1,000.00",2.628,"2,431.24",0.3054,11.57,"1,576.77","11,770.10",33.98,2.7
20250,21291.69,2241.09,43.24,1.1143,44.69,16.9,74.79,"1,010.00",2.602,"2,424.14",0.3055,11.64,"1,575.28","11,749.40",34.01,2.7
20300,21342.71,2240.63,43.25,1.1219,45.94,16.825,74.45,"1,010.00",2.6,"2,443.75",0.3045,11.25,"1,574.09","11,678.90",34.02,2.73
20350,21256.83,2228.48,43.11,1.121,46.01,16.96,75.21,"1,010.00",2.564,"2,434.15",0.3056,11.28,"1,565.41","11,677.80",33.97,2.8
20400,21259.95,2231.68,43.37,1.1204,45.8,17.279,74.63,"1,010.00",2.5945,"2,425.88",0.3061,11.25,"1,566.85","11,661.90",33.94,2.9
20500,21208.96,2238.6,44.17,1.1196,45.71,17.472,73.76,"1,010.00",2.5735,"2,436.39",0.3095,11.25,"1,571.12","11,702.10",33.96,2.93
20700,21171.57,2237.67,43.84,1.1216,47.98,17.738,73.4,"1,010.00",2.5725,"2,434.27",0.3081,11.16,"1,567.76","11,616.20",33.9,2.93
20550,21145.48,2232.76,43.89,1.1277,47.4,17.588,73.08,"1,010.00",2.55,"2,432.03",0.31,11.89,"1,571.14","11,610.90",33.91,2.88
20350,21142.09,2231.07,44,1.1254,48.04,17.301,72.99,"1,010.00",2.59,"2,431.92",0.3088,11.5,"1,568.18","11,607.00",34.055,2.87
20400,21030.55,2226.34,43.87,1.1213,48.63,17.36,73.45,"1,020.00",2.6255,"2,437.83",0.31,12.27,"1,572.50","11,625.30",34.06,2.9
20300,21048.46,2242.15,43.87,1.1242,49.65,17.39,73.14,"1,020.00",2.6505,"2,431.28",0.3103,12.39,"1,565.09","11,641.40",34.075,2.9
20400,21045.49,2239.93,43.8,1.1187,49.93,17.463,72.73,"1,020.00",2.61,"2,415.65",0.3081,12.8,"1,562.08","11,605.30",33.96,2.89
20250,21070.15,2238.66,44.19,1.1166,48.75,17.142,72.86,"1,020.00",2.555,"2,415.63",0.3065,12.66,"1,572.06","11,602.40",34,2.83
