Date_Y,Y,Date_Copper,Copper,Date_Rhodium,Rhodium,Date_SP,SP,Date_DJI_Date,DJI_Date,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_USD_THB,USD_THB,Date_EURUSD,EURUSD,Oil_Date,Oil,Date_USATen,USATen
27-06-2019,20400,22-04-2019,2.93,31-01-2019,2490,24-01-2019,2638.84,24-01-2019,24579.96,14-11-2018,2421.14,27-03-2019,41.78,27-03-2019,31.63,27-03-2019,1.1269,17-04-2019,64.32,20-03-2019,2.616
26-06-2019,20550,19-04-2019,2.92,30-01-2019,2485,23-01-2019,2643.48,23-01-2019,24577.25,13-11-2018,2405.92,26-03-2019,41.63,26-03-2019,31.55,26-03-2019,1.1313,16-04-2019,63.57,19-03-2019,2.603
25-06-2019,20550,18-04-2019,2.96,29-01-2019,2485,22-01-2019,2657.88,22-01-2019,24607.76,11-12-2018,2448.88,25-03-2019,41.93,25-03-2019,31.72,25-03-2019,1.1294,15-04-2019,63.76,18-03-2019,2.594
24-06-2019,20350,17-04-2019,2.95,28-01-2019,2485,18-01-2019,2651.27,18-01-2019,24534.19,11-09-2018,2452.77,22-03-2019,41.6,22-03-2019,31.74,22-03-2019,1.1375,04-12-2019,63.71,15-03-2019,2.628
21-06-2019,20350,16-04-2019,2.94,25-01-2019,2485,17-01-2019,2609.28,17-01-2019,24147.09,11-08-2018,2470.98,21-03-2019,41.77,21-03-2019,31.65,21-03-2019,1.1414,04-11-2019,64.48,14-03-2019,2.621
20-06-2019,20150,15-04-2019,2.95,24-01-2019,2485,16-01-2019,2614.75,16-01-2019,24139.91,11-07-2018,2450.08,20-03-2019,42.02,20-03-2019,31.69,20-03-2019,1.1351,04-10-2019,64.22,13-03-2019,2.607
19-06-2019,19800,04-12-2019,2.9,23-01-2019,2475,15-01-2019,2585.1,15-01-2019,23914.11,11-06-2018,2456.36,19-03-2019,42.02,19-03-2019,31.71,19-03-2019,1.1337,04-09-2019,64.4,12-03-2019,2.657
18-06-2019,19800,04-11-2019,2.92,22-01-2019,2475,14-01-2019,2580.31,14-01-2019,23880.53,11-05-2018,2440.86,18-03-2019,42.03,18-03-2019,31.63,18-03-2019,1.1323,04-08-2019,63.33,11-03-2019,2.63
17-06-2019,19750,04-10-2019,2.94,21-01-2019,2470,01-11-2019,2588.11,01-11-2019,23940.01,11-02-2018,2450.45,15-03-2019,42.07,15-03-2019,31.77,15-03-2019,1.1305,04-05-2019,62.18,08-03-2019,2.645
14-06-2019,19750,04-09-2019,2.94,18-01-2019,2460,01-10-2019,2573.51,01-10-2019,23811.11,11-01-2018,2447.49,14-03-2019,42.16,14-03-2019,31.61,14-03-2019,1.1329,04-04-2019,62.5,07-03-2019,2.69
13-06-2019,19650,04-08-2019,2.92,17-01-2019,2450,01-09-2019,2580,01-09-2019,23844.27,31-10-2018,2411.32,13-03-2019,41.38,13-03-2019,31.65,13-03-2019,1.1287,04-03-2019,62.64,06-03-2019,2.719
06-12-2019,19600,04-05-2019,2.92,16-01-2019,2450,01-08-2019,2568.11,01-08-2019,23680.32,30-10-2018,2391.26,03-12-2019,41.64,12-03-2019,31.68,12-03-2019,1.125,04-02-2019,61.81,05-03-2019,2.728
06-11-2019,19650,04-04-2019,2.95,15-01-2019,2450,01-07-2019,2535.61,01-07-2019,23474.26,29-10-2018,2381.05,03-11-2019,41.31,11-03-2019,31.74,11-03-2019,1.1238,04-01-2019,60.24,04-03-2019,2.766
06-10-2019,19650,04-03-2019,2.91,14-01-2019,2450,01-04-2019,2474.33,01-04-2019,22894.92,26-10-2018,2390.03,03-08-2019,41.69,08-03-2019,31.85,08-03-2019,1.1194,29-03-2019,59.53,01-03-2019,2.719
06-08-2019,19700,04-02-2019,2.93,01-11-2019,2450,01-03-2019,2491.92,01-03-2019,23176.39,25-10-2018,2339.24,03-07-2019,41.94,07-03-2019,31.86,07-03-2019,1.1306,28-03-2019,59.4,28-02-2019,2.675
06-07-2019,19650,04-01-2019,2.95,01-10-2019,2450,01-02-2019,2476.96,01-02-2019,23058.61,24-10-2018,2394.88,03-06-2019,41.84,06-03-2019,31.76,06-03-2019,1.1313,27-03-2019,60.03,27-02-2019,2.634
06-06-2019,19650,29-03-2019,2.91,01-09-2019,2450,31-12-2018,2498.94,31-12-2018,23153.94,22-10-2018,2438.78,03-05-2019,41.97,05-03-2019,31.85,05-03-2019,1.1339,26-03-2019,59.12,26-02-2019,2.663
06-05-2019,19600,28-03-2019,2.86,01-08-2019,2450,28-12-2018,2498.77,28-12-2018,23213.61,19-10-2018,2453.25,03-04-2019,41.98,04-03-2019,31.79,04-03-2019,1.138,25-03-2019,58.98,25-02-2019,2.668
06-04-2019,19550,27-03-2019,2.86,01-07-2019,2450,27-12-2018,2442.5,27-12-2018,22629.06,18-10-2018,2471.69,03-01-2019,41.89,01-03-2019,31.59,01-03-2019,1.1372,22-03-2019,59.87,22-02-2019,2.688
06-03-2019,19450,26-03-2019,2.86,01-04-2019,2450,26-12-2018,2363.12,26-12-2018,21857.73,17-10-2018,2498.67,28-02-2019,41.85,28-02-2019,31.45,28-02-2019,1.1371,21-03-2019,59.99,21-02-2019,2.645
31-05-2019,19300,25-03-2019,2.84,01-03-2019,2450,24-12-2018,2400.56,24-12-2018,22317.28,16-10-2018,2480.3,27-02-2019,41.46,27-02-2019,31.28,27-02-2019,1.1396,20-03-2019,59.02,20-02-2019,2.641
30-05-2019,19200,22-03-2019,2.91,01-02-2019,2450,21-12-2018,2465.38,21-12-2018,22871.74,10-12-2018,2471.23,26-02-2019,40.94,26-02-2019,31.27,26-02-2019,1.1366,19-03-2019,59.01,19-02-2019,2.675
29-05-2019,19250,21-03-2019,2.93,31-12-2018,2450,20-12-2018,2496.77,20-12-2018,23224.12,10-11-2018,2451.18,25-02-2019,40.94,25-02-2019,31.32,25-02-2019,1.1338,18-03-2019,58.45,18-02-2019,2.673
28-05-2019,19300,20-03-2019,2.92,28-12-2018,2450,19-12-2018,2547.05,19-12-2018,23693.33,10-10-2018,2499.97,22-02-2019,40.71,22-02-2019,31.22,22-02-2019,1.1337,15-03-2019,58.51,15-02-2019,2.659
27-05-2019,19300,19-03-2019,2.91,27-12-2018,2560,18-12-2018,2559.9,18-12-2018,23769.13,10-09-2018,2483.75,21-02-2019,40.58,21-02-2019,31.09,21-02-2019,1.1338,14-03-2019,58.35,14-02-2019,2.698
24-05-2019,19300,18-03-2019,2.91,26-12-2018,2470,17-12-2018,2590.75,17-12-2018,23986.83,10-08-2018,2515.17,20-02-2019,40.67,20-02-2019,31.15,20-02-2019,1.1342,13-03-2019,57.09,13-02-2019,2.693
23-05-2019,19200,15-03-2019,2.89,24-12-2018,2470,14-12-2018,2629.68,14-12-2018,24408.04,10-05-2018,2526.25,19-02-2019,40.33,19-02-2019,31.23,19-02-2019,1.131,03-12-2019,56.76,12-02-2019,2.654
22-05-2019,19200,14-03-2019,2.93,21-12-2018,2480,13-12-2018,2658.7,13-12-2018,24575.86,10-04-2018,2541.67,18-02-2019,40.32,18-02-2019,31.28,18-02-2019,1.1288,03-11-2019,56.07,11-02-2019,2.638
21-05-2019,19200,13-03-2019,2.93,20-12-2018,2490,12-12-2018,2658.23,12-12-2018,24509.09,10-03-2018,2571.24,15-02-2019,40.11,15-02-2019,31.34,15-02-2019,1.1295,03-08-2019,56.43,08-02-2019,2.657
20-05-2019,19200,03-12-2019,2.91,19-12-2018,2500,12-11-2018,2664.44,12-11-2018,24719.91,10-02-2018,2578.4,14-02-2019,40.34,14-02-2019,31.4,14-02-2019,1.1262,03-07-2019,56.2,07-02-2019,2.697
17-05-2019,19200,03-11-2019,2.89,18-12-2018,2505,12-10-2018,2630.86,12-10-2018,24360.95,10-01-2018,2587.9,13-02-2019,40.36,13-02-2019,31.32,13-02-2019,1.1326,03-06-2019,56.28,06-02-2019,2.704
16-05-2019,19250,03-08-2019,2.91,17-12-2018,2535,12-07-2018,2691.26,12-07-2018,24918.82,28-09-2018,2581.06,02-12-2019,40.44,12-02-2019,31.43,12-02-2019,1.128,03-05-2019,56.45,05-02-2019,2.718
15-05-2019,19250,03-07-2019,2.93,14-12-2018,2535,12-06-2018,2663.51,12-06-2018,24737.42,27-09-2018,2572.11,02-11-2019,40.73,11-02-2019,31.48,11-02-2019,1.1328,03-04-2019,55.83,04-02-2019,2.693
14-05-2019,19350,03-06-2019,2.93,13-12-2018,2560,12-04-2018,2782.43,12-04-2018,25752.56,26-09-2018,2573.99,02-08-2019,40.47,08-02-2019,31.21,08-02-2019,1.1346,03-01-2019,57.22,01-02-2019,2.645
13-05-2019,19200,03-05-2019,2.91,12-12-2018,2560,12-03-2018,2790.5,12-03-2018,25779.57,25-09-2018,2574.27,02-07-2019,40.43,07-02-2019,31.26,07-02-2019,1.136,28-02-2019,57,31-01-2019,2.683
05-11-2019,19150,03-04-2019,2.93,12-11-2018,2570,30-11-2018,2737.76,30-11-2018,25307.14,24-09-2018,2568.58,02-06-2019,40.47,06-02-2019,31.25,06-02-2019,1.1406,27-02-2019,55.95,30-01-2019,2.715
05-10-2019,19200,03-01-2019,2.94,12-10-2018,2590,29-11-2018,2736.97,29-11-2018,25343.65,21-09-2018,2583.77,02-05-2019,40.79,05-02-2019,31.31,05-02-2019,1.1442,26-02-2019,55.46,29-01-2019,2.742
05-09-2019,19250,28-02-2019,2.97,12-07-2018,2590,28-11-2018,2691.45,28-11-2018,24832.84,20-09-2018,2581.14,02-04-2019,40.95,04-02-2019,31.3,04-02-2019,1.1457,25-02-2019,57.17,28-01-2019,2.755
05-08-2019,19350,27-02-2019,2.95,12-06-2018,2590,27-11-2018,2663.75,27-11-2018,24557.02,19-09-2018,2566.93,02-01-2019,40.91,01-02-2019,31.23,01-02-2019,1.1447,22-02-2019,56.84,25-01-2019,2.721
05-07-2019,19300,26-02-2019,2.95,12-05-2018,2590,26-11-2018,2649.97,26-11-2018,24364.13,18-09-2018,2514.28,31-01-2019,41,31-01-2019,31.26,31-01-2019,1.148,21-02-2019,57.24,24-01-2019,2.744
05-06-2019,19300,25-02-2019,2.95,12-04-2018,2590,23-11-2018,2633.36,23-11-2018,24336.4,17-09-2018,2514.84,30-01-2019,41.08,30-01-2019,31.46,30-01-2019,1.1433,20-02-2019,55.94,23-01-2019,2.739
05-04-2019,19250,22-02-2019,2.9,12-03-2018,2590,21-11-2018,2657.74,21-11-2018,24541.65,14-09-2018,2527.07,29-01-2019,41.51,29-01-2019,31.53,29-01-2019,1.1428,19-02-2019,55.78,22-01-2019,2.775
05-03-2019,19200,21-02-2019,2.91,30-11-2018,2590,20-11-2018,2654.6,20-11-2018,24618.68,13-09-2018,2469.32,28-01-2019,41.59,28-01-2019,31.52,28-01-2019,1.1404,18-02-2019,56.33,21-01-2019,2.775
05-02-2019,19250,20-02-2019,2.88,29-11-2018,2580,19-11-2018,2730.74,19-11-2018,25392.61,09-12-2018,2436.67,25-01-2019,41.42,25-01-2019,31.72,25-01-2019,1.1306,17-02-2019,56.17,18-01-2019,2.747
05-01-2019,19300,19-02-2019,2.82,28-11-2018,2575,16-11-2018,2718.54,16-11-2018,25242.35,09-11-2018,2469.74,24-01-2019,41.41,24-01-2019,31.69,24-01-2019,1.138,15-02-2019,54.48,17-01-2019,2.72
30-04-2019,19300,18-02-2019,2.82,27-11-2018,2565,15-11-2018,2693.52,15-11-2018,25061.48,09-10-2018,2464.3,23-01-2019,41.19,23-01-2019,31.78,23-01-2019,1.1358,14-02-2019,53.96,16-01-2019,2.713
29-04-2019,19350,17-02-2019,2.82,26-11-2018,2565,14-11-2018,2737.9,14-11-2018,25388.08,09-07-2018,2465.98,22-01-2019,41,22-01-2019,31.8,22-01-2019,1.1365,13-02-2019,53.35,15-01-2019,2.704
26-04-2019,19300,15-02-2019,2.77,23-11-2018,2565,13-11-2018,2730.05,13-11-2018,25321.21,09-06-2018,2463.83,21-01-2019,40.91,21-01-2019,31.76,21-01-2019,1.1371,02-12-2019,52.47,14-01-2019,2.676
25-04-2019,19300,14-02-2019,2.8,22-11-2018,2560,11-12-2018,2773.93,11-12-2018,25959.33,09-05-2018,2500.78,18-01-2019,41.24,18-01-2019,31.77,18-01-2019,1.1389,02-11-2019,52.66,11-01-2019,2.731
24-04-2019,19200,13-02-2019,2.79,21-11-2018,2550,11-09-2018,2794.1,11-09-2018,26149.11,09-04-2018,2524.48,17-01-2019,40.87,17-01-2019,31.7,17-01-2019,1.1396,02-08-2019,52.59,10-01-2019,2.71
23-04-2019,19200,02-12-2019,2.79,20-11-2018,2540,11-08-2018,2806.38,11-08-2018,26139.59,09-03-2018,2524.22,16-01-2019,41.03,16-01-2019,31.91,16-01-2019,1.1414,02-07-2019,53.94,09-01-2019,2.73
22-04-2019,19250,02-11-2019,2.81,19-11-2018,2530,11-07-2018,2774.13,11-07-2018,25788.46,31-08-2018,2511.79,15-01-2019,41.08,15-01-2019,31.92,15-01-2019,1.1473,02-06-2019,53.73,08-01-2019,2.692
19-04-2019,19200,02-08-2019,2.82,16-11-2018,2505,11-06-2018,2738.4,11-06-2018,25452.83,30-08-2018,2535.39,14-01-2019,40.99,14-01-2019,31.9,14-01-2019,1.1471,02-05-2019,54.86,07-01-2019,2.666
18-04-2019,19150,02-07-2019,2.84,15-11-2018,2505,11-05-2018,2726.37,11-05-2018,25261.47,29-08-2018,2527.64,01-11-2019,40.74,11-01-2019,31.94,11-01-2019,1.1499,02-04-2019,55.32,04-01-2019,2.564
17-04-2019,19200,02-06-2019,2.83,14-11-2018,2505,11-02-2018,2745.45,11-02-2018,25443.6,28-08-2018,2531.73,01-10-2019,40.86,10-01-2019,31.96,10-01-2019,1.1542,02-01-2019,54.01,03-01-2019,2.618
16-04-2019,19350,02-05-2019,2.81,13-11-2018,2490,11-01-2018,2717.58,11-01-2018,25142.08,27-08-2018,2508.8,01-09-2019,40.75,09-01-2019,32.02,09-01-2019,1.1444,31-01-2019,54.28,02-01-2019,2.686
15-04-2019,19350,02-04-2019,2.77,11-12-2018,2475,31-10-2018,2705.6,31-10-2018,25008.82,24-08-2018,2494.53,01-08-2019,40.83,08-01-2019,31.96,08-01-2019,1.1476,30-01-2019,53.24,01-01-2019,2.686
04-12-2019,19450,02-01-2019,2.78,11-09-2018,2450,30-10-2018,2640.68,30-10-2018,24482.04,23-08-2018,2503.41,01-07-2019,40.68,07-01-2019,31.96,07-01-2019,1.1392,29-01-2019,52.12,31-12-2018,2.73
04-11-2019,19550,31-01-2019,2.78,11-08-2018,2430,29-10-2018,2682.65,29-10-2018,24818.98,22-08-2018,2485.64,01-04-2019,40.7,04-01-2019,32.25,04-01-2019,1.1393,28-01-2019,53.56,28-12-2018,2.768
04-10-2019,19550,30-01-2019,2.74,11-07-2018,2430,26-10-2018,2667.86,26-10-2018,24770.25,21-08-2018,2497.87,01-03-2019,40.68,03-01-2019,32.27,03-01-2019,1.1345,25-01-2019,53.17,27-12-2018,2.803
04-09-2019,19500,29-01-2019,2.68,11-06-2018,2415,25-10-2018,2674.88,25-10-2018,24736.54,20-08-2018,2489.39,01-02-2019,40.88,02-01-2019,32.05,02-01-2019,1.1464,24-01-2019,52.45,26-12-2018,2.751
04-08-2019,19500,28-01-2019,2.73,11-05-2018,2415,24-10-2018,2737.87,24-10-2018,25172.88,17-08-2018,2473.63,01-01-2019,41.27,01-01-2019,32.33,01-01-2019,1.1466,23-01-2019,52.95,25-12-2018,2.749
04-06-2019,19400,25-01-2019,2.65,11-02-2018,2415,23-10-2018,2721.03,23-10-2018,25038.46,16-08-2018,2448.93,31-12-2018,41.28,31-12-2018,32.55,31-12-2018,1.1443,22-01-2019,53.73,24-12-2018,2.826
04-05-2019,19350,24-01-2019,2.65,11-01-2018,2415,22-10-2018,2773.94,22-10-2018,25492.14,15-08-2018,2472.34,28-12-2018,41.15,28-12-2018,32.53,28-12-2018,1.1429,21-01-2019,53.66,21-12-2018,2.801
04-04-2019,19350,23-01-2019,2.66,31-10-2018,2415,19-10-2018,2775.66,19-10-2018,25421.09,14-08-2018,2477.55,27-12-2018,41.16,27-12-2018,32.58,27-12-2018,1.1353,20-01-2019,53.97,20-12-2018,2.767
04-03-2019,19350,22-01-2019,2.72,30-10-2018,2415,18-10-2018,2802,18-10-2018,25645.56,08-10-2018,2518.24,26-12-2018,41.33,26-12-2018,32.64,26-12-2018,1.1363,18-01-2019,52.23,19-12-2018,2.819
04-02-2019,19300,21-01-2019,2.71,29-10-2018,2440,17-10-2018,2811.67,17-10-2018,25705.87,08-09-2018,2527.17,25-12-2018,41.35,25-12-2018,32.49,25-12-2018,1.14,17-01-2019,52.3,18-12-2018,2.859
04-01-2019,19350,20-01-2019,2.71,26-10-2018,2440,16-10-2018,2767.05,16-10-2018,25351.53,08-08-2018,2505.47,24-12-2018,41.26,24-12-2018,32.62,24-12-2018,1.137,16-01-2019,52,17-12-2018,2.895
29-03-2019,19400,18-01-2019,2.7,25-10-2018,2460,15-10-2018,2763.83,15-10-2018,25332.46,08-07-2018,2492.48,21-12-2018,41.34,21-12-2018,32.65,21-12-2018,1.1447,15-01-2019,50.78,14-12-2018,2.909
28-03-2019,19700,17-01-2019,2.67,24-10-2018,2470,10-12-2018,2770.54,10-12-2018,25407.63,08-06-2018,2520.39,20-12-2018,41.3,20-12-2018,32.75,20-12-2018,1.1377,14-01-2019,51.73,13-12-2018,2.91
27-03-2019,19700,16-01-2019,2.64,23-10-2018,2470,10-11-2018,2776.87,10-11-2018,25518.39,08-03-2018,2505.69,19-12-2018,41.37,19-12-2018,32.72,19-12-2018,1.1361,01-11-2019,52.28,12-12-2018,2.884
26-03-2019,19650,15-01-2019,2.63,22-10-2018,2480,10-10-2018,2873.9,10-10-2018,26441.73,08-02-2018,2519.52,18-12-2018,41.4,18-12-2018,32.8,18-12-2018,1.1346,01-10-2019,52.18,11-12-2018,2.85
25-03-2019,19600,14-01-2019,2.65,19-10-2018,2480,10-09-2018,2882.51,10-09-2018,26469.19,08-01-2018,2501.36,17-12-2018,41.34,17-12-2018,32.83,17-12-2018,1.1308,01-09-2019,49.8,10-12-2018,2.829
22-03-2019,19600,01-11-2019,2.64,18-10-2018,2480,10-08-2018,2877.53,10-08-2018,26399.45,31-07-2018,2498.03,14-12-2018,41.49,14-12-2018,32.77,14-12-2018,1.1362,01-08-2019,48.73,07-12-2018,2.901
21-03-2019,19650,01-10-2019,2.66,17-10-2018,2480,10-05-2018,2902.54,10-05-2018,26632.77,26-07-2018,2494.14,13-12-2018,41.37,13-12-2018,32.77,13-12-2018,1.1369,01-07-2019,48.3,06-12-2018,2.917
20-03-2019,19500,01-09-2019,2.65,16-10-2018,2490,10-04-2018,2919.35,10-04-2018,26784.08,25-07-2018,2457.17,12-12-2018,40.99,12-12-2018,32.85,12-12-2018,1.1317,01-04-2019,46.9,05-12-2018,2.912
19-03-2019,19500,01-08-2019,2.64,15-10-2018,2505,10-03-2018,2931.69,10-03-2018,26833.47,24-07-2018,2467.34,12-11-2018,41.31,11-12-2018,32.89,11-12-2018,1.1361,01-03-2019,46.26,04-12-2018,2.975
18-03-2019,19400,01-07-2019,2.65,10-12-2018,2505,10-02-2018,2923.8,10-02-2018,26648.91,23-07-2018,2444.42,12-10-2018,41.81,10-12-2018,32.84,10-12-2018,1.1401,01-02-2019,45.8,03-12-2018,3.037
15-03-2019,19400,01-04-2019,2.58,10-11-2018,2545,10-01-2018,2926.29,10-01-2018,26598.36,20-07-2018,2411.51,12-07-2018,42.01,07-12-2018,32.85,07-12-2018,1.1377,01-01-2019,45.77,30-11-2018,3.026
14-03-2019,19450,01-03-2019,2.6,10-10-2018,2560,28-09-2018,2910.03,28-09-2018,26407.66,19-07-2018,2394.03,12-06-2018,41.69,06-12-2018,32.74,06-12-2018,1.1345,31-12-2018,45.22,29-11-2018,3.048
13-03-2019,19450,01-02-2019,2.64,10-09-2018,2560,27-09-2018,2911.65,27-09-2018,26418.27,18-07-2018,2378.84,12-05-2018,41.69,05-12-2018,32.76,05-12-2018,1.1342,28-12-2018,45.44,28-11-2018,3.057
03-12-2019,19350,01-01-2019,2.64,10-08-2018,2565,26-09-2018,2916.98,26-09-2018,26536.86,17-07-2018,2363.64,12-04-2018,41.74,04-12-2018,32.8,04-12-2018,1.1354,27-12-2018,46.58,27-11-2018,3.059
03-11-2019,19400,31-12-2018,2.68,10-05-2018,2570,25-09-2018,2921.75,25-09-2018,26601.58,16-07-2018,2383.65,12-03-2018,42.1,03-12-2018,32.97,03-12-2018,1.1315,26-12-2018,42.85,26-11-2018,3.05
03-09-2019,19450,28-12-2018,2.68,10-04-2018,2570,24-09-2018,2921.83,24-09-2018,26705.25,13-07-2018,2398.54,30-11-2018,42.1,30-11-2018,32.91,30-11-2018,1.1395,25-12-2018,43,23-11-2018,3.068
03-08-2019,19300,27-12-2018,2.7,10-03-2018,2570,21-09-2018,2936.76,21-09-2018,26726.25,07-12-2018,2382.66,29-11-2018,42.21,29-11-2018,32.9,29-11-2018,1.1367,24-12-2018,45.45,22-11-2018,3.065
03-07-2019,19350,26-12-2018,2.65,10-02-2018,2570,20-09-2018,2919.73,20-09-2018,26519.39,07-11-2018,2379.56,28-11-2018,42.13,28-11-2018,33.05,28-11-2018,1.1291,21-12-2018,46.25,21-11-2018,3.065
03-06-2019,19300,25-12-2018,2.66,10-01-2018,2570,19-09-2018,2906.6,19-09-2018,26287.84,07-10-2018,2377.73,27-11-2018,42.4,27-11-2018,33.03,27-11-2018,1.1326,20-12-2018,47.39,20-11-2018,3.063
03-05-2019,19400,24-12-2018,2.66,28-09-2018,2570,18-09-2018,2890.74,18-09-2018,26076.21,07-09-2018,2372.18,26-11-2018,42.51,26-11-2018,33.08,26-11-2018,1.1343,19-12-2018,45.93,19-11-2018,3.057
03-04-2019,19450,21-12-2018,2.7,27-09-2018,2570,17-09-2018,2903.83,17-09-2018,26151.66,07-06-2018,2327.72,23-11-2018,42.47,23-11-2018,32.97,23-11-2018,1.1403,18-12-2018,49.16,16-11-2018,3.11
03-01-2019,19600,20-12-2018,2.68,26-09-2018,2570,14-09-2018,2906.38,14-09-2018,26169.56,07-05-2018,2370.01,22-11-2018,42.02,22-11-2018,32.9,22-11-2018,1.1382,17-12-2018,51.25,15-11-2018,3.123
28-02-2019,19600,19-12-2018,2.66,25-09-2018,2565,13-09-2018,2896.85,13-09-2018,26083.94,07-04-2018,2366.2,21-11-2018,42.18,21-11-2018,32.97,21-11-2018,1.1371,14-12-2018,52.83,14-11-2018,3.145
27-02-2019,19650,18-12-2018,2.74,24-09-2018,2565,09-12-2018,2888.29,09-12-2018,25989.07,07-03-2018,2337.86,20-11-2018,42.34,20-11-2018,32.94,20-11-2018,1.1453,13-12-2018,51.2,13-11-2018,3.151
26-02-2019,19600,17-12-2018,2.75,21-09-2018,2555,09-11-2018,2871.57,09-11-2018,25841.14,07-02-2018,2323.82,19-11-2018,42.17,19-11-2018,32.87,19-11-2018,1.1403,12-12-2018,51.95,12-11-2018,3.186
25-02-2019,19600,14-12-2018,2.76,20-09-2018,2520,09-10-2018,2881.39,09-10-2018,25991.91,29-06-2018,2332.85,16-11-2018,42.09,16-11-2018,32.96,16-11-2018,1.133,12-11-2018,50.89,09-11-2018,3.232
22-02-2019,19550,13-12-2018,2.79,19-09-2018,2450,09-07-2018,2868.26,09-07-2018,25951.02,28-06-2018,2357.68,15-11-2018,42.83,15-11-2018,32.96,15-11-2018,1.1309,12-10-2018,52.03,08-11-2018,3.236
21-02-2019,19650,12-12-2018,2.77,18-09-2018,2430,09-06-2018,2888.64,09-06-2018,25973.02,27-06-2018,2372.27,14-11-2018,42.76,14-11-2018,32.96,14-11-2018,1.129,12-07-2018,51.76,07-11-2018,3.213
20-02-2019,19700,12-11-2018,2.74,17-09-2018,2410,09-05-2018,2891.59,09-05-2018,25919.84,26-06-2018,2343.4,13-11-2018,42.62,13-11-2018,33.17,13-11-2018,1.1219,12-06-2018,52.93,06-11-2018,3.208
19-02-2019,19500,12-10-2018,2.73,14-09-2018,2410,09-04-2018,2896.96,09-04-2018,25916.07,25-06-2018,2384.5,11-12-2018,42.85,12-11-2018,33.06,12-11-2018,1.1331,12-05-2018,52.59,05-11-2018,3.208
18-02-2019,19500,12-07-2018,2.75,13-09-2018,2410,31-08-2018,2898.37,31-08-2018,25964.85,22-06-2018,2384.67,11-09-2018,43.07,09-11-2018,32.97,09-11-2018,1.1364,12-04-2018,53.13,02-11-2018,3.14
15-02-2019,19400,12-06-2018,2.76,09-12-2018,2400,30-08-2018,2908.94,30-08-2018,26099.01,21-06-2018,2417.7,11-08-2018,43.08,08-11-2018,32.82,08-11-2018,1.1425,12-03-2018,52.45,01-11-2018,3.155
14-02-2019,19400,12-05-2018,2.76,09-11-2018,2390,29-08-2018,2900.62,29-08-2018,26082.53,20-06-2018,2392.03,11-07-2018,43.11,07-11-2018,32.93,07-11-2018,1.1427,30-11-2018,51.27,31-10-2018,3.125
13-02-2019,19350,12-04-2018,2.81,09-10-2018,2390,28-08-2018,2901.45,28-08-2018,26092.7,19-06-2018,2420.13,11-06-2018,42.95,06-11-2018,32.93,06-11-2018,1.1406,29-11-2018,50.31,30-10-2018,3.087
02-12-2019,19350,12-03-2018,2.83,09-07-2018,2390,27-08-2018,2884.69,27-08-2018,25882.71,18-06-2018,2462.18,11-05-2018,42.79,05-11-2018,32.85,05-11-2018,1.1391,28-11-2018,52.09,29-10-2018,3.081
02-11-2019,19450,30-11-2018,2.78,09-06-2018,2380,24-08-2018,2862.35,24-08-2018,25688.58,15-06-2018,2483.22,11-02-2018,42.81,02-11-2018,32.89,02-11-2018,1.1408,27-11-2018,51.54,26-10-2018,3.109
02-09-2019,19450,29-11-2018,2.79,09-05-2018,2380,23-08-2018,2860.29,23-08-2018,25714.86,14-06-2018,2497.83,11-01-2018,42.29,01-11-2018,33.11,01-11-2018,1.1311,26-11-2018,50.62,25-10-2018,3.102
02-08-2019,19300,28-11-2018,2.73,09-04-2018,2380,22-08-2018,2860.99,22-08-2018,25825.06,13-06-2018,2518.47,31-10-2018,42.26,31-10-2018,33.27,31-10-2018,1.1345,23-11-2018,54.66,24-10-2018,3.17
02-07-2019,19300,27-11-2018,2.76,09-03-2018,2380,21-08-2018,2861.51,21-08-2018,25786.99,06-12-2018,2517.21,30-10-2018,42.58,30-10-2018,33.28,30-10-2018,1.1372,22-11-2018,54.64,23-10-2018,3.192
02-06-2019,19400,26-11-2018,2.77,31-08-2018,2380,20-08-2018,2853.93,20-08-2018,25727.7,06-11-2018,2513.76,29-10-2018,42.33,29-10-2018,32.99,29-10-2018,1.1408,21-11-2018,53.39,22-10-2018,3.192
02-05-2019,19400,23-11-2018,2.79,30-08-2018,2380,17-08-2018,2838.32,17-08-2018,25550.8,06-08-2018,2537.52,26-10-2018,42.22,26-10-2018,32.93,26-10-2018,1.1376,20-11-2018,57.39,19-10-2018,3.175
02-04-2019,19400,22-11-2018,2.78,29-08-2018,2380,16-08-2018,2831.44,16-08-2018,25294.97,06-07-2018,2550.56,25-10-2018,42.42,25-10-2018,32.93,25-10-2018,1.1392,19-11-2018,56.72,18-10-2018,3.207
02-01-2019,19500,21-11-2018,2.77,28-08-2018,2370,15-08-2018,2827.95,15-08-2018,25235.37,06-06-2018,2540.47,24-10-2018,42.64,24-10-2018,32.86,24-10-2018,1.147,16-11-2018,56.58,17-10-2018,3.169
31-01-2019,19450,20-11-2018,2.8,24-08-2018,2370,14-08-2018,2827.88,14-08-2018,25215.69,06-05-2018,2514.56,23-10-2018,42.52,23-10-2018,32.79,23-10-2018,1.1466,15-11-2018,56.02,16-10-2018,3.158
