Date_Y,Y,Date_DJI,DJI,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_EURUSD,EURUSD,Date_Oil,Oil,Date_USATen,USATen,Date_XAG,XAG
04-12-2017,19700,09-05-2017,21022.28,14-02-2017,2243.41,02-08-2017,43.93,08-02-2017,1.1802,02-08-2017,48.8,26-07-2017,2.335,28-07-2017,16.593
01-12-2017,19700,08-05-2017,20991.26,10-02-2017,2247.87,01-08-2017,44.03,08-01-2017,1.1841,01-08-2017,50.21,25-07-2017,2.259,27-07-2017,16.669
30-11-2017,19750,05-05-2017,20929.04,09-02-2017,2253.84,31-07-2017,43.79,31-07-2017,1.1737,31-07-2017,49.85,24-07-2017,2.23,26-07-2017,16.478
29-11-2017,19900,04-05-2017,20987.83,08-02-2017,2237,28-07-2017,43.55,28-07-2017,1.1677,28-07-2017,49.17,21-07-2017,2.266,25-07-2017,16.51
28-11-2017,19950,03-05-2017,20915,07-02-2017,2245.32,27-07-2017,43.83,27-07-2017,1.1734,27-07-2017,48.7,20-07-2017,2.268,24-07-2017,16.552
27-11-2017,19900,02-05-2017,20941.19,06-02-2017,2242.62,26-07-2017,43.6,26-07-2017,1.1648,26-07-2017,48.51,19-07-2017,2.268,21-07-2017,16.314
24-11-2017,19900,01-05-2017,20962.73,03-02-2017,2219.02,25-07-2017,43.54,25-07-2017,1.1639,25-07-2017,46.46,18-07-2017,2.312,20-07-2017,16.283
23-11-2017,19900,28-04-2017,20987.39,02-02-2017,2225.69,24-07-2017,43.44,24-07-2017,1.1662,24-07-2017,45.62,17-07-2017,2.328,19-07-2017,16.259
22-11-2017,19800,27-04-2017,20991.12,01-02-2017,2219.26,21-07-2017,43.57,21-07-2017,1.1634,21-07-2017,46.91,14-07-2017,2.352,18-07-2017,16.136
21-11-2017,19850,26-04-2017,21009.95,31-01-2017,2238.9,20-07-2017,43.75,20-07-2017,1.1513,20-07-2017,47.09,13-07-2017,2.321,17-07-2017,16.038
20-11-2017,20000,25-04-2017,20915.51,30-01-2017,2243.81,19-07-2017,43.78,19-07-2017,1.1553,19-07-2017,46.25,07-12-2017,2.359,14-07-2017,15.689
17-11-2017,19900,24-04-2017,20723.59,27-01-2017,2248.9,18-07-2017,43.89,18-07-2017,1.1479,18-07-2017,45.99,07-11-2017,2.38,13-07-2017,15.934
16-11-2017,19900,21-04-2017,20578.1,26-01-2017,2259.62,17-07-2017,44.2,17-07-2017,1.1463,17-07-2017,46.68,07-10-2017,2.387,12-07-2017,15.84
15-11-2017,19950,20-04-2017,20406.68,25-01-2017,2233.95,14-07-2017,43.89,14-07-2017,1.14,14-07-2017,46.08,07-07-2017,2.371,11-07-2017,15.667
14-11-2017,19950,19-04-2017,20503.52,24-01-2017,2213.43,13-07-2017,43.76,13-07-2017,1.1413,13-07-2017,45.44,07-06-2017,2.332,10-07-2017,15.639
13-11-2017,19950,18-04-2017,20561.39,23-01-2017,2208.74,12-07-2017,43.79,07-12-2017,1.1467,12-07-2017,45.74,07-05-2017,2.336,07-07-2017,16.07
10-11-2017,20050,17-04-2017,20484.75,20-01-2017,2188.2,11-07-2017,43.96,07-11-2017,1.1399,11-07-2017,44.58,07-04-2017,2.337,06-07-2017,16.063
09-11-2017,20000,13-04-2017,20561.69,19-01-2017,2196.84,10-07-2017,43.96,07-10-2017,1.1391,10-07-2017,44.35,07-03-2017,2.314,05-07-2017,16.09
08-11-2017,19950,12-04-2017,20637.95,18-01-2017,2212.31,07-07-2017,44.17,07-07-2017,1.1423,07-07-2017,45.35,07-01-2017,2.304,04-07-2017,16.135
07-11-2017,20000,11-04-2017,20644.32,17-01-2017,2216.56,06-07-2017,44,07-06-2017,1.1351,06-07-2017,45.65,30-06-2017,2.268,03-07-2017,16.678
06-11-2017,19900,10-04-2017,20668.22,16-01-2017,2219.82,05-07-2017,43.92,07-05-2017,1.1345,05-07-2017,47.04,29-06-2017,2.226,30-06-2017,16.67
04-11-2017,19900,07-04-2017,20647.81,13-01-2017,2221.21,04-07-2017,43.98,07-04-2017,1.1366,04-07-2017,47.06,28-06-2017,2.2,29-06-2017,16.815
03-11-2017,19950,06-04-2017,20653.77,12-01-2017,2232.16,03-07-2017,44.14,07-03-2017,1.1422,03-07-2017,46.28,27-06-2017,2.142,28-06-2017,16.68
02-11-2017,20000,05-04-2017,20745.06,11-01-2017,2221.59,30-06-2017,44.22,30-06-2017,1.1442,30-06-2017,44.89,26-06-2017,2.144,27-06-2017,16.61
01-11-2017,19900,04-04-2017,20634.94,10-01-2017,2207.32,29-06-2017,43.89,29-06-2017,1.1376,29-06-2017,44.89,23-06-2017,2.151,26-06-2017,16.782
31-10-2017,20000,03-04-2017,20665.17,09-01-2017,2222.14,28-06-2017,43.55,28-06-2017,1.1339,28-06-2017,43.7,22-06-2017,2.162,23-06-2017,16.55
30-10-2017,19950,31-03-2017,20700.34,06-01-2017,2225.63,27-06-2017,43.21,27-06-2017,1.1183,27-06-2017,43.49,21-06-2017,2.164,22-06-2017,16.512
27-10-2017,19950,30-03-2017,20662.79,05-01-2017,2219.21,26-06-2017,43.21,26-06-2017,1.1202,26-06-2017,43.16,20-06-2017,2.195,21-06-2017,16.498
26-10-2017,20000,29-03-2017,20675.75,04-01-2017,2186.13,23-06-2017,43.1,23-06-2017,1.1152,23-06-2017,42.8,19-06-2017,2.158,20-06-2017,16.495
25-10-2017,20000,28-03-2017,20542.14,30-12-2016,2172.73,22-06-2017,43.08,22-06-2017,1.1168,22-06-2017,42.55,16-06-2017,2.167,19-06-2017,16.733
24-10-2017,20050,27-03-2017,20488.35,29-12-2016,2148.46,21-06-2017,42.95,21-06-2017,1.1133,21-06-2017,43.38,15-06-2017,2.125,16-06-2017,16.791
23-10-2017,20000,24-03-2017,20674.45,28-12-2016,2143.27,20-06-2017,43.26,20-06-2017,1.1147,20-06-2017,44.11,14-06-2017,2.211,15-06-2017,16.9
20-10-2017,20100,23-03-2017,20645.07,27-12-2016,2137.62,19-06-2017,43.4,19-06-2017,1.1199,19-06-2017,44.68,13-06-2017,2.218,14-06-2017,16.825
19-10-2017,20000,22-03-2017,20640.42,26-12-2016,2129.65,16-06-2017,43.33,16-06-2017,1.1143,16-06-2017,44.25,06-12-2017,2.213,13-06-2017,16.96
18-10-2017,20150,21-03-2017,20956.33,23-12-2016,2120.57,15-06-2017,43.24,15-06-2017,1.1219,15-06-2017,44.69,06-09-2017,2.174,12-06-2017,17.279
17-10-2017,20200,20-03-2017,20916.27,22-12-2016,2125.77,14-06-2017,43.25,14-06-2017,1.121,14-06-2017,45.94,06-08-2017,2.185,09-06-2017,17.472
16-10-2017,20300,17-03-2017,20965.37,21-12-2016,2135.31,13-06-2017,43.11,13-06-2017,1.1204,13-06-2017,46.01,06-07-2017,2.154,08-06-2017,17.561
13-10-2017,20200,16-03-2017,20969.27,20-12-2016,2147.73,12-06-2017,43.37,06-12-2017,1.1196,12-06-2017,45.8,06-06-2017,2.18,07-06-2017,17.738
12-10-2017,20200,15-03-2017,20874.78,19-12-2016,2145.04,09-06-2017,44.17,06-09-2017,1.1216,09-06-2017,45.71,06-05-2017,2.161,06-06-2017,17.588
11-10-2017,20200,14-03-2017,20848.6,16-12-2016,2146.76,08-06-2017,44.1,06-08-2017,1.1257,08-06-2017,45.85,06-02-2017,2.217,05-06-2017,17.595
10-10-2017,20250,13-03-2017,20899.28,15-12-2016,2137.96,07-06-2017,43.84,06-07-2017,1.1277,07-06-2017,47.98,06-01-2017,2.213,02-06-2017,17.301
09-10-2017,20150,10-03-2017,20919.01,14-12-2016,2161.91,06-06-2017,43.89,06-06-2017,1.1254,06-06-2017,47.4,31-05-2017,2.22,01-06-2017,17.36
07-10-2017,20100,09-03-2017,20864.32,13-12-2016,2158.35,05-06-2017,43.74,06-05-2017,1.1279,05-06-2017,47.71,30-05-2017,2.245,31-05-2017,17.39
06-10-2017,20050,08-03-2017,20940.44,09-12-2016,2165.14,02-06-2017,44,06-02-2017,1.1213,02-06-2017,48.04,29-05-2017,2.243,30-05-2017,17.463
05-10-2017,20050,07-03-2017,20934.89,08-12-2016,2153.72,01-06-2017,43.87,06-01-2017,1.1242,01-06-2017,48.63,26-05-2017,2.255,29-05-2017,17.392
04-10-2017,20050,06-03-2017,20955.71,07-12-2016,2139.24,31-05-2017,43.87,31-05-2017,1.1187,31-05-2017,49.65,25-05-2017,2.257,26-05-2017,17.142
03-10-2017,20100,03-03-2017,21008.75,06-12-2016,2125.81,30-05-2017,43.8,30-05-2017,1.1166,30-05-2017,49.93,24-05-2017,2.283,25-05-2017,17.257
02-10-2017,20100,02-03-2017,21128.91,02-12-2016,2138.32,29-05-2017,43.58,29-05-2017,1.1178,29-05-2017,49.95,23-05-2017,2.234,24-05-2017,17.096
29-09-2017,20250,01-03-2017,20957.29,01-12-2016,2144.94,26-05-2017,44.19,26-05-2017,1.1211,26-05-2017,48.75,22-05-2017,2.245,23-05-2017,17.147
28-09-2017,20200,28-02-2017,20833.88,30-11-2016,2106.68,25-05-2017,44.54,25-05-2017,1.1218,25-05-2017,51.25,19-05-2017,2.231,22-05-2017,16.825
27-09-2017,20350,27-02-2017,20808.71,29-11-2016,2122.16,24-05-2017,44.64,24-05-2017,1.1184,24-05-2017,51.44,18-05-2017,2.236,19-05-2017,16.62
26-09-2017,20450,24-02-2017,20751.91,28-11-2016,2112.99,23-05-2017,44.61,23-05-2017,1.1237,23-05-2017,51.04,17-05-2017,2.298,18-05-2017,16.905
25-09-2017,20200,23-02-2017,20817.21,25-11-2016,2099.99,22-05-2017,44.6,22-05-2017,1.1202,22-05-2017,50.6,16-05-2017,2.34,17-05-2017,16.828
22-09-2017,20250,22-02-2017,20715.41,24-11-2016,2102.04,19-05-2017,44.66,19-05-2017,1.1103,19-05-2017,49.28,15-05-2017,2.326,16-05-2017,16.63
21-09-2017,20350,21-02-2017,20663.43,23-11-2016,2094.91,18-05-2017,44.71,18-05-2017,1.116,18-05-2017,48.93,05-12-2017,2.389,15-05-2017,16.542
20-09-2017,20450,17-02-2017,20564.13,22-11-2016,2086.82,17-05-2017,44.54,17-05-2017,1.1083,17-05-2017,48.23,05-11-2017,2.4,12-05-2017,16.3
19-09-2017,20400,16-02-2017,20627.31,21-11-2016,2074,16-05-2017,44.56,16-05-2017,1.0976,16-05-2017,48.82,05-10-2017,2.39,11-05-2017,16.238
18-09-2017,20600,15-02-2017,20504.27,18-11-2016,2069.28,15-05-2017,44.64,15-05-2017,1.0926,15-05-2017,47.85,05-09-2017,2.389,10-05-2017,16.228
15-09-2017,20750,14-02-2017,20374.22,17-11-2016,2073.9,12-05-2017,44.73,05-12-2017,1.0863,12-05-2017,47.81,05-08-2017,2.361,09-05-2017,16.235
14-09-2017,20650,13-02-2017,20338.54,16-11-2016,2086.41,11-05-2017,45,05-11-2017,1.0869,11-05-2017,47.39,05-05-2017,2.343,08-05-2017,16.291
13-09-2017,20750,10-02-2017,20211.23,15-11-2016,2068.18,10-05-2017,44.99,05-10-2017,1.0874,10-05-2017,46.18,05-04-2017,2.325,05-05-2017,16.358
12-09-2017,20750,09-02-2017,20061.73,14-11-2016,2080.54,09-05-2017,44.85,05-09-2017,1.0924,09-05-2017,46.49,05-03-2017,2.293,04-05-2017,16.509
11-09-2017,20900,08-02-2017,20049.29,11-11-2016,2123.73,08-05-2017,44.98,05-08-2017,1.0998,08-05-2017,46.35,05-02-2017,2.32,03-05-2017,16.884
08-09-2017,21000,07-02-2017,20107.62,10-11-2016,2143.51,05-05-2017,44.74,05-05-2017,1.0991,05-05-2017,45.51,05-01-2017,2.282,02-05-2017,16.865
07-09-2017,20850,06-02-2017,20025.61,09-11-2016,2110.79,04-05-2017,44.46,05-04-2017,1.0884,04-05-2017,47.6,28-04-2017,2.295,01-05-2017,17.242
06-09-2017,20900,03-02-2017,19964.21,08-11-2016,2118.4,03-05-2017,44.58,05-03-2017,1.093,03-05-2017,48.12,27-04-2017,2.313,28-04-2017,17.252
05-09-2017,20850,02-02-2017,19858.34,07-11-2016,2105.37,02-05-2017,44.58,05-02-2017,1.0901,02-05-2017,48.78,26-04-2017,2.334,27-04-2017,17.51
04-09-2017,20800,01-02-2017,19923.81,04-11-2016,2093.23,01-05-2017,44.79,05-01-2017,1.0906,01-05-2017,49.17,25-04-2017,2.27,26-04-2017,17.627
02-09-2017,20650,31-01-2017,19913.16,03-11-2016,2110.49,28-04-2017,44.66,28-04-2017,1.0877,28-04-2017,49.27,24-04-2017,2.314,25-04-2017,17.987
01-09-2017,20600,30-01-2017,20028.62,02-11-2016,2119.85,27-04-2017,44.3,27-04-2017,1.0903,27-04-2017,49.22,22-04-2017,2.246,24-04-2017,17.831
31-08-2017,20400,27-01-2017,20103.36,01-11-2016,2118.26,26-04-2017,44.22,26-04-2017,1.0924,26-04-2017,49.36,21-04-2017,2.243,21-04-2017,18.057
30-08-2017,20550,26-01-2017,20076.25,31-10-2016,2111.64,25-04-2017,43.95,25-04-2017,1.0868,25-04-2017,49.22,20-04-2017,2.207,20-04-2017,18.17
29-08-2017,20600,25-01-2017,19994.48,28-10-2016,2124.1,24-04-2017,44.09,24-04-2017,1.089,24-04-2017,49.68,19-04-2017,2.182,19-04-2017,18.346
28-08-2017,20250,24-01-2017,19794.68,27-10-2016,2113.04,21-04-2017,44.05,21-04-2017,1.0719,21-04-2017,50.71,18-04-2017,2.255,18-04-2017,18.424
25-08-2017,20250,23-01-2017,19794.79,26-10-2016,2135.07,20-04-2017,43.95,20-04-2017,1.0711,20-04-2017,50.63,17-04-2017,2.2,17-04-2017,18.647
24-08-2017,20250,20-01-2017,19795.06,25-10-2016,2136.37,19-04-2017,44.07,19-04-2017,1.073,19-04-2017,52.36,13-04-2017,2.248,14-04-2017,18.535
23-08-2017,20150,19-01-2017,19813.55,21-10-2016,2123.38,18-04-2017,43.09,18-04-2017,1.0644,18-04-2017,52.75,04-12-2017,2.3,13-04-2017,18.518
22-08-2017,20200,18-01-2017,19822.73,20-10-2016,2126.37,17-04-2017,43.05,17-04-2017,1.0615,17-04-2017,52.97,04-11-2017,2.353,12-04-2017,18.319
21-08-2017,20150,17-01-2017,19848.82,19-10-2016,2090.43,14-04-2017,42.99,14-04-2017,1.0615,13-04-2017,52.85,04-10-2017,2.384,11-04-2017,17.951
18-08-2017,20150,13-01-2017,19912.54,18-10-2016,2107.89,13-04-2017,43.13,13-04-2017,1.0664,12-04-2017,53.4,04-07-2017,2.348,10-04-2017,17.969
17-08-2017,20150,12-01-2017,19926.21,17-10-2016,2096.78,12-04-2017,43.15,04-12-2017,1.0606,11-04-2017,53.13,04-06-2017,2.332,07-04-2017,18.283
16-08-2017,20000,11-01-2017,19887.38,14-10-2016,2098.79,11-04-2017,42.98,04-11-2017,1.0595,10-04-2017,52.31,04-05-2017,2.361,06-04-2017,18.329
15-08-2017,20000,10-01-2017,19876.35,13-10-2016,1970.77,10-04-2017,42.84,04-10-2017,1.0593,07-04-2017,51.7,04-04-2017,2.326,05-04-2017,18.3
