Y,Copper,Rhodium,SP,US_Five,US_Ten,DJI,Set,GBP_THB,JPY_THB,USD_THB,BVN ,EUR_USD,XAG_USD,THB_Five,THB_Ten,NYSE,SET,Oil
19350,2.97,2030,2646.71,2.81,2.76,23995.18,2603.89,42.78,0.29,31.94,15.03,1.1717,16.423,1.71,2.65,12574.2,1795.89,74.08
19300,2.97,2030,2691.36,2.83,2.9,24526.01,2614.8,42.6,0.29,32,14.85,1.1698,16.448,1.71,2.56,12663.7,1799.59,73.62
19300,3,2030,2714.99,2.9,2.93,24723.49,2616,42.69,0.29,32,14.65,1.1656,16.507,1.695,2.59,12663.2,1793.89,73.33
19250,3.01,2030,2715.05,2.9,2.98,24650.64,2601.6,42.64,0.29,32.05,14.28,1.1691,16.387,1.7,2.4,12755.5,1786.64,72.27
19200,3,2000,2741.38,2.91,3,24893.69,2552.52,42.57,0.29,32.02,14.41,1.1665,16.458,1.7,2.35,12752.7,1759.61,70.68
19250,3.05,1985,2750.57,2.94,3.06,24877.34,2536.73,42.52,0.29,32.1,14.65,1.154,16.494,1.7,2.3,12788.2,1747.58,68.21
19300,3.04,1985,2754.27,2.94,3.06,24837.29,2549.78,42.6,0.29,32,14.99,1.1625,16.668,1.65,2.19,12874.5,1755.55,68.75
19300,3.05,1985,2774.06,2.92,3.08,25086.97,2550.43,42.45,0.29,31.93,15.12,1.1651,16.474,1.66,2.2,12938.5,1756.16,65.93
19350,3.05,1975,2792.31,2.86,3.12,25257.75,2542.1,42.8,0.29,31.99,15.57,1.172,16.543,1.66,2.19,12930.4,1751.05,65.34
19350,3.14,1935,2790.54,2.85,3.1,25372.44,2531.37,42.85,0.29,32.11,15.28,1.1695,16.52,1.65,2.19,12802.1,1745.64,65.11
19300,3.15,1935,2752.91,2.84,3.07,25004.89,2521.58,42.99,0.29,32,15.22,1.1778,16.429,1.66,2.19,12725.2,1739.06,65.82
19300,3.21,1910,2732.75,2.84,3,24853.41,2522.39,43.19,0.29,32.17,15.18,1.1792,16.463,1.66,2.2,12634,1739.54,64.4
19200,3.26,1880,2710.18,2.82,2.98,24758.15,2513.9,43.35,0.29,32.19,15.69,1.1764,16.36,1.66,2.16,12722.3,1734.45,67
19200,3.25,1865,2730.18,2.79,2.97,24965.89,2506.45,43.39,0.29,32.09,16.02,1.1796,16.277,1.63,2.21,12498.5,1727.22,66.62
19250,3.25,1850,2681.06,2.79,3,24471.31,2496.57,43.22,0.29,32.03,15.99,1.1808,16.542,1.61,2.18,12444.6,1720.41,66.01
19250,3.31,1850,2658.89,2.79,2.98,24394.91,2486.12,43.4,0.28,32.12,16,1.1837,16.69,1.63,2.12,12644.4,1713.26,66.05
19200,3.28,1850,2715.22,2.8,2.95,25024.04,2475.52,43.25,0.28,31.91,15.46,1.1925,16.729,1.64,2.16,12852.1,1709.52,65.56
19150,3.28,1850,2753.78,2.81,2.95,25485.15,2467.97,43.2,0.28,31.88,15.64,1.1947,16.526,1.64,2.14,12986.9,1704.01,65.98
19200,3.21,1850,2780.45,2.8,2.95,25735.78,2472.4,43.23,0.28,31.97,15.94,1.1917,16.509,1.64,2.12,12922.2,1709.54,65.07
19350,3.14,1860,2757.37,2.85,2.97,25403.35,2467.01,43.53,0.28,32.13,15.92,1.1852,16.485,1.64,2.12,12766.1,1706.69,65.51
19350,3.1,1860,2715.8,2.82,2.97,25050.51,2445.42,43.25,0.28,31.94,15.69,1.1863,16.558,1.66,2.17,12732.8,1693.81,64.94
19400,3.08,1860,2710.42,2.84,2.96,24855.41,2443.03,43.2,0.28,31.86,15.49,1.1924,16.448,1.65,2.23,12777.4,1694.96,65.71
19450,3.1,1860,2720.53,2.82,2.97,24988.06,2456.02,42.96,0.28,31.73,15.56,1.1953,16.404,1.64,2.21,12817.1,1704.7,67.07
19550,3.05,1860,2722.99,2.82,2.99,25124.91,2454.18,42.93,0.29,31.62,15.3,1.1989,16.153,1.645,2.23,12826.9,1704.2,68.24
19550,3.08,1850,2727.14,2.81,3.02,25165.94,2449.49,43.14,0.29,31.77,16.03,1.1951,16.347,1.62,2.27,12817.2,1702.54,66.85
19500,3.1,1850,2713.46,2.76,2.99,25047.82,2461.08,43.15,0.29,31.7,16.12,1.1992,16.535,1.63,2.36,12515.5,1710.33,67.55
19500,3.07,1840,2651.21,2.73,2.98,24535.82,2439.28,43.42,0.29,31.57,15.02,1.2076,16.529,1.6,2.3,12512.3,1696.06,67.39
19400,3.12,1840,2646.27,2.69,2.97,24540.33,2434.47,43.41,0.29,31.49,15.19,1.2125,16.589,1.59,2.26,12496.4,1693.99,67.44
19350,3.1,1840,2636.75,2.69,2.92,24337.76,2453.35,44,0.29,31.61,14.47,1.2105,16.725,1.59,2.24,12364.3,1707.8,70.65
19350,3.07,1840,2601.78,2.69,2.88,23992.67,2467.38,43.93,0.28,31.53,14.58,1.2161,16.638,1.64,2.25,12701.9,1716.47,71.83
19350,3.08,1830,2685.01,2.66,2.83,24902.3,2466.07,43.97,0.28,31.46,14.72,1.2232,17.135,1.59,2.21,12697,1715.29,72.11
19300,3.08,1830,2690.95,2.62,2.83,24892.87,2464.99,43.95,0.29,31.54,14.87,1.2209,17.241,1.57,2.15,12386.8,1716.74,72.53
19350,3.06,1820,2614.78,2.62,2.84,24085.17,2463,43.94,0.28,31.34,15.11,1.2289,17.215,1.58,2.16,12974.2,1715.02,71.47
19400,3.09,1820,2741.06,2.6,2.83,25337.87,2443.11,43.99,0.29,31.23,15.21,1.2346,16.783,1.58,2.15,13294.4,1701.48,71.6
19400,3.11,1820,2808.92,2.6,2.78,26061.79,2428.29,44.32,0.29,31.21,15.5,1.2373,16.672,1.6,2.19,13339,1692.79,71.56
19700,3.11,1830,2816.45,2.62,2.8,26083.04,2438.47,44.59,0.29,31.21,15.3,1.2369,16.663,1.62,2.18,13416.8,1700.05,71.02
19700,3.06,1830,2832.41,2.62,2.78,26268.17,2421.7,44.75,0.29,31.22,15.48,1.2378,16.47,1.63,2.18,13441.2,1688.96,71.15
19650,3.07,1840,2832.74,2.59,2.79,26198.45,2413.3,44.37,0.29,31.15,15.8,1.233,16.701,1.65,2.19,13592.8,1686.89,70.54
19600,3.07,1850,2867.23,2.56,2.82,26584.28,2437.51,44.42,0.29,31.22,16,1.2327,16.578,1.645,2.22,13547.3,1702.92,71.45
19600,3.09,1850,2847.48,2.58,2.81,26466.74,2460.9,44.12,0.29,31.12,15.8,1.2368,16.487,1.59,2.22,13548.9,1718.02,71.23
19600,3.09,1850,2846.24,2.6,2.77,26313.06,2455.99,44.24,0.29,31.2,15.89,1.2357,16.453,1.59,2.22,13520.1,1714.3,70.05
19650,3.06,1850,2845.42,2.58,2.74,26282.07,2458.17,44.18,0.29,31.28,15.32,1.232,16.41,1.64,2.2,13461.9,1716.26,70.03
19500,3.05,1815,2835.05,2.65,2.76,26214.87,2436.5,44.04,0.29,31.25,15.05,1.2279,16.331,1.75,2.26,13388.3,1703.17,69.85
19500,3.07,1790,2809.16,2.61,2.78,26025.32,2443.51,43.77,0.28,31.26,15.07,1.224,16.436,1.73,2.28,13343,1707.02,68.5
19400,3.07,1765,2802.6,2.6,2.78,25987.35,2456.71,43.94,0.28,31.22,14.99,1.2278,16.608,1.7,2.27,13341.8,1714.62,67.68
19450,3.14,1715,2802.4,2.68,2.85,26149.55,2479.44,43.83,0.28,31.19,14.75,1.2269,16.365,1.73,2.28,13282.5,1728.8,67.49
19400,3.14,1700,2784.99,2.7,2.82,25910.78,2469.73,43.86,0.28,31.24,14.82,1.2304,16.306,1.7,2.27,13343.8,1721.02,68.56
19450,3.14,1680,2798.96,2.65,2.81,25987.62,2466.19,43.75,0.28,31.19,14.65,1.2323,16.581,1.72,2.32,13241,1720.12,68.15
19450,3.12,1680,2770.18,2.65,2.88,25638.39,2456.96,43.8,0.28,31.27,14.37,1.2301,16.725,1.73,2.22,13106.6,1712.33,68.21
19350,3.14,1680,2752.97,2.63,2.89,25398.6,2453.04,44.04,0.28,31.31,14.16,1.2308,16.615,1.73,2.24,13108.2,1708.37,68.03
19400,3.14,1680,2745.55,2.61,2.86,25348.13,2433.6,44.19,0.28,31.22,14.37,1.2403,16.405,1.7,2.19,13123.8,1694.33,67.75
19450,3.17,1680,2751.15,2.62,2.86,25312.05,2400.64,44.3,0.29,31.13,14.28,1.2444,16.587,1.65,2.21,13096.6,1673.51,68.95
19300,3.1,1680,2742.67,2.64,2.83,25308.4,2457.59,44.08,0.29,31.18,14.83,1.2348,16.204,1.68,2.17,13066.4,1707.7,68.22
19350,3.11,1680,2731.33,2.66,2.82,25114.92,2483.94,44.13,0.29,31.32,14.95,1.2302,16.317,1.73,2.22,12999.5,1723.43,68.26
19300,3.07,1680,2719.31,2.64,2.84,24964.86,2487.05,44.06,0.29,31.17,14.66,1.2337,16.36,1.72,2.27,12910.6,1726.29,68.75
19400,3.08,1680,2697.85,2.65,2.87,24850.45,2475.59,43.66,0.28,31.2,14.53,1.2242,16.409,1.755,2.35,12860.9,1719.67,66.68
19450,3.12,1680,2683.73,2.61,2.91,24809.35,2473.28,43.74,0.28,31.19,14.16,1.2335,16.533,1.81,2.31,12878.4,1718.06,66.42
19450,3.14,1690,2689.15,2.64,2.87,24849.63,2467.17,43.47,0.28,31.22,14.15,1.2284,16.611,1.87,2.31,12839.5,1714.73,67.24
19600,3.11,1690,2686.1,2.61,2.89,24807.21,2432.05,43.5,0.28,31.21,14.06,1.2305,16.544,1.92,2.29,12808.9,1694.53,67.18
19600,3.06,1690,2682.1,2.59,2.85,24766.52,2436.37,43.5,0.28,31.16,13.97,1.2366,16.642,1.92,2.21,12794.1,1698.73,66.75
19650,3.04,1690,2679.09,2.65,2.88,24715.84,2433.58,43.61,0.28,31.24,13.8,1.239,16.498,1.84,2.18,12804,1696.24,65.59
19600,3.03,1690,2684.22,2.67,2.85,24764.04,2424.36,43.51,0.28,31.3,13.81,1.2334,16.501,1.8,2.17,12771.2,1689.91,63.3
19600,3.08,1690,2683.02,2.61,2.82,24778.26,2434.83,43.39,0.28,31.34,13.53,1.2311,16.759,1.76,2.12,12782.6,1693.92,62
19600,3.05,1705,2688.18,2.63,2.87,24838.09,2432.94,43.33,0.28,31.37,13.28,1.2312,16.456,1.74,2.12,12803.2,1691.73,63.7
19550,3.05,1705,2692.71,2.66,2.9,24834.38,2407.71,43.55,0.28,31.33,13.2,1.2411,16.524,1.72,2.11,12760.5,1677.22,63.6
19650,3.04,1705,2685.92,2.69,2.86,24739.56,2392.65,43.47,0.28,31.31,12.89,1.2404,16.485,1.74,2.12,12650.1,1666.3,63.59
19700,3,1705,2660.63,2.65,2.88,24585.71,2403.99,43.5,0.28,31.42,13.01,1.2336,16.409,1.79,2.12,12706.8,1672.62,62.89
19500,2.98,1705,2665.87,2.65,2.93,24631.01,2400.65,43.33,0.28,31.43,13.19,1.2323,16.424,1.75,2.1,12709.1,1671.15,64.91
19500,2.98,1675,2667.59,2.63,2.95,24525.19,2402.68,43.4,0.28,31.52,13,1.2266,16.661,1.64,2.1,12680.7,1671.81,64.69
19450,3.02,1665,2661.73,2.65,2.89,24452.96,2384.59,43.34,0.28,31.5,12.85,1.2193,16.509,1.53,2.1,12653.1,1660.55,64.7
19400,3.08,1600,2652.19,2.64,2.89,24338.11,2393.41,43.79,0.28,31.48,13.11,1.2232,16.617,1.51,2.09,12605,1666.42,65.53
19400,3.04,1570,2646.21,2.55,2.89,24263.26,2404.98,43.69,0.28,31.28,13.13,1.2317,16.489,1.5,2.05,12517.7,1671.29,65.9
19350,3.08,1550,2628.38,2.56,2.91,24116.6,2408.22,43.88,0.28,31.4,12.9,1.2299,16.463,1.49,2.07,12550.2,1671.96,64.28
19350,3.12,1540,2626.24,2.58,2.91,24157.85,2410.14,43.92,0.28,31.5,13.26,1.2329,16.643,1.515,2.07,12635.7,1673.13,65.5
19450,3.13,1530,2639.78,2.55,2.83,24335.01,2392.27,43.92,0.28,31.55,13.48,1.2283,16.642,1.51,2.06,12685.8,1663.34,63.72
19450,3.15,1530,2657.19,2.53,2.86,24424.11,2383.95,44.1,0.29,31.52,13.85,1.2338,16.877,1.51,2.06,12636.7,1659.88,62.1
19300,3.13,1530,2645.1,2.55,2.9,24305.4,2360.88,43.97,0.29,31.41,13.97,1.2409,16.869,1.52,2.07,12596.4,1646.37,62.23
19300,3.12,1530,2633.93,2.45,2.83,24013.8,2363.4,43.91,0.28,31.3,13.97,1.2409,16.553,1.53,2.07,12529.5,1648.04,61.19
19400,3.15,1530,2627.82,2.59,2.81,23883.26,2356.12,44.12,0.28,31.3,13.9,1.2506,16.566,1.515,2.02,12412.1,1641.5,60.95
19400,3.08,1530,2605.94,2.58,2.8,23625.19,2350.81,43.89,0.28,31.34,14.21,1.2449,16.347,1.5,1.98,12421.3,1637.67,60.87
19400,3.14,1530,2602.66,2.53,2.73,23552.86,2350.3,43.74,0.28,31.47,14.3,1.2352,16.415,1.49,2.03,12423.7,1638.81,61.37
19450,3.16,1530,2600.42,2.51,2.85,23552.75,2325.3,43.78,0.29,31.65,14.29,1.2293,16.372,1.48,2.05,12406.1,1623.97,62.1
19500,3.13,1520,2600.31,2.5,2.79,23597.24,2321.1,43.81,0.29,31.71,14.37,1.2253,16.637,1.49,2.05,12352.6,1620.86,60.27
19450,3.13,1520,2589.17,2.47,2.72,23500.15,2322.89,44.38,0.29,31.87,13.99,1.2245,16.744,1.48,2.05,12306.7,1620.7,61.33
19450,3.12,1520,2579.49,2.43,2.72,23370.71,2318.53,43.94,0.29,31.66,13.74,1.2264,16.625,1.44,2.08,12281.3,1618.63,62.3
19400,3.13,1490,2582.94,2.44,2.7,23433.77,2325.76,43.97,0.29,31.51,13.51,1.2378,17.25,1.43,2.09,12258.8,1621.4,62.58
19350,3.18,1490,2572.95,2.41,2.66,23365.34,2311.63,44.15,0.29,31.64,13.6,1.2367,17.352,1.415,2.07,12222.1,1611.53,61.55
19350,3.22,1490,2569.45,2.45,2.62,23334.59,2322.16,44.46,0.29,31.47,13.85,1.2455,17.147,1.425,2.07,12316.8,1617.83,61.34
19150,3.22,1490,2577.75,2.46,2.65,23388.4,2267.48,44.66,0.29,31.32,13.71,1.2508,17.16,1.435,2.08,12281.2,1586.68,61.55
19200,3.24,1490,2576.53,2.42,2.61,23367.47,2255.53,44.48,0.29,31.34,13.85,1.2414,17.372,1.41,2.03,12324.4,1579.09,62.79
19250,3.21,1490,2580.18,2.41,2.66,23432.71,2251.35,44.45,0.29,31.41,14.16,1.2401,17.295,1.415,2.06,12326.3,1576.42,64.06
19200,3.19,1505,2584,2.35,2.66,23492.09,2249.89,44.25,0.29,31.43,14.22,1.2383,17.569,1.4,1.96,12361.2,1575.55,63.6
19200,3.28,1505,2588.71,2.35,2.62,23542.6,2248.99,44.42,0.29,31.35,14.49,1.2427,17.047,1.44,1.94,12398.8,1574.9,62.6
19250,3.26,1490,2592.11,2.35,2.59,23574.03,2243.94,44.51,0.29,31.45,14.55,1.2395,17.013,1.445,1.95,12373.1,1571.78,61.34
19300,3.25,1440,2587.47,2.33,2.53,23533.96,2238.65,44.93,0.29,31.54,14.42,1.2408,17.053,1.45,1.97,12361,1568.89,61.63
19300,3.16,1440,2581.93,2.33,2.55,23549.59,2235.15,44.55,0.29,31.82,14.54,1.2299,16.972,1.44,1.94,12359.3,1567.17,61.63
19400,3.09,1365,2579.46,2.33,2.55,23463.24,2239.45,44.56,0.29,31.84,14.25,1.2263,17.027,1.485,1.91,12383.9,1568.89,61.71
19450,3.06,1340,2583.21,2.29,2.55,23442.9,2235.84,44.18,0.29,31.84,13.85,1.2268,17.198,1.44,1.94,12333.8,1566.83,61.51
19450,3.09,1290,2575.99,2.3,2.55,23369.22,2238.68,44.34,0.29,31.92,13.66,1.2236,17.311,1.505,1.91,12349.4,1567.41,61.45
19400,3.12,1290,2577.75,2.27,2.55,23405.75,2235.78,44.19,0.29,31.95,13.71,1.2186,17.205,1.51,1.94,12339.6,1567.44,60.71
19450,3.19,1320,2570.26,2.26,2.48,23419.16,2241.1,44.05,0.29,31.93,13.8,1.226,16.994,1.52,1.93,12362.8,1571.83,58.98
19450,3.2,1370,2560.08,2.25,2.48,23380.89,2248.3,44.05,0.29,31.93,14.19,1.2265,16.992,1.49,1.95,12406.2,1577.95,59.35
19400,3.18,1370,2566.52,2.23,2.46,23431.09,2244.29,43.9,0.3,31.96,14.22,1.2198,16.998,1.46,1.98,12406,1575.37,59.12
19450,3.22,1415,2568.66,2.21,2.46,23346.78,2249.82,43.33,0.29,32.01,14.15,1.2033,17.159,1.44,1.98,12436.8,1579.32,60.43
19450,3.22,1470,2578.08,2.24,2.47,23348.95,2254.49,43.38,0.29,32.16,14.22,1.1946,17.235,1.47,1.91,12408,1580.4,61.7
19450,3.2,1470,2567.56,2.22,2.43,23205.18,2254.41,43.71,0.29,32.27,14.33,1.1938,17.232,1.46,1.95,12336.1,1580.24,63.92
19600,3.22,1515,2553.39,2.25,2.41,23107.47,2256.93,43.72,0.29,32.23,14.81,1.1967,17.134,1.51,2.03,12371.3,1580.27,63.43
19600,3.2,1515,2562.87,2.25,2.43,23087.13,2246.61,43.66,0.3,32.16,14.8,1.2029,17.192,1.515,2.18,12355.2,1573.92,65.1
19550,3.2,1580,2557.17,2.25,2.42,22952.41,2259.85,43.72,0.3,32.26,14.62,1.2068,16.974,1.54,2.14,12366,1582.22,65.99
19550,3.23,1640,2555.57,2.25,2.48,22892.92,2262.31,43.69,0.29,32.34,14.56,1.2015,17.005,1.52,2.1,12360.9,1584.74,64.76
19600,3.12,1640,2555.66,2.24,2.49,22876.43,2258.89,44.07,0.29,32.45,14.18,1.2058,16.844,1.5,2.11,12342.1,1583.52,64.03
19650,3.2,1595,2552.88,2.22,2.49,22854.85,2250.96,43.98,0.29,32.58,13.66,1.2013,16.688,1.505,2.12,12347.2,1578.64,65.53
19550,3.19,1565,2550.62,2.17,2.48,22827.65,2243.41,43.98,0.3,32.55,13.69,1.2003,16.544,1.51,2.11,12329.6,1574.45,66.18
19500,3.2,1540,2549.99,2.17,2.49,22784.76,2246.13,43.95,0.29,32.69,13.89,1.1943,16.364,1.525,2.12,12328.2,1576.9,65.25
19500,3.19,1465,2551.39,2.15,2.46,22779.73,2247.89,43.96,0.29,32.81,13.91,1.1888,16.38,1.56,2.04,12314.6,1577.52,65.88
19450,3.22,1430,2547.44,2.14,2.4,22762.03,2243.83,43.82,0.29,32.77,13.72,1.1859,16.147,1.615,2.063,12307.7,1574.71,64.42
19400,3.22,1365,2540.86,2.11,2.37,22669.08,2243.23,43.79,0.29,32.76,13.6,1.1867,16.199,1.61,2.03,12298.1,1575.35,63.88
19350,3.23,1310,2533.48,2.17,2.35,22645.67,2252.43,43.73,0.29,32.73,13.21,1.185,16.142,1.6,2.06,12274.7,1581.45,63.61
19350,3.24,1290,2530.34,2.16,2.35,22564.45,2250.6,43.8,0.29,32.72,12.9,1.1874,16.157,1.635,2.09,12209.2,1581.45,63.74
19250,3.22,1260,2521.2,2.15,2.35,22423.47,2250.36,43.76,0.29,32.72,12.8,1.1871,16,1.64,2.09,12179.3,1581.43,64.07
19250,3.23,1240,2509.96,2.15,2.4,22358.47,2238.42,43.78,0.29,32.75,13.09,1.184,15.899,1.64,2.15,12147.6,1572.43,63.89
19250,3.23,1230,2503.41,2.13,2.39,22306.83,2234.88,43.69,0.29,32.64,12.9,1.1782,16.088,1.615,2.16,12154.5,1570.3,64.43
19150,3.26,1220,2503.3,2.15,2.38,22330.93,2231.77,43.33,0.29,32.51,12.98,1.1753,15.724,1.61,2.27,12142.1,1567.7,64.28
19200,3.26,1200,2501.04,2.15,2.37,22322.03,2242.81,43.65,0.29,32.51,13.2,1.1778,15.709,1.62,2.31,12144.1,1575.15,64.42
19200,3.28,1200,2499.39,2.17,2.34,22320.47,2244.57,43.66,0.29,32.53,12.94,1.1826,15.803,1.61,2.3,12134.5,1575.78,63.57
19200,3.3,1190,2497.26,2.14,2.36,22334.07,2255.51,43.43,0.29,32.6,12.82,1.1743,15.729,1.62,2.17,12140.2,1582.04,63.5
19250,3.31,1175,2507.16,2.1,2.38,22414.02,2246.34,43.5,0.29,32.61,12.57,1.177,15.959,1.65,2.1,12137.5,1577.18,63.41
19250,3.28,1175,2506.84,2.06,2.42,22351.38,2245.86,43.62,0.29,32.57,13.05,1.1768,16.108,1.69,2.06,12126.2,1578.19,61.92
19300,3.26,1165,2506.29,2.06,2.41,22349.7,2258.64,43.96,0.29,32.61,13.08,1.1772,16.355,1.67,2.07,12094.8,1586.91,61.61
19300,3.24,1150,2502.51,2.07,2.39,22297.92,2257.65,43.7,0.29,32.63,13.07,1.1796,16.321,1.65,2.04,12065.3,1586.51,61.9
19150,3.19,1150,2495.67,2.06,2.33,22252.44,2259.29,43.85,0.29,32.62,13.18,1.1825,16.436,1.61,2.05,12042.5,1589.47,61.96
19200,3.18,1150,2494.56,2.06,2.33,22144.96,2257.3,43.93,0.29,32.6,13.02,1.1866,16.554,1.62,2.1,12049.7,1585.84,60.39
19100,3.16,1150,2493.89,2.1,2.34,22103.47,2251.44,43.9,0.29,32.59,13.24,1.1882,16.858,1.69,2.1,12029.8,1582.93,60.2
19050,3.12,1150,2491.94,2.09,2.33,22090.56,2244.39,44.16,0.29,32.65,13.3,1.1904,17.07,1.76,1.95,11943.5,1578.26,60.26
19000,3.14,1150,2474.52,2.05,2.33,21927.79,2242.5,43.66,0.29,32.57,13.78,1.1847,17,1.76,1.83,11874,1577.29,59.91
19000,3.06,1150,2462.25,2.07,2.35,21764.43,2252.54,43.47,0.29,32.59,13.95,1.1841,17.069,1.75,1.79,11896.8,1583.74,59.53
19000,3.03,1150,2468.06,2.03,2.36,21820.38,2246.9,43.41,0.29,32.62,14.07,1.1898,17.188,1.75,1.78,11859.3,1579.74,59.79
18950,3.01,1150,2463.83,2.06,2.34,21815.76,2243.18,43.57,0.29,32.68,13.95,1.1933,16.965,1.715,1.78,11894.9,1576.77,58.4
18950,3,1150,2470.35,2.08,2.37,21912.37,2241.09,43.48,0.29,32.68,13.63,1.185,16.946,1.725,1.8,11898,1575.28,58.41
19050,2.97,1150,2474.42,2.06,2.32,21981.77,2240.63,43.58,0.29,32.71,13.54,1.1822,17.31,1.73,1.77,11833.9,1574.09,58.21
19050,2.97,1150,2462.65,2.01,2.37,21936.01,2228.48,43.36,0.29,32.76,13.78,1.1738,17.082,1.78,1.81,11783.4,1565.41,58.02
19050,2.96,1150,2446.06,2.01,2.4,21859.76,2231.68,43.44,0.29,32.82,13.66,1.1732,16.991,1.8,1.815,11733.8,1566.85,57.66
19100,2.94,1145,2431.94,1.98,2.4,21718,2238.6,43.36,0.29,32.83,13.93,1.1789,17.027,1.75,1.85,11831,1571.12,57.3
19050,3.09,1145,2447.35,1.99,2.34,21832.5,2234.18,43.43,0.29,32.91,13.2,1.1771,17.071,1.78,1.79,11804.9,1567.76,57.37
19000,3.1,1145,2444.72,2,2.33,21819.08,2237.67,43.48,0.29,33.01,13.07,1.1792,16.843,1.78,1.8,11806.9,1571.14,57.15
18950,3.06,1145,2447.91,2,2.3,21839.9,2232.76,43.51,0.29,33.05,12.85,1.1797,16.997,1.77,1.77,11770.6,1568.18,56.7
18950,3.08,1145,2444.88,2.02,2.32,21850.27,2241.34,43.36,0.29,33.07,12.88,1.1667,17.04,1.79,1.77,11743.4,1572.5,57.45
18900,3.1,1145,2433.75,2.02,2.35,21739.78,2231.07,43.6,0.29,33.07,12.77,1.1666,16.979,1.82,1.81,11700.1,1565.09,58.02
18900,3.14,1145,2425.5,1.99,2.35,21671.36,2226.34,43.52,0.29,33.1,12.55,1.1642,17.234,1.82,1.79,11702,1562.08,57.25
18750,3.18,1130,2427.64,2.02,2.37,21724.88,2242.15,43.43,0.29,33.12,12.37,1.1596,16.816,1.81,1.74,11839.9,1572.06,56.65
18700,3.14,1105,2462.95,2.07,2.38,21984.74,2239.93,43.64,0.29,33.14,12.41,1.1587,17.117,1.91,1.7,11868.2,1569.84,56
18800,3.13,1100,2468.63,2.05,2.36,22031.93,2238.45,43.59,0.29,33.1,11.93,1.161,17.169,1.97,1.73,11861.2,1569.62,57.45
18900,3.1,1090,2468.66,2.04,2.4,22029.91,2238.66,43.4,0.29,33.17,12.04,1.1609,16.735,2,1.725,11820.2,1568.66,57.48
18900,3.08,1080,2454.96,2,2.46,21945.64,2241.23,43.22,0.29,33.09,12.18,1.166,16.849,2,1.735,11754.4,1569.07,58.32
19000,3.06,1070,2441.04,2.03,2.43,21883.32,2236.3,43.89,0.29,33.14,12.18,1.1619,16.823,2.02,1.675,11889.3,1565.77,57.42
19000,3.06,1060,2465.38,1.96,2.42,21988.2,2230.42,44.14,0.29,33.24,12.47,1.1646,16.788,2.02,1.615,11906.6,1560.84,57.41
19100,3.06,1050,2465.35,1.99,2.37,22022.34,2221.37,43.88,0.29,33.23,12.29,1.1651,16.977,2.05,1.58,11987.8,1553.67,57.73
19150,3.13,1050,2478.35,1.96,2.39,22095.14,2212.1,43.6,0.29,33.22,11.97,1.1603,16.997,2.07,1.57,11983.7,1547.23,57.86
19100,3.09,1040,2477.14,1.95,2.32,22100.2,2210.2,43.75,0.29,33.23,12.14,1.165,17.098,2.04,1.65,11982,1544.35,58.95
19100,3.1,1030,2476.88,1.92,2.34,22058.39,2216.29,44.02,0.29,33.18,12.14,1.1812,17.061,2.05,1.73,11968.5,1547.51,58.05
19100,3.09,1030,2476.03,1.94,2.3,22007.58,2204.21,43.59,0.29,33.18,12.15,1.176,17.251,1.95,1.79,11979.1,1537.36,57.97
19000,3.1,1030,2480.38,1.96,2.3,22004.36,2207.83,43.8,0.29,33.2,12.21,1.1749,17.005,1.965,1.83,12006.7,1541.56,57.12
19150,3.17,1020,2477.1,1.96,2.29,21961.42,2222.91,43.77,0.29,33.17,12.26,1.1773,17.012,1.99,1.85,11976.2,1550.12,56.38
19250,3.12,1010,2475.94,1.96,2.33,21863.39,2236.33,43.56,0.29,33.11,12.45,1.1853,17.235,2,1.87,11950.6,1562.89,56.69
19250,3.15,1000,2469.12,1.96,2.35,21787.51,2247.41,43.78,0.3,33.15,12,1.1788,17.39,2.04,1.865,11977.9,1570.61,55.25
19250,3.16,1000,2482.76,1.95,2.36,21717.42,2244.26,43.68,0.3,33.12,12.43,1.1764,17.234,2.04,1.88,11983.8,1568,55.3
19150,3.15,990,2479.97,1.92,2.36,21690.38,2246.37,43.81,0.3,33.06,12.29,1.1797,17.18,2.07,1.87,11973.1,1570.7,55.06
19150,3.11,990,2477.88,1.92,2.36,21638.56,2238.87,44,0.29,33.05,12.34,1.1825,17.104,2.07,1.8,11918.5,1565.77,56.72
19050,3.11,970,2472.04,1.94,2.35,21577.78,2237.48,43.94,0.29,33.11,12.37,1.1829,16.953,2.07,1.8,11944.5,1565.66,56.9
18950,3.18,970,2467.4,1.94,2.33,21591.72,2238.38,43.88,0.29,33.18,12.38,1.1862,16.82,2.09,1.82,11956.3,1566.59,57.02
18850,3.19,970,2475.56,1.9,2.33,21641.54,2243.4,43.91,0.29,33.25,12.05,1.1808,16.624,2.09,1.86,11894.3,1568.56,56.85
18850,3.2,970,2463.85,1.91,2.34,21569.25,2241.24,43.87,0.29,33.37,12.08,1.1738,16.593,2.1,1.87,11878.8,1566.83,56.96
18850,3.19,970,2455.88,1.86,2.34,21589.94,2235.06,43.75,0.29,33.47,12.14,1.1728,16.643,2.08,1.95,11894.7,1562.32,57.27
18800,3.17,990,2459.5,1.84,2.31,21633.97,2238.83,43.82,0.29,33.39,12.07,1.171,16.591,2.1,1.99,11844,1567.5,55.97
18800,3.17,990,2449.16,1.88,2.31,21532.77,2244.3,44.16,0.29,33.35,11.89,1.1758,16.652,2.1,1.94,11832.8,1571.16,54.73
