Y_Date,Y
03-03-2016,20850
02-03-2016,20750
01-03-2016,21000
29-02-2016,20750
26-02-2016,20900
25-02-2016,20850
24-02-2016,20750
23-02-2016,20600
19-02-2016,20700
18-02-2016,20350
17-02-2016,20300
15-02-2016,20700
12-02-2016,20650
11-02-2016,20100
10-02-2016,20000
09-02-2016,20050
08-02-2016,19600
05-02-2016,19450
04-02-2016,19250
03-02-2016,19100
02-02-2016,19000
01-02-2016,18950
29-01-2016,18900
28-01-2016,19000
27-01-2016,19000
26-01-2016,18900
25-01-2016,18750
22-01-2016,18850
21-01-2016,18900
20-01-2016,18750
18-01-2016,18800
15-01-2016,18600
14-01-2016,18800
13-01-2016,18650
12-01-2016,18850
11-01-2016,19000
08-01-2016,18900
07-01-2016,18900
06-01-2016,18450
05-01-2016,18100
04-01-2016,18200
30-12-2015,18350
29-12-2015,18350
28-12-2015,18350
24-12-2015,18350
23-12-2015,18350
22-12-2015,18450
21-12-2015,18300
18-12-2015,18150
17-12-2015,18250
16-12-2015,18150
15-12-2015,18250
14-12-2015,18400
11-12-2015,18250
09-12-2015,18350
08-12-2015,18200
04-12-2015,18050
03-12-2015,17950
02-12-2015,18150
01-12-2015,18200
30-11-2015,18000
26-11-2015,18200
25-11-2015,18300
24-11-2015,18250
23-11-2015,18250
20-11-2015,18400
19-11-2015,18400
18-11-2015,18300
17-11-2015,18500
16-11-2015,18600
13-11-2015,18450
12-11-2015,18500
11-11-2015,18600
10-11-2015,18650
09-11-2015,18600
06-11-2015,18750
05-11-2015,18750
04-11-2015,18900
03-11-2015,19150
02-11-2015,19250
30-10-2015,19400
29-10-2015,19650
28-10-2015,19650
27-10-2015,19600
26-10-2015,19650
22-10-2015,19650
21-10-2015,19750
20-10-2015,19650
19-10-2015,19650
16-10-2015,19700
15-10-2015,19700
14-10-2015,19800
13-10-2015,19450
12-10-2015,19500
09-10-2015,19350
08-10-2015,19500
07-10-2015,19700
06-10-2015,19550
05-10-2015,19600
02-10-2015,19300
01-10-2015,19250
30-09-2015,19400
29-09-2015,19550
28-09-2015,19650
25-09-2015,19750
24-09-2015,19450
23-09-2015,19200
22-09-2015,19300
21-09-2015,19250
18-09-2015,19150
17-09-2015,19050
16-09-2015,18850
15-09-2015,18900
14-09-2015,18950
11-09-2015,19000
10-09-2015,19000
09-09-2015,19150
07-09-2015,19150
04-09-2015,19100
03-09-2015,19250
02-09-2015,19300
01-09-2015,19300
31-08-2015,19250
28-08-2015,19100
27-08-2015,19050
26-08-2015,19200
25-08-2015,19500
24-08-2015,19650
21-08-2015,19600
20-08-2015,19100
19-08-2015,18850
18-08-2015,18800
17-08-2015,18650
14-08-2015,18600
13-08-2015,18700
11-08-2015,18400
10-08-2015,18200
07-08-2015,18150
06-08-2015,18100
05-08-2015,18100
04-08-2015,18100
03-08-2015,18200
31-07-2015,18100
29-07-2015,18150
28-07-2015,18100
27-07-2015,18150
24-07-2015,17900
23-07-2015,18100
22-07-2015,18050
21-07-2015,18100
20-07-2015,18100
17-07-2015,18600
16-07-2015,18600
15-07-2015,18650
14-07-2015,18650
13-07-2015,18750
10-07-2015,18700
09-07-2015,18650
08-07-2015,18650
07-07-2015,18750
03-07-2015,18700
02-07-2015,18750
30-06-2015,18850
29-06-2015,18950
26-06-2015,18850
25-06-2015,18850
24-06-2015,18850
23-06-2015,18950
22-06-2015,19100
19-06-2015,19150
18-06-2015,18900
17-06-2015,18850
16-06-2015,18900
15-06-2015,18900
12-06-2015,18900
11-06-2015,18900
10-06-2015,18850
09-06-2015,18800
08-06-2015,18850
05-06-2015,18850
04-06-2015,18900
03-06-2015,19100
02-06-2015,19000
29-05-2015,19000
28-05-2015,19050
27-05-2015,19050
25-05-2015,19150
22-05-2015,19150
21-05-2015,19250
20-05-2015,19250
19-05-2015,19350
18-05-2015,19400
15-05-2015,19350
14-05-2015,19250
13-05-2015,19000
12-05-2015,18950
11-05-2015,18900
08-05-2015,18800
07-05-2015,18750
06-05-2015,18850
30-04-2015,18750
29-04-2015,18700
28-04-2015,18550
27-04-2015,18300
24-04-2015,18350
23-04-2015,18250
22-04-2015,18450
21-04-2015,18400
20-04-2015,18500
17-04-2015,18450
16-04-2015,18550
10-04-2015,18450
09-04-2015,18500
08-04-2015,18650
07-04-2015,18700
02-04-2015,18500
01-04-2015,18350
31-03-2015,18350
30-03-2015,18500
27-03-2015,18550
26-03-2015,18500
25-03-2015,18350
24-03-2015,18300
23-03-2015,18300
20-03-2015,18200
19-03-2015,18200
18-03-2015,18000
17-03-2015,18050
16-03-2015,18100
13-03-2015,18050
12-03-2015,18000
11-03-2015,18050
10-03-2015,18100
09-03-2015,18100
06-03-2015,18450
05-03-2015,18500
03-03-2015,18400
02-03-2015,18750
27-02-2015,18600
26-02-2015,18650
25-02-2015,18650
24-02-2015,18600
23-02-2015,18600
20-02-2015,18700
19-02-2015,18800
18-02-2015,18700
16-02-2015,19050
13-02-2015,19000
12-02-2015,18950
11-02-2015,19150
10-02-2015,19200
09-02-2015,19200
06-02-2015,19550
05-02-2015,19650
04-02-2015,19500
03-02-2015,19650
02-02-2015,19850
30-01-2015,19500
29-01-2015,19700
28-01-2015,19850
27-01-2015,19650
26-01-2015,19900
23-01-2015,19950
22-01-2015,19850
21-01-2015,19950
19-01-2015,19600
16-01-2015,19400
15-01-2015,19000
14-01-2015,19050
13-01-2015,19100
12-01-2015,18950
09-01-2015,18750
08-01-2015,18800
07-01-2015,18850
06-01-2015,18700
05-01-2015,18550
30-12-2014,18550
29-12-2014,18650
26-12-2014,18450
24-12-2014,18400
23-12-2014,18400
22-12-2014,18650
19-12-2014,18700
18-12-2014,18650
17-12-2014,18750
16-12-2014,18750
15-12-2014,18950
12-12-2014,19050
11-12-2014,19100
09-12-2014,18800
08-12-2014,18700
04-12-2014,18800
03-12-2014,18700
02-12-2014,18750
01-12-2014,18000
27-11-2014,18500
26-11-2014,18550
25-11-2014,18550
24-11-2014,18550
21-11-2014,18450
20-11-2014,18300
19-11-2014,18450
18-11-2014,18300
17-11-2014,18350
14-11-2014,18000
13-11-2014,18000
12-11-2014,18050
11-11-2014,17900
10-11-2014,18150
07-11-2014,17750
06-11-2014,17750
05-11-2014,18000
04-11-2014,18000
03-11-2014,18000
31-10-2014,18400
30-10-2014,18650
29-10-2014,18850
28-10-2014,18850
27-10-2014,18800
24-10-2014,18850
22-10-2014,19000
21-10-2014,18950
20-10-2014,18900
17-10-2014,18950
16-10-2014,19000
15-10-2014,18850
14-10-2014,18850
13-10-2014,18850
10-10-2014,18700
09-10-2014,18750
08-10-2014,18700
07-10-2014,18550
06-10-2014,18300
03-10-2014,18600
02-10-2014,18600
01-10-2014,18500
30-09-2014,18700
29-09-2014,18700
26-09-2014,18750
25-09-2014,18600
24-09-2014,18700
23-09-2014,18650
22-09-2014,18550
19-09-2014,18750
18-09-2014,18800
17-09-2014,18950
16-09-2014,18950
15-09-2014,18850
12-09-2014,18850
11-09-2014,19050
10-09-2014,19150
09-09-2014,19150
08-09-2014,19250
05-09-2014,19250
04-09-2014,19350
03-09-2014,19350
01-09-2014,19500
29-08-2014,19550
28-08-2014,19450
27-08-2014,19450
26-08-2014,19350
25-08-2014,19450
22-08-2014,19400
21-08-2014,19600
20-08-2014,19600
19-08-2014,19650
18-08-2014,19650
15-08-2014,19850
14-08-2014,19850
13-08-2014,19900
08-08-2014,20100
07-08-2014,19900
06-08-2014,19700
05-08-2014,19650
04-08-2014,19700
01-08-2014,19600
31-07-2014,19650
30-07-2014,19650
29-07-2014,19700
28-07-2014,19650
25-07-2014,19550
24-07-2014,19650
23-07-2014,19750
22-07-2014,19850
21-07-2014,19950
18-07-2014,20100
17-07-2014,19850
16-07-2014,19800
15-07-2014,19950
14-07-2014,20400
10-07-2014,20300
09-07-2014,20250
08-07-2014,20250
04-07-2014,20250
03-07-2014,20350
02-07-2014,20350
30-06-2014,20250
27-06-2014,20250
26-06-2014,20250
25-06-2014,20250
24-06-2014,20250
23-06-2014,20150
20-06-2014,20150
19-06-2014,19600
18-06-2014,19600
17-06-2014,19550
16-06-2014,19650
13-06-2014,19600
12-06-2014,19450
11-06-2014,19450
10-06-2014,19300
09-06-2014,19300
06-06-2014,19400
05-06-2014,19300
04-06-2014,19300
03-06-2014,19350
02-06-2014,19450
30-05-2014,19600
29-05-2014,19500
