Date_Y,Y,Date_DJI,DJI,Date_Set_One,Set_One,Date_GBP_THB,GBP_THB,Date_EURUSD,EURUSD,Date_Oil,Oil,Date_XAG,XAG,Date_XAU_XAG,XAU_XAG,Date_Rhodium,Rhodium,Date_SP_FIVE,SP_FIVE,Date_JPY_THB,JPY_THB,Date_BVN ,BVN ,Date_Set,Set,Date_NYSE,NYSE,Date_USD_THB,USD_THB,Date_TenBond_THB,TenBond_THB
26-09-2022,29300,26-09-2022,29536.84,26-09-2022,2207.97,26-09-2022,40.76,26-09-2022,0.9679,26-09-2022,79.23,26-09-2022,18.89,26-09-2022,87.49,21-09-2022,"14,190.00",23-09-2022,"3,727.14",26-09-2022,0.2615,27-09-2022,5.97,21-09-2022,"1,640.50",23-09-2022,"14,116.60",23-09-2022,37.38,23-07-2021,1.63
23-09-2022,29450,23-09-2022,29955.65,23-09-2022,2234.43,23-09-2022,42.05,23-09-2022,0.9837,23-09-2022,83.54,23-09-2022,19.635,23-09-2022,85.02,20-09-2022,"14,190.00",22-09-2022,"3,782.36",23-09-2022,0.2627,26-09-2022,5.85,20-09-2022,"1,640.62",22-09-2022,"14,236.60",22-09-2022,37.15,22-07-2021,1.63
22-09-2022,29300,22-09-2022,30204.52,22-09-2022,2217.08,22-09-2022,41.92,22-09-2022,0.9837,22-09-2022,83.07,22-09-2022,19.586,22-09-2022,85.64,16-09-2022,"14,190.00",21-09-2022,"3,871.40",22-09-2022,0.2578,23-09-2022,5.92,19-09-2022,"1,632.61",21-09-2022,"14,474.70",21-09-2022,37.02,21-07-2021,1.61
21-09-2022,29200,21-09-2022,30819.39,21-09-2022,2230.23,21-09-2022,42.14,21-09-2022,0.9972,21-09-2022,84.25,21-09-2022,19.275,21-09-2022,86.39,15-09-2022,"14,190.00",20-09-2022,"3,875.23",21-09-2022,0.2575,22-09-2022,6.21,16-09-2022,"1,639.15",20-09-2022,"14,674.50",20-09-2022,36.96,20-07-2021,1.69
20-09-2022,29200,20-09-2022,30888.53,20-09-2022,2231.81,20-09-2022,42.24,20-09-2022,1.0023,20-09-2022,85.61,20-09-2022,19.57,20-09-2022,85.79,14-09-2022,"14,390.00",19-09-2022,"3,849.91",20-09-2022,0.2576,21-09-2022,6.26,15-09-2022,"1,660.14",19-09-2022,"14,573.90",19-09-2022,36.9,19-07-2021,1.69
19-09-2022,29150,19-09-2022,30722.86,19-09-2022,2223.81,19-09-2022,42.04,19-09-2022,1.0012,19-09-2022,85.21,19-09-2022,19.55,19-09-2022,85.5,13-09-2022,"14,690.00",16-09-2022,"3,880.95",19-09-2022,0.2541,20-09-2022,6.35,14-09-2022,"1,643.39",16-09-2022,"14,722.00",16-09-2022,36.94,16-07-2021,1.66
16-09-2022,29100,16-09-2022,30866.61,16-09-2022,2236.06,16-09-2022,42.37,16-09-2022,1.0001,16-09-2022,85.16,16-09-2022,19.165,16-09-2022,87.6,12-09-2022,"14,990.00",15-09-2022,"3,932.41",16-09-2022,0.2579,19-09-2022,6.12,13-09-2022,"1,669.58",15-09-2022,"14,843.20",15-09-2022,36.6,15-07-2021,1.67
15-09-2022,29400,15-09-2022,31124.68,15-09-2022,2259.68,15-09-2022,42.24,15-09-2022,0.998,15-09-2022,88.91,15-09-2022,19.62,15-09-2022,86.41,09-09-2022,"15,190.00",14-09-2022,"3,940.73",15-09-2022,0.2563,16-09-2022,6.06,12-09-2022,"1,661.39",14-09-2022,"14,820.80",14-09-2022,36.66,14-07-2021,1.475
14-09-2022,29500,14-09-2022,31141.02,14-09-2022,2245.27,14-09-2022,42.13,14-09-2022,0.9969,14-09-2022,87.94,14-09-2022,19.34,14-09-2022,87.98,06-09-2022,"13,990.00",13-09-2022,"4,037.12",14-09-2022,0.2535,15-09-2022,6.32,09-09-2022,"1,646.64",13-09-2022,"15,352.20",13-09-2022,36.33,13-07-2021,1.62
13-09-2022,29550,13-09-2022,32006.5,13-09-2022,2271.9,13-09-2022,42.41,13-09-2022,1.0123,13-09-2022,88.09,13-09-2022,19.82,13-09-2022,86.93,02-09-2022,"13,790.00",12-09-2022,"4,083.67",13-09-2022,0.2545,14-09-2022,6.27,08-09-2022,"1,645.75",12-09-2022,"15,190.80",12-09-2022,36.34,12-07-2021,1.62
09-12-2022,29500,09-12-2022,32159.49,09-12-2022,2259.84,09-12-2022,42.13,12-09-2022,1.008,09-12-2022,86.25,09-12-2022,18.86,12-09-2022,90.76,31-08-2022,"14,090.00",09-09-2022,"4,022.94",12-09-2022,0.2539,13-09-2022,6.09,06-09-2022,"1,626.62",09-09-2022,"14,961.80",09-09-2022,36.49,09-07-2021,1.62
09-09-2022,29500,09-09-2022,31876.22,09-09-2022,2245.25,09-09-2022,41.98,09-09-2022,0.9995,09-09-2022,82.8,09-09-2022,18.64,09-09-2022,92.1,30-08-2022,"14,090.00",08-09-2022,"3,959.94",09-09-2022,0.2532,12-09-2022,6.5,05-09-2022,"1,622.38",06-09-2022,"14,689.50",08-09-2022,36.42,08-07-2021,1.62
09-08-2022,29550,09-08-2022,31481.95,09-08-2022,2249.41,09-08-2022,42.01,08-09-2022,1.0002,09-08-2022,81.91,09-08-2022,18.4558,08-09-2022,93.04,29-08-2022,"13,940.00",06-09-2022,"3,930.89",08-09-2022,0.2534,09-09-2022,6.18,02-09-2022,"1,622.86",02-09-2022,"14,771.90",06-09-2022,36.58,07-07-2021,1.62
09-06-2022,29600,09-06-2022,31343.79,09-06-2022,2234.52,09-06-2022,42.14,06-09-2022,0.9927,09-06-2022,86.84,09-06-2022,18.15,06-09-2022,94.09,26-08-2022,"13,940.00",02-09-2022,"3,994.66",06-09-2022,0.2602,08-09-2022,5.87,31-08-2022,"1,632.92",31-08-2022,"14,931.40",05-09-2022,36.64,06-07-2021,1.62
09-02-2022,29550,09-02-2022,31848.5,09-02-2022,2228.9,09-02-2022,42.45,05-09-2022,0.995,09-02-2022,86.56,09-02-2022,17.81,05-09-2022,95.14,25-08-2022,"13,940.00",31-08-2022,"4,000.67",05-09-2022,0.2621,06-09-2022,5.78,30-08-2022,"1,631.17",30-08-2022,"15,118.80",02-09-2022,36.73,05-07-2021,1.62
31-08-2022,29750,31-08-2022,31827.15,31-08-2022,2238.89,31-08-2022,42.48,02-09-2022,0.9945,31-08-2022,92.31,31-08-2022,18.415,02-09-2022,95.17,24-08-2022,"13,940.00",30-08-2022,"4,041.25",02-09-2022,0.2624,02-09-2022,5.44,29-08-2022,"1,622.43",29-08-2022,"15,178.20",31-08-2022,36.47,02-07-2021,1.62
30-08-2022,29800,30-08-2022,32163.84,30-08-2022,2234.67,30-08-2022,42.54,31-08-2022,1.0014,30-08-2022,96.9,30-08-2022,18.7887,31-08-2022,93.6,23-08-2022,"13,940.00",29-08-2022,"4,034.58",31-08-2022,0.2627,31-08-2022,5.43,26-08-2022,"1,646.18",26-08-2022,"15,595.20",30-08-2022,36.32,01-07-2021,1.62
29-08-2022,29700,29-08-2022,32188,29-08-2022,2223.2,29-08-2022,42.51,30-08-2022,0.9996,29-08-2022,92.96,29-08-2022,18.8812,30-08-2022,92.57,22-08-2022,"14,240.00",26-08-2022,"4,198.74",30-08-2022,0.2619,30-08-2022,5.32,25-08-2022,"1,638.51",25-08-2022,"15,392.10",29-08-2022,36.19,30-06-2021,1.62
26-08-2022,29750,26-08-2022,33293.43,26-08-2022,2255.33,26-08-2022,42.43,29-08-2022,0.9977,26-08-2022,93.06,26-08-2022,19.255,29-08-2022,92.58,19-08-2022,"14,240.00",25-08-2022,"4,153.26",29-08-2022,0.2627,29-08-2022,5.42,24-08-2022,"1,632.97",24-08-2022,"15,338.20",26-08-2022,35.86,29-06-2021,1.62
25-08-2022,29750,25-08-2022,33029.27,25-08-2022,2245.5,25-08-2022,42.62,26-08-2022,0.9974,25-08-2022,95.35,25-08-2022,19.1267,26-08-2022,91.44,18-08-2022,"14,240.00",24-08-2022,"4,126.55",26-08-2022,0.2624,26-08-2022,5.66,23-08-2022,"1,613.20",23-08-2022,"15,341.80",25-08-2022,36.1,28-06-2021,1.62
24-08-2022,29800,24-08-2022,32899.01,24-08-2022,2232.16,24-08-2022,42.69,25-08-2022,0.9967,24-08-2022,93.78,24-08-2022,19.13,25-08-2022,91.55,17-08-2022,"14,340.00",23-08-2022,"4,133.09",25-08-2022,0.2628,25-08-2022,5.66,22-08-2022,"1,623.72",22-08-2022,"15,588.30",24-08-2022,36.05,25-06-2021,1.635
23-08-2022,29700,23-08-2022,33033.52,23-08-2022,2206.94,23-08-2022,42.54,24-08-2022,0.997,23-08-2022,90.55,23-08-2022,18.99,24-08-2022,91.45,16-08-2022,"14,640.00",22-08-2022,"4,195.08",24-08-2022,0.2637,24-08-2022,5.41,19-08-2022,"1,635.35",19-08-2022,"15,763.90",23-08-2022,36.12,24-06-2021,1.62
22-08-2022,29600,22-08-2022,33586.59,22-08-2022,2222.23,22-08-2022,42.28,23-08-2022,0.9944,22-08-2022,89.65,22-08-2022,19.04,23-08-2022,91.5,15-08-2022,"14,790.00",19-08-2022,"4,266.31",23-08-2022,0.2625,23-08-2022,5.38,18-08-2022,"1,638.74",18-08-2022,"15,734.10",22-08-2022,35.74,23-06-2021,1.665
19-08-2022,29700,19-08-2022,33904.69,19-08-2022,2233.88,19-08-2022,42.52,22-08-2022,1.0041,19-08-2022,90.39,19-08-2022,19.565,22-08-2022,91.87,12-08-2022,"14,790.00",18-08-2022,"4,273.13",22-08-2022,0.2606,22-08-2022,5.28,17-08-2022,"1,633.65",17-08-2022,"15,846.80",19-08-2022,35.66,22-06-2021,1.65
18-08-2022,29650,18-08-2022,33981.86,18-08-2022,2239.16,18-08-2022,42.74,19-08-2022,1.0089,18-08-2022,87.39,18-08-2022,19.875,19-08-2022,90.12,11-08-2022,"14,790.00",17-08-2022,"4,280.40",19-08-2022,0.2626,19-08-2022,5.67,16-08-2022,"1,629.44",16-08-2022,"15,794.30",18-08-2022,35.45,21-06-2021,1.63
17-08-2022,29700,17-08-2022,34029.55,17-08-2022,2232.75,17-08-2022,42.82,18-08-2022,1.018,17-08-2022,87.1,17-08-2022,20.142,18-08-2022,89.03,09-08-2022,"14,790.00",16-08-2022,"4,290.46",18-08-2022,0.2628,18-08-2022,5.62,15-08-2022,"1,621.20",15-08-2022,"15,804.40",17-08-2022,35.42,18-06-2021,1.68
16-08-2022,29850,16-08-2022,33924.35,16-08-2022,2234.48,16-08-2022,42.82,17-08-2022,1.017,16-08-2022,87.93,16-08-2022,20.28,17-08-2022,88.19,08-08-2022,"14,790.00",15-08-2022,"4,269.37",17-08-2022,0.2634,17-08-2022,5.95,11-08-2022,"1,624.75",12-08-2022,"15,602.90",16-08-2022,35.51,17-06-2021,1.7
15-08-2022,30000,15-08-2022,33710.7,15-08-2022,2226.16,15-08-2022,42.88,16-08-2022,1.0162,15-08-2022,91.94,15-08-2022,20.795,16-08-2022,87.83,04-08-2022,"14,890.00",12-08-2022,"4,225.02",16-08-2022,0.267,16-08-2022,5.82,09-08-2022,"1,608.96",11-08-2022,"15,552.70",15-08-2022,35.3,16-06-2021,1.68
08-11-2022,29850,08-11-2022,33451.51,08-11-2022,2230.2,08-11-2022,43.24,15-08-2022,1.0263,08-11-2022,91.55,08-11-2022,20.593,15-08-2022,86.62,03-08-2022,"14,890.00",11-08-2022,"4,227.40",15-08-2022,0.2651,15-08-2022,5.82,08-08-2022,"1,602.81",09-08-2022,"15,305.80",12-08-2022,35.19,15-06-2021,1.665
08-09-2022,29900,08-09-2022,32807.36,08-09-2022,2210.98,08-09-2022,43.07,12-08-2022,1.0316,08-09-2022,90.69,08-09-2022,20.6741,12-08-2022,88.23,02-08-2022,"14,640.00",09-08-2022,"4,133.11",12-08-2022,0.2645,12-08-2022,5.98,04-08-2022,"1,599.96",08-08-2022,"15,273.20",11-08-2022,35.36,14-06-2021,1.68
08-08-2022,30000,08-08-2022,32877.36,08-08-2022,2192.98,08-08-2022,43.18,11-08-2022,1.0299,08-08-2022,88.46,08-08-2022,19.9,11-08-2022,87.01,27-07-2022,"14,640.00",08-08-2022,"4,155.93",11-08-2022,0.2659,11-08-2022,5.92,03-08-2022,"1,590.52",04-08-2022,"15,267.20",09-08-2022,35.615,11-06-2021,1.67
08-04-2022,30200,08-04-2022,32805.69,08-04-2022,2194.6,08-04-2022,43.99,09-08-2022,1.0198,08-04-2022,90.95,08-04-2022,20.063,09-08-2022,86.42,26-07-2022,"14,840.00",04-08-2022,"4,154.85",09-08-2022,0.2635,09-08-2022,6.01,02-08-2022,"1,588.76",03-08-2022,"15,162.70",08-08-2022,35.74,10-06-2021,1.67
08-03-2022,30150,08-03-2022,32514.21,08-03-2022,2185.17,08-03-2022,44.09,08-08-2022,1.0179,08-03-2022,93.83,08-03-2022,19.979,08-08-2022,89.49,25-07-2022,"15,390.00",03-08-2022,"4,107.96",08-08-2022,0.2649,08-08-2022,5.74,27-07-2022,"1,557.11",02-08-2022,"15,286.00",04-08-2022,36.24,09-06-2021,1.71
08-02-2022,30250,08-02-2022,32691.29,08-02-2022,2180.75,08-02-2022,44.24,04-08-2022,1.0162,08-02-2022,93.75,08-02-2022,20.3645,04-08-2022,88.24,22-07-2022,"15,390.00",02-08-2022,"4,104.21",04-08-2022,0.2704,04-08-2022,5.66,26-07-2022,"1,563.16",27-07-2022,"14,793.50",03-08-2022,36.22,08-06-2021,1.74
27-07-2022,29800,27-07-2022,31865.05,27-07-2022,2151.06,27-07-2022,44.17,03-08-2022,1.0166,27-07-2022,95.6,27-07-2022,18.6265,03-08-2022,88.41,21-07-2022,"15,240.00",27-07-2022,"3,951.43",03-08-2022,0.2717,03-08-2022,5.71,25-07-2022,"1,553.70",26-07-2022,"14,899.10",02-08-2022,36.15,07-06-2021,1.75
26-07-2022,29850,26-07-2022,31950.04,26-07-2022,2160.21,26-07-2022,44.2,02-08-2022,1.0261,26-07-2022,96.33,26-07-2022,18.439,02-08-2022,87.25,20-07-2022,"14,890.00",26-07-2022,"3,953.22",02-08-2022,0.2745,02-08-2022,5.39,22-07-2022,"1,551.20",25-07-2022,"14,790.80",27-07-2022,36.73,01-06-2021,1.77
25-07-2022,29850,25-07-2022,31950.93,25-07-2022,2147.32,25-07-2022,43.99,27-07-2022,1.0116,25-07-2022,95.1,25-07-2022,18.6,27-07-2022,92.01,19-07-2022,"14,640.00",25-07-2022,"3,965.72",27-07-2022,0.2682,27-07-2022,6.1,21-07-2022,"1,538.40",22-07-2022,"14,871.10",26-07-2022,36.69,31-05-2021,1.76
22-07-2022,29800,22-07-2022,32167.92,22-07-2022,2143.15,22-07-2022,44.09,26-07-2022,1.022,22-07-2022,96.51,22-07-2022,18.864,26-07-2022,93.38,18-07-2022,"13,990.00",22-07-2022,"3,998.43",26-07-2022,0.2689,26-07-2022,6.03,20-07-2022,"1,542.59",21-07-2022,"14,778.50",25-07-2022,36.68,28-05-2021,1.74
21-07-2022,29450,21-07-2022,31826.49,21-07-2022,2125.34,21-07-2022,43.92,25-07-2022,1.0212,21-07-2022,99.91,21-07-2022,18.6785,25-07-2022,93.04,15-07-2022,"13,890.00",21-07-2022,"3,955.47",25-07-2022,0.269,25-07-2022,6.14,19-07-2022,"1,540.42",20-07-2022,"14,766.60",22-07-2022,36.78,27-05-2021,1.72
20-07-2022,29600,20-07-2022,31829.99,20-07-2022,2133.94,20-07-2022,43.92,22-07-2022,1.023,20-07-2022,103.6,20-07-2022,18.774,22-07-2022,91.28,14-07-2022,"13,890.00",20-07-2022,"3,935.32",22-07-2022,0.2683,22-07-2022,6.15,18-07-2022,"1,539.13",19-07-2022,"14,403.20",21-07-2022,36.69,25-05-2021,1.735
19-07-2022,29650,19-07-2022,31165.91,19-07-2022,2131.2,19-07-2022,43.83,21-07-2022,1.0178,19-07-2022,102,19-07-2022,18.697,21-07-2022,90.81,12-07-2022,"13,890.00",19-07-2022,"3,860.73",21-07-2022,0.2654,21-07-2022,5.97,15-07-2022,"1,538.76",18-07-2022,"14,449.70",20-07-2022,36.61,24-05-2021,1.75
18-07-2022,29600,18-07-2022,31475.98,18-07-2022,2132.84,18-07-2022,43.51,20-07-2022,1.0228,18-07-2022,97.27,18-07-2022,18.71,20-07-2022,91.09,11-07-2022,"13,890.00",18-07-2022,"3,883.79",20-07-2022,0.2647,20-07-2022,6.09,14-07-2022,"1,543.40",15-07-2022,"14,171.20",19-07-2022,36.65,21-05-2021,1.76
15-07-2022,29650,15-07-2022,30775.37,15-07-2022,2130.74,15-07-2022,43.25,19-07-2022,1.0143,15-07-2022,96.39,15-07-2022,18.4056,19-07-2022,91.2,07-07-2022,"13,640.00",15-07-2022,"3,818.00",19-07-2022,0.2654,19-07-2022,6.06,12-07-2022,"1,553.83",14-07-2022,"14,340.30",18-07-2022,36.65,20-05-2021,1.74
14-07-2022,29650,14-07-2022,30451.8,14-07-2022,2137.27,14-07-2022,43.05,18-07-2022,1.0085,14-07-2022,96.57,14-07-2022,19.2145,18-07-2022,91.24,06-07-2022,"13,490.00",14-07-2022,"3,763.99",18-07-2022,0.2645,18-07-2022,6.08,11-07-2022,"1,556.01",12-07-2022,"14,502.40",15-07-2022,36.58,19-05-2021,1.69
07-12-2022,29750,07-12-2022,31113.31,07-12-2022,2153.71,07-12-2022,43.1,15-07-2022,1.0018,07-12-2022,103.46,07-12-2022,19.1076,15-07-2022,92.75,01-07-2022,"13,990.00",12-07-2022,"3,851.95",15-07-2022,0.263,15-07-2022,5.94,07-07-2022,"1,545.33",11-07-2022,"14,642.30",14-07-2022,36.21,18-05-2021,1.67
07-11-2022,29700,07-11-2022,31277.98,07-11-2022,2153.28,07-11-2022,43.15,14-07-2022,1.0061,07-11-2022,104.79,07-11-2022,19.3115,14-07-2022,90.5,30-06-2022,"13,990.00",11-07-2022,"3,880.94",14-07-2022,0.2633,14-07-2022,5.88,06-07-2022,"1,539.65",07-07-2022,"14,465.30",12-07-2022,36.25,17-05-2021,1.67
07-07-2022,29850,07-07-2022,31190.65,07-07-2022,2139.58,07-07-2022,43.22,12-07-2022,1.004,07-07-2022,98.22,07-07-2022,19.2055,12-07-2022,90.73,29-06-2022,"13,990.00",07-07-2022,"3,858.85",12-07-2022,0.2636,13-07-2022,6.03,04-07-2022,"1,575.03",06-07-2022,"14,499.50",11-07-2022,35.86,14-05-2021,1.7
07-06-2022,30150,07-06-2022,30957.3,07-06-2022,2132.35,07-06-2022,42.98,11-07-2022,1.0173,07-06-2022,100.36,07-06-2022,19.2176,11-07-2022,90.1,28-06-2022,"13,990.00",06-07-2022,"3,831.98",11-07-2022,0.2635,12-07-2022,6.08,01-07-2022,"1,571.19",01-07-2022,"14,487.60",07-07-2022,36.21,13-05-2021,1.69
07-01-2022,30200,07-01-2022,30737.77,07-01-2022,2164.11,07-01-2022,43,07-07-2022,1.0181,07-01-2022,106.01,07-01-2022,20.2724,07-07-2022,90.73,27-06-2022,"13,990.00",01-07-2022,"3,781.00",07-07-2022,0.2662,11-07-2022,6.18,30-06-2022,"1,587.82",30-06-2022,"14,599.60",06-07-2022,35.94,12-05-2021,1.695
30-06-2022,30300,30-06-2022,30790,30-06-2022,2187.7,30-06-2022,42.72,06-07-2022,1.0268,30-06-2022,109.7,30-06-2022,20.733,06-07-2022,91.97,24-06-2022,"13,990.00",30-06-2022,"3,785.99",06-07-2022,0.2653,07-07-2022,6.42,29-06-2022,"1,588.03",29-06-2022,"14,667.30",04-07-2022,35.59,11-05-2021,1.69
29-06-2022,30150,29-06-2022,31067.41,29-06-2022,2188.17,29-06-2022,42.86,04-07-2022,1.0424,29-06-2022,111.86,29-06-2022,20.8,04-07-2022,91.03,23-06-2022,"13,890.00",29-06-2022,"3,825.09",04-07-2022,0.2632,06-07-2022,6.51,28-06-2022,"1,580.68",28-06-2022,"14,835.30",01-07-2022,35.31,10-05-2021,1.68
28-06-2022,30400,28-06-2022,31549.05,28-06-2022,2178.03,28-06-2022,43.4,01-07-2022,1.0481,28-06-2022,110.18,28-06-2022,21.173,01-07-2022,89.14,22-06-2022,"13,590.00",28-06-2022,"3,913.00",01-07-2022,0.26,01-07-2022,6.47,27-06-2022,"1,577.89",27-06-2022,"14,811.50",30-06-2022,35.2,06-05-2021,1.65
27-06-2022,30650,27-06-2022,31533.6,27-06-2022,2173.42,27-06-2022,43.5,30-06-2022,1.0441,27-06-2022,107.22,27-06-2022,21.25,30-06-2022,87.66,21-06-2022,"13,440.00",27-06-2022,"3,920.76",30-06-2022,0.2574,30-06-2022,6.76,24-06-2022,"1,567.14",24-06-2022,"14,402.10",29-06-2022,35.18,05-05-2021,1.65
24-06-2022,30650,24-06-2022,30846.94,24-06-2022,2159.36,24-06-2022,43.51,29-06-2022,1.0518,24-06-2022,103.99,24-06-2022,20.96,29-06-2022,87.33,17-06-2022,"13,440.00",24-06-2022,"3,821.75",29-06-2022,0.2585,29-06-2022,7.03,23-06-2022,"1,564.21",23-06-2022,"14,352.80",28-06-2022,35.37,30-04-2021,1.7
23-06-2022,30650,23-06-2022,30570.33,23-06-2022,2156.44,23-06-2022,43.43,28-06-2022,1.0585,23-06-2022,104.42,23-06-2022,21.414,28-06-2022,86.14,16-06-2022,"13,440.00",23-06-2022,"3,774.71",28-06-2022,0.2612,28-06-2022,7.13,22-06-2022,"1,571.35",22-06-2022,"14,414.30",27-06-2022,35.5,29-04-2021,1.71
22-06-2022,30600,22-06-2022,30352.57,22-06-2022,2163.81,22-06-2022,43.37,27-06-2022,1.0555,22-06-2022,109.54,22-06-2022,21.6901,27-06-2022,86.55,15-06-2022,"13,440.00",22-06-2022,"3,733.89",27-06-2022,0.262,27-06-2022,7.14,21-06-2022,"1,568.63",21-06-2022,"14,097.00",24-06-2022,35.5,28-04-2021,1.72
21-06-2022,30700,21-06-2022,30074.69,21-06-2022,2165.93,21-06-2022,43.32,24-06-2022,1.0526,21-06-2022,110.58,21-06-2022,21.588,24-06-2022,86.84,14-06-2022,"13,440.00",21-06-2022,"3,715.31",24-06-2022,0.2634,24-06-2022,6.8,17-06-2022,"1,553.07",17-06-2022,"14,142.20",23-06-2022,35.39,27-04-2021,1.66
17-06-2022,30600,17-06-2022,29912.7,17-06-2022,2140.64,17-06-2022,43.27,23-06-2022,1.0567,17-06-2022,117.08,17-06-2022,21.949,23-06-2022,85.84,13-06-2022,"13,790.00",17-06-2022,"3,665.90",23-06-2022,0.2599,23-06-2022,7.32,16-06-2022,"1,604.73",16-06-2022,"14,595.20",22-06-2022,35.33,26-04-2021,1.68
16-06-2022,30200,16-06-2022,30305.74,16-06-2022,2211.74,16-06-2022,42.37,22-06-2022,1.0527,16-06-2022,115.98,16-06-2022,21.6785,22-06-2022,84.7,10-06-2022,"13,790.00",16-06-2022,"3,728.18",22-06-2022,0.2592,22-06-2022,7.45,15-06-2022,"1,605.54",15-06-2022,"14,444.60",21-06-2022,35.34,23-04-2021,1.73
15-06-2022,30100,15-06-2022,30570.5,15-06-2022,2208.75,15-06-2022,42.02,21-06-2022,1.051,15-06-2022,119.07,15-06-2022,21.055,21-06-2022,85.13,09-06-2022,"14,340.00",15-06-2022,"3,764.05",21-06-2022,0.2614,21-06-2022,7.31,14-06-2022,"1,597.17",14-06-2022,"14,527.90",17-06-2022,35.03,22-04-2021,1.72
14-06-2022,30150,14-06-2022,30592.34,14-06-2022,2198.54,14-06-2022,42.34,17-06-2022,1.0548,14-06-2022,121.09,14-06-2022,21.0776,17-06-2022,84.65,07-06-2022,"14,640.00",14-06-2022,"3,763.52",17-06-2022,0.2641,17-06-2022,7.52,13-06-2022,"1,611.84",13-06-2022,"15,096.70",16-06-2022,34.81,21-04-2021,1.74
13-06-2022,30550,13-06-2022,31144.91,13-06-2022,2216.1,13-06-2022,42.81,16-06-2022,1.0442,13-06-2022,120.19,13-06-2022,21.93,16-06-2022,84.45,06-06-2022,"14,990.00",13-06-2022,"3,838.15",16-06-2022,0.2596,16-06-2022,7.51,10-06-2022,"1,637.36",10-06-2022,"15,472.50",15-06-2022,35.02,20-04-2021,1.73
06-10-2022,30150,06-10-2022,32053.52,06-10-2022,2249.73,06-10-2022,43.17,15-06-2022,1.0417,06-10-2022,121.46,06-10-2022,21.6861,15-06-2022,85.85,01-06-2022,"15,240.00",10-06-2022,"3,974.39",15-06-2022,0.2587,15-06-2022,7.65,09-06-2022,"1,637.53",09-06-2022,"15,843.80",14-06-2022,34.9,19-04-2021,1.74
06-09-2022,30150,06-09-2022,32828.62,06-09-2022,2250.07,06-09-2022,43.31,14-06-2022,1.0411,06-09-2022,122.43,06-09-2022,22.057,14-06-2022,86.18,31-05-2022,"15,390.00",09-06-2022,"4,101.65",14-06-2022,0.2597,14-06-2022,7.49,07-06-2022,"1,644.22",07-06-2022,"15,848.50",13-06-2022,34.75,16-04-2021,1.72
06-07-2022,29950,06-07-2022,32783.03,06-07-2022,2258.14,06-07-2022,43.07,13-06-2022,1.0513,06-07-2022,119.1,06-07-2022,22.0805,13-06-2022,85.68,27-05-2022,"15,390.00",07-06-2022,"4,096.47",13-06-2022,0.2582,13-06-2022,7.84,06-06-2022,"1,650.41",06-06-2022,"15,797.20",10-06-2022,34.56,12-04-2021,1.76
06-06-2022,30100,06-06-2022,33032.04,06-06-2022,2269.58,06-06-2022,42.87,10-06-2022,1.0617,06-06-2022,120.82,06-06-2022,21.915,10-06-2022,85.28,26-05-2022,"15,590.00",06-06-2022,"4,134.72",10-06-2022,0.2573,10-06-2022,7.73,01-06-2022,"1,662.32",01-06-2022,"15,827.00",09-06-2022,34.52,09-04-2021,1.71
06-01-2022,29800,06-01-2022,33156.31,06-01-2022,2278.22,06-01-2022,43.26,09-06-2022,1.0717,06-01-2022,115.4,06-01-2022,21.5635,09-06-2022,84.01,25-05-2022,"15,590.00",01-06-2022,"4,149.78",09-06-2022,0.2566,09-06-2022,8.13,31-05-2022,"1,654.27",31-05-2022,"15,942.60",07-06-2022,34.38,08-04-2021,1.76
31-05-2022,29850,31-05-2022,33160.59,31-05-2022,2266.16,31-05-2022,43.14,07-06-2022,1.0695,31-05-2022,114.96,31-05-2022,21.98,07-06-2022,83.49,24-05-2022,"15,290.00",31-05-2022,"4,151.09",07-06-2022,0.2605,07-06-2022,8.34,27-05-2022,"1,643.18",27-05-2022,"15,664.00",06-06-2022,34.34,02-04-2021,1.76
27-05-2022,29850,27-05-2022,32735.09,27-05-2022,2253.2,27-05-2022,43.11,06-06-2022,1.0722,27-05-2022,114.2,27-05-2022,22.0154,06-06-2022,84.44,23-05-2022,"15,290.00",27-05-2022,"4,077.43",06-06-2022,0.2622,06-06-2022,8.72,26-05-2022,"1,630.53",26-05-2022,"15,412.20",01-06-2022,34.33,01-04-2021,1.79
26-05-2022,29950,26-05-2022,32248.17,26-05-2022,2230.85,26-05-2022,43.09,01-06-2022,1.0734,26-05-2022,110.69,26-05-2022,21.994,01-06-2022,85.21,20-05-2022,"15,490.00",26-05-2022,"3,984.60",01-06-2022,0.2665,01-06-2022,8.57,25-05-2022,"1,632.12",25-05-2022,"15,290.40",31-05-2022,34.08,31-03-2021,1.78
25-05-2022,30050,25-05-2022,31816.31,25-05-2022,2233.9,25-05-2022,42.72,31-05-2022,1.0778,25-05-2022,110.39,25-05-2022,22.12,31-05-2022,84.49,19-05-2022,"15,490.00",25-05-2022,"3,929.59",31-05-2022,0.2668,31-05-2022,9.08,24-05-2022,"1,636.12",24-05-2022,"15,343.00",27-05-2022,34.24,30-03-2021,1.75
24-05-2022,29900,24-05-2022,31717.61,24-05-2022,2241.67,24-05-2022,42.96,27-05-2022,1.0726,24-05-2022,110.41,24-05-2022,21.805,27-05-2022,84.16,18-05-2022,"16,090.00",24-05-2022,"3,942.94",27-05-2022,0.2693,27-05-2022,8.9,23-05-2022,"1,627.71",23-05-2022,"15,081.00",26-05-2022,34.275,29-03-2021,1.75
