Y_Date,Y
2020-11-09,28300
2020-11-10,27100
2020-11-11,27000
2020-11-12,26800
2020-11-13,26950
2020-11-16,27100
2020-11-17,27000
2020-11-18,26900
2020-11-19,26900
2020-11-20,26800
2020-11-23,26850
2020-11-24,26350
2020-11-25,26050
2020-11-26,26000
2020-11-27,26000
2020-11-30,25600
2020-12-01,25550
2020-12-02,25950
2020-12-03,26150
2020-12-04,26250
2020-12-08,26600
2020-12-09,26550
2020-12-14,26200
2020-12-15,26100
2020-12-16,26350
2020-12-17,26450
2020-12-18,26550
2020-12-21,26900
2020-12-22,26800
2020-12-23,26650
2020-12-24,26850
2020-12-28,27000
2020-12-29,26750
2020-12-30,26750
2021-01-04,27150
2021-01-05,27400
2021-01-06,27600
2021-01-07,27200
2021-01-08,27250
2021-01-11,26150
2021-01-12,26400
2021-01-13,26450
2021-01-14,26250
2021-01-15,26300
2021-01-18,26050
2021-01-19,26250
2021-01-20,26250
2021-01-21,26500
2021-01-22,26450
2021-01-25,26350
2021-01-26,26350
2021-01-27,26200
2021-01-28,26150
2021-01-29,26200
2021-02-01,26250
2021-02-02,26400
2021-02-03,26200
2021-02-04,26000
2021-02-05,25650
2021-02-08,25800
2021-02-09,26050
2021-02-10,26050
2021-02-11,26050
2021-02-15,25850
2021-02-16,25800
2021-02-17,25500
2021-02-18,25500
2021-02-19,25200
2021-02-22,25400
2021-02-23,25700
2021-02-24,25750
2021-02-25,25600
2021-03-01,25200
2021-03-02,24650
2021-03-03,24900
2021-03-04,24700
2021-03-05,24500
2021-03-08,24800
2021-03-09,24700
2021-03-10,24950
2021-03-11,25100
2021-03-12,24950
2021-03-15,25150
2021-03-16,25200
2021-03-17,25250
2021-03-18,25450
2021-03-19,25350
2021-03-22,25400
2021-03-23,25400
2021-03-24,25400
2021-03-25,25500
2021-03-26,25550
2021-03-29,25550
2021-03-30,25300
2021-03-31,25000
2021-04-01,25300
2021-04-05,25600
2021-04-07,25750
2021-04-08,25800
2021-04-09,26100
2021-04-12,25950
2021-04-16,26050
2021-04-19,26250
2021-04-20,26150
2021-04-21,26400
2021-04-22,26600
2021-04-23,26600
2021-04-26,26450
2021-04-27,26450
2021-04-28,26350
2021-04-29,26450
2021-04-30,26150
2021-05-05,26300
2021-05-06,26350
2021-05-07,26800
2021-05-10,26950
2021-05-11,27000
2021-05-12,27050
2021-05-13,27000
2021-05-14,27050
2021-05-17,27500
2021-05-18,27800
2021-05-19,27800
2021-05-20,27800
2021-05-21,27800
2021-05-24,28000
2021-05-25,27800
2021-05-27,28050
2021-05-28,28050
2021-05-31,28200
2021-06-01,28200
2021-06-02,28000
2021-06-04,27600
2021-06-07,27850
2021-06-08,28000
2021-06-09,27900
2021-06-10,27800
2021-06-11,27950
2021-06-14,27550
2021-06-15,27450
2021-06-16,27400
2021-06-17,27100
2021-06-18,26550
2021-06-21,26500
2021-06-22,26750
2021-06-23,26800
2021-06-24,26850
2021-06-25,26800
2021-06-28,26850
2021-06-29,26950
2021-06-30,26800
2021-07-01,26850
2021-07-02,27050
2021-07-05,27150
2021-07-06,27350
2021-07-07,27550
2021-07-08,27600
2021-07-09,27900
2021-07-12,27900
2021-07-13,27950
2021-07-14,27950
2021-07-15,28200
2021-07-16,28300
2021-07-19,28200
2021-07-20,28200
2021-07-21,28100
2021-07-22,28000
2021-07-23,28100
2021-07-27,28000
2021-07-29,28250
2021-07-30,28400
2021-08-02,28300
2021-08-03,28250
2021-08-04,28350
2021-08-05,28350
2021-08-06,28450
2021-08-09,27550
2021-08-10,27550
2021-08-11,27400
2021-08-13,27550
2021-08-16,28050
2021-08-17,28250
2021-08-18,28100
2021-08-19,28150
2021-08-20,28150
2021-08-23,28150
2021-08-24,28300
2021-08-25,28050
2021-08-26,27800
2021-08-27,27850
2021-08-30,28000
2021-08-31,27850
2021-09-01,27800
2021-09-03,27900
2021-09-06,28100
2021-09-07,28100
2021-09-08,27950
2021-09-09,27750
2021-09-10,27850
2021-09-13,27750
2021-09-14,27900
2021-09-15,28150
2021-09-16,28000
2021-09-17,27650
2021-09-20,27650
2021-09-21,27900
2021-09-22,28150
2021-09-23,28050
2021-09-27,27800
2021-09-28,27900
2021-09-29,27900
2021-09-30,27850
2021-10-01,28000
2021-10-04,28050
2021-10-05,28250
2021-10-06,28200
2021-10-07,28200
2021-10-08,28200
2021-10-12,27900
2021-10-15,28250
2021-10-19,28000
2021-10-20,28050
2021-10-21,28250
2021-10-25,28300
2021-10-26,28250
2021-10-27,28150
2021-10-29,28250
2021-11-01,28200
2021-11-03,28200
2021-11-04,28050
2021-11-05,28350
2021-11-08,28500
2021-11-09,28350
2021-11-11,28700
2021-11-16,28900
2021-11-17,28800
2021-11-18,28850
2021-11-22,28750
2021-11-23,28350
2021-11-24,28250
2021-11-29,28650
2021-11-30,28500
2021-12-01,28400
2021-12-03,28500
2021-12-08,28400
2021-12-15,28100
2021-12-16,28200
2021-12-20,28550
2021-12-22,28600
2021-12-23,28700
2021-12-29,28700
2022-01-04,28500
2022-01-07,28500
2022-01-10,28650
2022-01-12,28700
2022-01-13,28750
2022-01-14,28650
2022-01-18,28450
2022-01-21,28700
2022-01-25,28750
2022-01-27,28550
2022-02-10,28400
2022-02-21,28850
2022-03-01,29400
2022-03-03,29700
2022-03-07,30700
2022-03-31,30400
2022-04-05,30600
2022-04-28,30700
2022-05-10,30450
2022-05-11,30200
2022-05-12,30500
2022-05-17,29950
2022-05-24,30000
2022-05-25,30150
2022-06-08,30200
2022-06-13,30650
2022-06-14,30250
2022-06-15,30200
2022-06-16,30300
2022-06-23,30750
2022-06-27,30750
2022-06-29,30250
2022-06-30,30400
2022-07-05,30550
2022-07-14,29750
2022-07-18,29700
2022-07-25,29950
2022-07-26,29950
2022-08-01,30300
2022-08-02,30350
2022-08-04,30300
2022-08-09,30000
2022-08-10,30050
2022-08-15,30100
2022-08-16,29950
2022-08-22,29700
2022-08-23,29800
2022-08-25,29850
2022-08-29,29800
2022-08-30,29900
2022-08-31,29850
2022-09-14,29600
2022-09-20,29300
2022-09-21,29300
2022-09-26,29400
2022-10-03,29850
2022-10-04,30350
2022-10-11,30050
2022-10-12,30100
2022-11-01,29550
2022-11-09,29800
2022-11-16,29950
2022-11-21,29800
2022-11-23,29800
2022-11-29,29550
2022-12-06,29450
2022-12-07,29500
2022-12-14,29650
2022-12-19,29550
2022-12-21,29800
2022-12-22,29800
2022-12-27,29600
2022-12-28,29750
2022-12-29,29700
2023-01-09,29800
2023-01-11,29800
2023-01-12,29750
2023-01-19,29850
2023-01-23,29900
2023-01-24,29950
2023-01-31,29900
2023-02-02,30200
2023-02-13,29750
2023-02-16,29800
2023-02-21,30050
2023-02-22,30100
2023-03-08,30150
2023-03-09,30150
2023-03-23,31850
2023-03-27,32050
2023-03-29,31900
2023-04-03,31850
2023-04-19,32600
2023-04-27,32250
2023-05-03,32150
2023-05-08,32450
2023-05-11,32400
2023-05-17,32250
2023-05-22,32200
2023-05-23,32150
2023-06-01,32250
2023-06-07,32300
2023-06-13,32100
2023-06-22,31900
2023-06-27,32150
2023-07-05,31900
2023-07-06,31850
2023-07-17,32050
2023-07-20,31850
2023-07-26,32050
2023-07-27,32000
2023-08-07,31850
2023-08-08,31950
2023-08-16,31950
2023-08-24,31750
2023-08-29,32000
2023-09-11,32300
2023-09-12,32350
2023-09-13,32300
2023-09-14,32300
2023-09-18,32500
2023-09-19,32600
2023-09-20,32950
2023-09-21,32950
2023-09-25,32800
2023-09-26,32900
2023-09-27,32850
2023-09-28,32600
2023-10-03,31900
2023-10-04,32000
2023-10-05,31950
2023-10-09,32450
2023-10-10,32550
2023-10-11,32250
2023-10-12,32300
2023-10-16,32950
2023-10-17,32950
2023-10-18,33250
2023-10-19,33600
2023-10-24,33900
2023-10-25,33750
2023-10-26,34100
2023-10-30,34150
2023-10-31,34000
2023-11-01,34000
2023-11-02,33850
2023-11-06,33500
2023-11-07,33300
2023-11-08,33100
2023-11-09,32800
2023-11-14,33200
2023-11-15,33050
2023-11-16,33100
2023-11-20,32950
2023-11-21,33050
2023-11-22,33300
2023-11-27,33550
2023-11-28,33350
2023-11-29,33550
2023-11-30,33750
2023-12-06,33700
2023-12-07,33800
2023-12-12,33500
2023-12-13,33550
2023-12-14,33800
2023-12-19,33550
2023-12-26,33800
2023-12-27,33750
2023-12-28,33800
