Date,Y_Date,Y,XAU_USD,Set,Oil,TenbondTHB,NYSE
2014-05-29 00:00:00,28-12-2023,33800,1258.79,1404.92,103.06,3.66,10716.5
2014-05-30 00:00:00,27-12-2023,33750,1256,1412.51,103.51,3.68,10734.5
2014-06-02 00:00:00,26-12-2023,33800,1250.89,1424.81,102.92,3.73,10760.5
2014-06-03 00:00:00,19-12-2023,33550,1244.39,1455.33,102.44,3.71,10752.4
2014-06-04 00:00:00,14-12-2023,33800,1245.24,1456.06,102.79,3.68,10752.4
2014-06-05 00:00:00,13-12-2023,33550,1243.8,1454.11,102.37,3.68,10788.5
2014-06-06 00:00:00,12-12-2023,33500,1253.69,1461.8,102.44,3.655,10865.2
2014-06-09 00:00:00,07-12-2023,33800,1253.79,1464.71,102.78,3.65,10895.4
2014-06-10 00:00:00,06-12-2023,33700,1252.15,1454.4,104.46,3.67,10906.9
2014-06-11 00:00:00,30-11-2023,33750,1260.49,1470.04,104.3,3.7,10886.3
2014-06-12 00:00:00,29-11-2023,33550,1261.49,1461.3,104.47,3.68,10870.7
2014-06-13 00:00:00,28-11-2023,33350,1273.69,1456.6,106.84,3.68,10836.7
2014-06-16 00:00:00,27-11-2023,33550,1277.06,1460.29,106.88,3.73,10855.3
2014-06-17 00:00:00,22-11-2023,33300,1271.65,1475.87,106.59,3.69,10849.6
2014-06-18 00:00:00,21-11-2023,33050,1271.3,1471.86,106.6,3.74,10890.1
2014-06-19 00:00:00,20-11-2023,32950,1278.44,1455.89,106.11,3.7,10992
2014-06-20 00:00:00,16-11-2023,33100,1320.2,1464.86,106.6,3.71,11014
2014-06-23 00:00:00,15-11-2023,33050,1313.7,1471.91,107.42,3.77,11017
2014-06-24 00:00:00,14-11-2023,33200,1318.54,1466.69,106.02,3.76,10997.4
2014-06-25 00:00:00,09-11-2023,32800,1318.74,1462.55,106.14,3.74,10902.7
2014-06-26 00:00:00,08-11-2023,33100,1318.65,1472.5,106.71,3.755,10951.8
2014-06-27 00:00:00,07-11-2023,33300,1317.91,1480.75,105.64,3.74,10934.8
2014-06-30 00:00:00,06-11-2023,33500,1315.8,1488.92,105.69,3.71,10969.2
2014-07-02 00:00:00,02-11-2023,33850,1325.58,1492.05,105.21,3.73,11044.7
2014-07-03 00:00:00,01-11-2023,34000,1327.7,1492.87,104.27,3.74,11070.4
2014-07-07 00:00:00,31-10-2023,34000,1320.16,1500.87,104.06,3.75,11072
2014-07-08 00:00:00,30-10-2023,34150,1319.75,1506.01,103.39,3.74,11008.8
2014-07-09 00:00:00,26-10-2023,34100,1319.69,1505.6,103.45,3.71,10977.9
2014-07-10 00:00:00,25-10-2023,33750,1319.34,1513.25,101.95,3.69,10941.8
2014-07-14 00:00:00,24-10-2023,33900,1338.45,1524.98,100.46,3.68,10980.2
2014-07-15 00:00:00,19-10-2023,33600,1306.85,1533.29,100.93,3.67,10995.7
2014-07-16 00:00:00,18-10-2023,33250,1294.4,1527.13,100.21,3.63,11006.4
2014-07-17 00:00:00,17-10-2023,32950,1300.24,1529.11,101.49,3.59,10982.7
2014-07-18 00:00:00,16-10-2023,32950,1318.7,1532.52,103.72,3.56,10908.4
2014-07-21 00:00:00,12-10-2023,32300,1311.05,1536.73,102.97,3.59,10951.2
2014-07-22 00:00:00,11-10-2023,32250,1311.89,1543.56,104.58,3.52,10988.9
2014-07-23 00:00:00,10-10-2023,32550,1307.7,1527.35,101.96,3.5,11027.4
2014-07-24 00:00:00,09-10-2023,32450,1304.14,1545.54,103.2,3.53,11038.9
2014-07-25 00:00:00,05-10-2023,31950,1294,1545.59,102.04,3.58,11038.6
2014-07-28 00:00:00,04-10-2023,32000,1308.25,1545.52,101.87,3.59,10984.4
2014-07-29 00:00:00,03-10-2023,31900,1304.59,1541.27,101.6,3.56,11005.3
2014-07-30 00:00:00,28-09-2023,32600,1298.94,1521.33,101.03,3.57,10958
2014-07-31 00:00:00,27-09-2023,32850,1294.86,1513.92,99.47,3.55,10866.3
2014-08-01 00:00:00,26-09-2023,32900,1282.24,1488.5,97.7,3.58,10699.8
2014-08-04 00:00:00,25-09-2023,32800,1293.98,1504.35,97.67,3.57,10692.2
2014-08-05 00:00:00,21-09-2023,32950,1287.91,1522.87,98.41,3.56,10728.9
2014-08-06 00:00:00,20-09-2023,32950,1288.05,1527.11,97.62,3.55,10606.1
2014-08-07 00:00:00,19-09-2023,32600,1305.89,1525.06,96.89,3.45,10677
2014-08-08 00:00:00,18-09-2023,32500,1313.5,1512.82,97.64,3.42,10591.1
2014-08-13 00:00:00,14-09-2023,32300,1308.69,1530.96,97.2,3.44,10731.9
2014-08-14 00:00:00,13-09-2023,32300,1312.86,1550.83,97.3,3.43,10756.3
2014-08-15 00:00:00,12-09-2023,32350,1312.95,1543.42,95.5,3.44,10833.5
2014-08-18 00:00:00,11-09-2023,32300,1303.91,1548.42,97.1,3.43,10824.3
2014-08-19 00:00:00,29-08-2023,32000,1297.65,1550.55,96.56,3.44,10901
2014-08-20 00:00:00,24-08-2023,31750,1295.6,1546.57,94.7,3.47,10909.3
2014-08-21 00:00:00,16-08-2023,31950,1291.8,1550.26,93.49,3.52,10958.1
2014-08-22 00:00:00,08-08-2023,31950,1276.64,1556.4,93.89,3.51,10973
2014-08-25 00:00:00,07-08-2023,31850,1279.67,1561.4,93.34,3.5,10976.7
2014-08-26 00:00:00,27-07-2023,32000,1276.55,1565.48,93.36,3.5,11016.4
2014-08-27 00:00:00,26-07-2023,32050,1281.09,1564.41,93.88,3.49,11042.1
2014-08-28 00:00:00,20-07-2023,31850,1282.75,1566.73,93.75,3.49,10999.7
2014-08-29 00:00:00,17-07-2023,32050,1290.29,1554.9,94.56,3.48,11023.8
2014-09-02 00:00:00,06-07-2023,31850,1287.59,1568.71,95.81,3.48,11050.6
2014-09-03 00:00:00,05-07-2023,31900,1266.14,1574.19,93.28,3.52,11081.8
2014-09-04 00:00:00,27-06-2023,32150,1268.8,1585.6,95.07,3.51,11070.2
2014-09-05 00:00:00,22-06-2023,31900,1260.96,1583.47,94.57,3.53,11019.9
2014-09-08 00:00:00,13-06-2023,32100,1268.75,1589.39,93.49,3.5,11059.2
2014-09-09 00:00:00,07-06-2023,32300,1255.43,1586.88,93.11,3.46,10994.1
2014-09-10 00:00:00,01-06-2023,32250,1256.19,1577.26,92.79,3.5,10946.7
2014-09-11 00:00:00,23-05-2023,32150,1248.68,1582.21,91.71,3.49,10933.4
2014-09-12 00:00:00,22-05-2023,32200,1240.59,1583.38,93.05,3.49,10965.3
2014-09-15 00:00:00,17-05-2023,32250,1228.4,1577.71,92.13,3.48,10909.9
2014-09-16 00:00:00,11-05-2023,32400,1233.1,1583.74,92.81,3.51,10890.5
2014-09-17 00:00:00,08-05-2023,32450,1234.95,1571.9,94.71,3.51,10993.2
2014-09-18 00:00:00,03-05-2023,32150,1223.2,1576.88,93.97,3.52,10998.4
2014-09-19 00:00:00,27-04-2023,32250,1225.5,1590.68,92.97,3.5,11046.4
2014-09-22 00:00:00,19-04-2023,32600,1216.54,1584.26,92.22,3.48,10978.6
2014-09-23 00:00:00,03-04-2023,31850,1215.3,1593.16,90.7,3.45,10861.2
2014-09-24 00:00:00,29-03-2023,31900,1222.81,1593.42,91.72,3.45,10818.8
2014-09-25 00:00:00,27-03-2023,32050,1217.02,1595.6,92.89,3.46,10863.6
2014-09-26 00:00:00,23-03-2023,31850,1222.59,1591.02,92.47,3.43,10732.3
2014-09-29 00:00:00,09-03-2023,30150,1219.2,1601.38,93.35,3.43,10727.8
2014-09-30 00:00:00,08-03-2023,30150,1216.24,1586.18,94.34,3.38,10745
2014-10-01 00:00:00,22-02-2023,30100,1209,1590.13,91.36,3.36,10688.6
2014-10-02 00:00:00,21-02-2023,30050,1213.34,1582.21,90.74,3.31,10557.3
2014-10-03 00:00:00,16-02-2023,29800,1213.84,1568.18,91.38,3.34,10579.5
2014-10-06 00:00:00,13-02-2023,29750,1191.79,1572.31,89.77,3.39,10671.7
2014-10-07 00:00:00,02-02-2023,30200,1207.15,1544.87,90.45,3.35,10605.3
2014-10-08 00:00:00,31-01-2023,29900,1209.39,1529.18,88.43,3.3,10485.8
2014-10-09 00:00:00,24-01-2023,29950,1221.84,1553.65,87.73,3.29,10615
2014-10-10 00:00:00,23-01-2023,29900,1224.49,1545.77,84.39,3.24,10397.4
2014-10-13 00:00:00,19-01-2023,29850,1223.54,1544.66,85.2,3.24,10317.5
2014-10-14 00:00:00,12-01-2023,29750,1237.08,1544.65,84.98,3.18,10194
2014-10-15 00:00:00,11-01-2023,29800,1233.65,1550.69,82.32,3.16,10083.9
2014-10-16 00:00:00,09-01-2023,29800,1241.67,1540.9,81.06,3.3,10004.8
2014-10-17 00:00:00,29-12-2022,29700,1239.69,1529.36,83.18,3.31,10212.9
2014-10-20 00:00:00,28-12-2022,29750,1238.54,1541.1,83.13,3.35,10227.2
2014-10-21 00:00:00,27-12-2022,29600,1246.99,1529.73,82.76,3.34,10370.7
2014-10-22 00:00:00,22-12-2022,29800,1249.57,1534.03,82.55,3.31,10502.1
2014-10-24 00:00:00,21-12-2022,29800,1232.59,1537.99,81.95,3.32,10529.3
2014-10-27 00:00:00,19-12-2022,29550,1231.5,1542.69,81.27,3.32,10547.7
2014-10-28 00:00:00,14-12-2022,29650,1225.76,1549.06,80.64,3.36,10576.9
2014-10-29 00:00:00,07-12-2022,29500,1228.21,1564.51,81.55,3.39,10690.3
2014-10-30 00:00:00,06-12-2022,29450,1211.5,1565.86,81.93,3.4,10626.1
2014-10-31 00:00:00,29-11-2022,29550,1198.91,1570.97,81.04,3.4,10772.9
2014-11-03 00:00:00,23-11-2022,29800,1173.76,1591.02,80.59,3.36,10834.4
2014-11-04 00:00:00,21-11-2022,29800,1165.55,1583.55,78.22,3.26,10781.1
2014-11-05 00:00:00,16-11-2022,29950,1168.19,1585.84,77.36,3.22,10804
2014-11-06 00:00:00,09-11-2022,29800,1141.45,1581.32,78.87,3.18,10824.1
2014-11-07 00:00:00,01-11-2022,29550,1141.2,1585.1,77.86,3.23,10837.8
2014-11-10 00:00:00,12-10-2022,30100,1179.41,1581.77,78.5,3.22,10876.9
2014-11-11 00:00:00,11-10-2022,30050,1150.65,1569,77.18,3.17,10892.5
2014-11-12 00:00:00,04-10-2022,30350,1164.67,1572.45,77.5,3.15,10907.5
2014-11-13 00:00:00,03-10-2022,29850,1160.84,1561.89,76.95,3.11,10884.1
2014-11-14 00:00:00,26-09-2022,29400,1162.09,1580.41,74.36,3.12,10861.5
2014-11-17 00:00:00,21-09-2022,29300,1188.75,1576.41,75.93,3.14,10859.8
2014-11-18 00:00:00,20-09-2022,29300,1186.42,1571.81,75.49,3.09,10896.6
2014-11-19 00:00:00,14-09-2022,29600,1197.57,1585.14,74.23,3.09,10938.6
2014-11-20 00:00:00,31-08-2022,29850,1183.36,1579.51,74.25,3.1,10888.1
2014-11-21 00:00:00,30-08-2022,29900,1193.78,1568.56,76.29,3.09,10938
2014-11-24 00:00:00,29-08-2022,29800,1201.53,1587.35,76.62,3.12,11038.9
2014-11-25 00:00:00,25-08-2022,29850,1197.55,1591.23,75.51,3.1,11053.3
2014-11-26 00:00:00,23-08-2022,29800,1200.96,1596.29,73.87,3.12,11036.8
2014-11-28 00:00:00,22-08-2022,29700,1190.7,1596.49,73.5,3.12,10993.1
2014-12-01 00:00:00,16-08-2022,29950,1167.06,1590.89,66,3.08,10933.1
2014-12-02 00:00:00,15-08-2022,30100,1210.74,1596.71,69.24,3.04,10888.4
2014-12-03 00:00:00,10-08-2022,30050,1199.01,1597.33,67.6,3.05,10942.7
2014-12-04 00:00:00,09-08-2022,30000,1209.7,1597.03,67.4,3.06,10966.9
2014-12-08 00:00:00,04-08-2022,30300,1193.09,1600.99,65.46,3.04,10941.6
2014-12-09 00:00:00,02-08-2022,30350,1203.64,1573.89,63.01,3.06,10863.6
2014-12-11 00:00:00,01-08-2022,30300,1226.75,1546.18,61.12,3.02,10671.1
2014-12-12 00:00:00,26-07-2022,29950,1227.99,1523.53,59.17,2.99,10690.1
2014-12-15 00:00:00,25-07-2022,29950,1222.25,1490.44,57.07,2.97,10535.5
2014-12-16 00:00:00,18-07-2022,29700,1192.59,1442.82,55.4,3.01,10386.1
2014-12-17 00:00:00,14-07-2022,29750,1196.69,1464.64,55.5,3.07,10411.5
2014-12-18 00:00:00,05-07-2022,30550,1188.7,1504.72,55.83,3.13,10709.5
2014-12-19 00:00:00,30-06-2022,30400,1198.55,1527.08,55.5,3.06,10835.3
2014-12-22 00:00:00,29-06-2022,30250,1195.33,1522.49,57.75,3.07,10890.2
2014-12-23 00:00:00,27-06-2022,30750,1175.03,1535.22,55.39,3.09,10935.7
2014-12-24 00:00:00,23-06-2022,30750,1175.7,1536.24,56.8,3.07,10962.2
2014-12-26 00:00:00,16-06-2022,30300,1173.45,1503.49,55.86,3.06,10975.3
2014-12-29 00:00:00,15-06-2022,30200,1195.71,1515.49,55.05,3.05,10974.9
2014-12-30 00:00:00,14-06-2022,30250,1183.37,1496.89,53.72,3.02,10963.5
2015-01-05 00:00:00,13-06-2022,30650,1189.34,1499.7,52.61,2.91,10764.4
2015-01-06 00:00:00,08-06-2022,30200,1204.85,1467.97,50,2.73,10610.8
2015-01-07 00:00:00,25-05-2022,30150,1219.55,1478.84,48,2.72,10514.5
2015-01-08 00:00:00,24-05-2022,30000,1210.51,1514.9,48.78,2.75,10686
2015-01-09 00:00:00,17-05-2022,29950,1209.65,1529.5,48.92,2.75,10811.8
2015-01-12 00:00:00,12-05-2022,30500,1223,1527.42,48.19,2.74,10712.6
2015-01-13 00:00:00,11-05-2022,30200,1233.62,1520.71,45.69,2.72,10640.7
2015-01-14 00:00:00,10-05-2022,30450,1230.76,1539.58,46.16,2.69,10622.6
2015-01-15 00:00:00,28-04-2022,30700,1229.95,1528.83,48.6,2.68,10606.6
2015-01-16 00:00:00,05-04-2022,30600,1262.05,1515.71,46.35,2.69,10508.6
2015-01-20 00:00:00,31-03-2022,30400,1276.54,1539.46,48.69,2.72,10682
2015-01-21 00:00:00,07-03-2022,30700,1293.64,1538.31,46.69,2.82,10646
2015-01-22 00:00:00,03-03-2022,29700,1293.2,1546.76,47.35,2.81,10753.6
2015-01-23 00:00:00,01-03-2022,29400,1301.38,1570.81,46.63,2.79,10854.2
2015-01-26 00:00:00,21-02-2022,28850,1293.68,1602.13,45.2,2.76,10787.3
2015-01-27 00:00:00,10-02-2022,28400,1281.08,1589.44,45.13,2.73,10793
2015-01-28 00:00:00,27-01-2022,28550,1292.35,1594.5,45.83,2.72,10797.2
2015-01-29 00:00:00,25-01-2022,28750,1285.35,1591.94,44.43,2.79,10617.9
2015-01-30 00:00:00,21-01-2022,28700,1257.61,1591.54,44.63,2.74,10636
2015-02-02 00:00:00,18-01-2022,28450,1281.81,1577.65,47.59,2.77,10568
2015-02-03 00:00:00,14-01-2022,28650,1275.4,1592.08,49.79,2.74,10721.6
2015-02-04 00:00:00,13-01-2022,28750,1260.25,1616.41,51.67,2.74,10803.5
2015-02-05 00:00:00,12-01-2022,28700,1269.9,1595.06,48.67,2.77,10821.4
2015-02-06 00:00:00,10-01-2022,28650,1264.82,1614.47,50.86,2.76,10903.3
2015-02-09 00:00:00,07-01-2022,28500,1235.18,1609.78,52.01,2.78,10831
2015-02-10 00:00:00,04-01-2022,28500,1239.55,1600.57,52.43,2.79,10860.7
2015-02-11 00:00:00,29-12-2021,28700,1233.75,1599.42,50.98,2.79,10883.9
2015-02-12 00:00:00,23-12-2021,28700,1218.73,1606.06,49.42,2.82,10924.2
2015-02-13 00:00:00,22-12-2021,28600,1222.38,1616.79,51.35,2.9,11009.9
2015-02-17 00:00:00,20-12-2021,28550,1231.05,1607.32,52.75,3,11042.8
2015-02-18 00:00:00,16-12-2021,28200,1209.41,1590.71,53.24,2.96,11054.5
2015-02-19 00:00:00,15-12-2021,28100,1212.7,1603.22,50.55,2.98,11027
2015-02-20 00:00:00,08-12-2021,28400,1207.41,1604.56,51.24,2.99,11025.3
2015-02-23 00:00:00,03-12-2021,28500,1201.89,1608.53,50.75,2.97,11091.5
2015-02-24 00:00:00,01-12-2021,28400,1201.71,1597,49.42,2.97,11082.1
2015-02-25 00:00:00,30-11-2021,28500,1199.55,1602.16,49.16,2.97,11119.6
2015-02-26 00:00:00,29-11-2021,28650,1205.16,1590.29,51,2.93,11111.8
2015-02-27 00:00:00,24-11-2021,28250,1209.45,1590.93,48.97,2.9,11078.5
2015-03-02 00:00:00,23-11-2021,28350,1213.8,1588.14,49.45,2.71,11053.7
2015-03-03 00:00:00,22-11-2021,28750,1207.19,1580.36,49.8,2.63,11090.8
2015-03-05 00:00:00,18-11-2021,28850,1199.75,1559.4,51.62,2.68,11014.7
2015-03-06 00:00:00,17-11-2021,28800,1198.65,1553.05,50.89,2.66,10964.2
2015-03-09 00:00:00,16-11-2021,28900,1168.65,1558.54,49.6,2.65,10846
2015-03-10 00:00:00,11-11-2021,28700,1167.1,1560.94,50.08,2.73,10802.5
2015-03-11 00:00:00,09-11-2021,28350,1162.15,1524.38,48.77,2.82,10686.6
2015-03-12 00:00:00,08-11-2021,28500,1154.6,1543.06,48.44,2.77,10734.7
2015-03-13 00:00:00,05-11-2021,28350,1153.9,1547.68,46.93,2.69,10784.1
2015-03-16 00:00:00,04-11-2021,28050,1158.5,1534.47,44.81,2.83,10787.5
2015-03-17 00:00:00,03-11-2021,28200,1154.55,1525.5,43.84,2.83,10843.7
2015-03-18 00:00:00,01-11-2021,28200,1149.25,1513.99,42.51,2.74,10846.4
2015-03-19 00:00:00,29-10-2021,28250,1167.25,1543.63,44.6,2.82,10976.8
2015-03-20 00:00:00,27-10-2021,28150,1170.7,1533.91,43.99,2.83,10932.5
2015-03-23 00:00:00,26-10-2021,28250,1185.96,1535.86,46.41,2.74,11089.7
2015-03-24 00:00:00,25-10-2021,28300,1189.35,1518.47,47.46,2.81,11072
2015-03-25 00:00:00,21-10-2021,28250,1192.9,1514.04,47.72,2.75,11037
2015-03-26 00:00:00,20-10-2021,28050,1195.55,1506.08,49.02,2.75,10877.2
2015-03-27 00:00:00,19-10-2021,28000,1204.25,1494.22,51.01,2.72,10860.6
2015-03-30 00:00:00,15-10-2021,28250,1198.85,1501.08,48.57,2.78,10919
2015-03-31 00:00:00,12-10-2021,27900,1185.4,1502.25,48.73,2.77,10914
2015-04-01 00:00:00,08-10-2021,28200,1183.35,1506.35,47.55,2.69,10906.1
2015-04-02 00:00:00,07-10-2021,28200,1204.95,1530.84,49.59,2.73,10897.7
2015-04-07 00:00:00,06-10-2021,28200,1214.69,1545.21,51.95,2.73,11042
2015-04-08 00:00:00,05-10-2021,28250,1208.85,1553.11,53.18,2.74,11038.5
2015-04-09 00:00:00,04-10-2021,28050,1203.07,1545.86,51,2.66,11028.8
2015-04-10 00:00:00,01-10-2021,28000,1194.3,1547.92,50.73,2.675,11077.7
2015-04-16 00:00:00,30-09-2021,27850,1202.45,1560.86,55.92,2.74,11171.5
2015-04-17 00:00:00,29-09-2021,27900,1198.6,1572.88,56.56,2.65,11113.5
2015-04-20 00:00:00,28-09-2021,27900,1204.9,1565.67,56.16,2.73,11058.5
2015-04-21 00:00:00,27-09-2021,27800,1196.81,1566.35,56.41,2.66,11115.8
2015-04-22 00:00:00,23-09-2021,28050,1202.75,1571.15,56.34,2.59,11113.2
2015-04-23 00:00:00,22-09-2021,28150,1187.56,1556.61,56.28,2.62,11128.1
2015-04-24 00:00:00,21-09-2021,27900,1194.16,1549.68,57.53,2.53,11199.9
2015-04-27 00:00:00,20-09-2021,27650,1179.76,1559.2,57.3,2.52,11226.4
2015-04-28 00:00:00,17-09-2021,27650,1202.75,1549.2,56.65,2.62,11165.1
2015-04-29 00:00:00,16-09-2021,28000,1212.1,1521.55,56.93,2.55,11162
2015-04-30 00:00:00,15-09-2021,28150,1205.18,1520.55,58.55,2.55,11116.7
2015-05-06 00:00:00,14-09-2021,27900,1193.19,1529.56,60.72,2.55,11082.1
2015-05-07 00:00:00,13-09-2021,27750,1191.8,1514.84,60.69,2.68,10997.9
2015-05-08 00:00:00,10-09-2021,27850,1184.66,1502.29,59.02,2.88,11138.6
2015-05-11 00:00:00,09-09-2021,27750,1188.95,1517.05,59.43,2.9,11182.1
2015-05-12 00:00:00,08-09-2021,27950,1183.8,1499.28,59.27,2.86,11106.1
2015-05-13 00:00:00,07-09-2021,28100,1193.45,1490.93,61.23,2.98,11131.5
2015-05-14 00:00:00,06-09-2021,28100,1215.71,1496.2,60.1,2.96,11164
2015-05-15 00:00:00,03-09-2021,27900,1221.76,1496.98,59.67,2.88,11203
2015-05-18 00:00:00,01-09-2021,27800,1223.3,1510.21,59.85,2.88,11207
2015-05-19 00:00:00,31-08-2021,27850,1225.27,1513.83,59.54,2.98,11214.4
2015-05-20 00:00:00,30-08-2021,28000,1208.01,1527.65,58.32,2.86,11221.4
2015-05-21 00:00:00,27-08-2021,27850,1210.11,1523.33,58.81,3.04,11212.5
2015-05-22 00:00:00,26-08-2021,27800,1206.75,1533.17,60.66,2.91,11213.9
2015-05-26 00:00:00,25-08-2021,28050,1207.3,1508.12,60.05,2.9,11197.6
2015-05-27 00:00:00,24-08-2021,28300,1187.44,1491.43,58.32,2.88,11076.3
2015-05-28 00:00:00,23-08-2021,28150,1188.21,1502.49,57.63,2.88,11128.8
2015-05-29 00:00:00,20-08-2021,28150,1188.65,1495.64,57.97,2.78,11116.2
2015-06-02 00:00:00,19-08-2021,28150,1188.95,1492.45,60.18,2.81,11057.1
2015-06-03 00:00:00,18-08-2021,28100,1193.86,1480.36,61.02,2.88,11101.9
2015-06-04 00:00:00,17-08-2021,28250,1185.51,1484.57,59.57,2.98,11062.1
2015-06-05 00:00:00,16-08-2021,28050,1177.24,1490.51,57.99,3.09,10982
2015-06-08 00:00:00,13-08-2021,27550,1169.45,1507.72,58.96,3.14,10975.2
2015-06-09 00:00:00,11-08-2021,27400,1174.36,1504.59,58.31,3.11,10918.2
2015-06-10 00:00:00,10-08-2021,27550,1176.75,1496.65,60.58,3.03,10960.1
2015-06-11 00:00:00,09-08-2021,27550,1186.61,1512.95,61.14,3.1,11072.5
2015-06-12 00:00:00,06-08-2021,28450,1182.01,1515.64,60.55,3.11,11037.3
2015-06-15 00:00:00,05-08-2021,28350,1181.5,1507.05,59.9,3.07,10942.5
2015-06-16 00:00:00,04-08-2021,28350,1186.06,1502.26,59.6,3.07,10940.5
2015-06-17 00:00:00,03-08-2021,28250,1181.9,1507.23,60.03,3.04,11009.5
2015-06-18 00:00:00,02-08-2021,28300,1185.26,1517.13,59.78,3.04,11032.5
2015-06-19 00:00:00,30-07-2021,28400,1202.36,1507.6,60.5,3.01,11080.3
2015-06-22 00:00:00,29-07-2021,28250,1200.61,1492.55,59.44,2.92,11104.7
2015-06-23 00:00:00,27-07-2021,28000,1185.86,1512.23,60.21,2.955,11146.6
2015-06-24 00:00:00,23-07-2021,28100,1178.25,1507.39,61.14,2.98,11132.4
2015-06-25 00:00:00,22-07-2021,28000,1175.29,1517.35,60.22,3,11078.6
2015-06-26 00:00:00,21-07-2021,28100,1173.35,1520.92,59.66,2.98,11048.6
2015-06-29 00:00:00,20-07-2021,28200,1184.96,1501.03,58.84,2.96,10941
2015-06-30 00:00:00,19-07-2021,28200,1180.06,1510.18,58.27,2.98,10859.1
2015-07-02 00:00:00,16-07-2021,28300,1168.8,1504.72,56.87,2.96,10885.5
2015-07-06 00:00:00,15-07-2021,28200,1173.3,1479.81,56.42,2.88,10770
2015-07-07 00:00:00,14-07-2021,27950,1170.5,1477.16,52.75,2.9,10765
2015-07-08 00:00:00,13-07-2021,27950,1155.18,1476.01,52.91,2.91,10755.6
2015-07-09 00:00:00,12-07-2021,27900,1158.62,1469.59,51.83,2.85,10741.8
2015-07-10 00:00:00,09-07-2021,27900,1159.75,1482.18,52.48,2.83,10689.5
2015-07-13 00:00:00,08-07-2021,27600,1163.3,1484.52,52.15,2.82,10853.9
2015-07-14 00:00:00,07-07-2021,27550,1158.06,1493.39,52,2.85,10944
2015-07-15 00:00:00,06-07-2021,27350,1155.9,1490.99,53.4,2.84,10989.4
2015-07-16 00:00:00,05-07-2021,27150,1148.86,1488.97,51.62,2.835,11013.3
2015-07-17 00:00:00,02-07-2021,27050,1145.61,1482.61,50.91,2.84,11010.8
2015-07-20 00:00:00,01-07-2021,26850,1133.35,1480.12,50.76,2.86,10991.3
2015-07-21 00:00:00,30-06-2021,26800,1098.55,1467.61,49.95,2.85,10960.4
2015-07-22 00:00:00,29-06-2021,26950,1101.06,1441.38,50.71,2.84,10897.1
2015-07-23 00:00:00,28-06-2021,26850,1094.5,1447.16,49.23,2.85,10918.1
2015-07-24 00:00:00,25-06-2021,26800,1090.85,1440.78,48.79,2.85,10830.8
2015-07-27 00:00:00,24-06-2021,26850,1099.55,1431.86,48,2.815,10688.9
2015-07-28 00:00:00,23-06-2021,26800,1094.31,1416.02,47.02,2.815,10698.9
2015-07-29 00:00:00,22-06-2021,26750,1095.48,1413.96,47.81,2.81,10795.2
2015-07-31 00:00:00,21-06-2021,26500,1088.66,1424.01,48.47,2.85,10908.3
2015-08-03 00:00:00,18-06-2021,26550,1095.61,1435.62,46.86,2.82,10883.5
2015-08-04 00:00:00,17-06-2021,27100,1086.18,1438.67,45.35,2.79,10849.1
2015-08-05 00:00:00,16-06-2021,27400,1087.59,1438.16,45.96,2.79,10874.2
2015-08-06 00:00:00,15-06-2021,27450,1084.9,1436.66,45.16,2.78,10851.3
2015-08-07 00:00:00,14-06-2021,27550,1089.4,1429.92,44.82,2.79,10779.5
2015-08-10 00:00:00,11-06-2021,27950,1094.39,1423.3,43.58,2.8,10804.8
2015-08-11 00:00:00,10-06-2021,27800,1104.41,1423.31,44.81,2.81,10857.1
2015-08-13 00:00:00,09-06-2021,27900,1125.46,1399.3,43.34,2.81,10779.4
2015-08-14 00:00:00,08-06-2021,28000,1115.16,1404.24,42.23,2.75,10736.4
2015-08-17 00:00:00,07-06-2021,27850,1114.35,1414.64,42.18,2.74,10743.6
2015-08-18 00:00:00,04-06-2021,27600,1117.91,1371.88,41.88,2.7,10799.5
2015-08-19 00:00:00,02-06-2021,28000,1118.01,1376.19,42.41,2.69,10742.3
2015-08-20 00:00:00,01-06-2021,28200,1133.95,1372.66,40.58,2.64,10618.4
2015-08-21 00:00:00,31-05-2021,28200,1153.91,1365.93,41.03,2.65,10402.3
2015-08-24 00:00:00,28-05-2021,28050,1162.35,1334.62,40.3,2.65,9864.3
2015-08-25 00:00:00,27-05-2021,28050,1155.45,1315.71,38.18,2.85,9790.1
2015-08-26 00:00:00,25-05-2021,27800,1141.15,1314.91,39.69,2.82,9692.4
2015-08-27 00:00:00,24-05-2021,28000,1125.65,1338.37,38.96,2.85,10044.4
2015-08-28 00:00:00,21-05-2021,27800,1125.8,1374.36,42.68,2.78,10199.2
2015-08-31 00:00:00,20-05-2021,27800,1133.25,1367.81,45,2.82,10198.3
2015-09-01 00:00:00,19-05-2021,27800,1135.01,1381.64,48.1,2.82,10176.5
2015-09-02 00:00:00,18-05-2021,27800,1139.49,1360.52,44.26,2.84,9963.1
2015-09-03 00:00:00,17-05-2021,27500,1134.01,1379.78,46.11,2.87,10044.4
2015-09-04 00:00:00,14-05-2021,27050,1125.25,1378.64,46.68,2.88,9955.4
2015-09-08 00:00:00,13-05-2021,27000,1119.3,1371.31,45.82,2.92,9974.8
2015-09-09 00:00:00,12-05-2021,27050,1121.96,1390.17,45.79,3.06,10193
2015-09-10 00:00:00,11-05-2021,27000,1106.81,1386.49,44.16,3.07,9985
2015-09-11 00:00:00,10-05-2021,26950,1111.56,1399.3,45.71,3.1,9987.5
