Y,DJI,Set_One,GBP_THB,EURUSD,Oil,XAG,XAU_XAG,Rhodium,SP_FIVE,JPY_THB,BVN ,Set,NYSE,USD_THB,TenBond_THB
20050.00,26025.32,2641.82,44.18,1.23,63.61,17.05,78.33,1850.00,2742.67,0.29,14.99,1759.61,13282.50,31.54,2.46
20000.00,25987.35,2635.05,44.34,1.23,63.74,16.97,78.19,1860.00,2683.73,0.29,14.75,1747.58,13343.80,31.82,2.43
20000.00,26149.55,2670.20,44.19,1.22,64.07,17.03,78.21,1860.00,2689.15,0.29,14.82,1755.55,13106.60,31.84,2.42
20150.00,25910.78,2647.20,44.05,1.22,63.89,17.20,78.01,1860.00,2686.10,0.29,14.65,1756.16,13108.20,31.84,2.41
20150.00,25987.62,2666.28,44.05,1.23,64.43,17.31,77.86,1850.00,2682.10,0.29,14.16,1751.05,13123.80,31.92,2.41
19950.00,25398.60,2602.80,43.38,1.23,63.50,16.99,77.25,1850.00,2679.09,0.29,14.37,1739.06,13096.60,31.95,2.43
19950.00,25348.13,2617.26,43.71,1.19,63.41,17.00,77.54,1840.00,2684.22,0.29,14.83,1739.54,12860.90,31.93,2.44
20050.00,25308.40,2614.80,43.66,1.19,61.61,17.24,77.35,1840.00,2683.02,0.29,14.16,1734.45,12878.40,31.93,2.51
20050.00,25114.92,2616.00,43.72,1.20,61.90,17.23,76.54,1840.00,2688.18,0.29,14.15,1727.22,12839.50,32.16,2.49
20150.00,24850.45,2552.52,44.07,1.20,60.39,17.19,76.81,1840.00,2692.71,0.29,14.06,1720.41,12808.90,32.27,2.46
19950.00,24849.63,2536.73,43.95,1.19,59.91,16.84,76.85,1830.00,2685.92,0.29,13.97,1713.26,12794.10,32.23,2.45
19900.00,24807.21,2549.78,43.96,1.19,59.53,16.69,77.19,1820.00,2660.63,0.28,13.80,1709.52,12804.00,32.16,2.46
19850.00,24766.52,2550.43,43.82,1.19,59.79,16.54,77.51,1820.00,2665.87,0.29,13.81,1704.01,12771.20,32.58,2.51
19750.00,24715.84,2542.10,43.79,1.19,58.40,16.36,77.81,1820.00,2667.59,0.29,13.53,1709.54,12782.60,32.69,2.55
19550.00,24764.04,2521.58,43.80,1.19,58.21,16.15,78.48,1840.00,2661.73,0.29,13.28,1706.69,12803.20,32.81,2.54
19550.00,24778.26,2522.39,43.76,1.19,58.02,16.20,78.22,1850.00,2628.38,0.29,13.20,1693.81,12760.50,32.77,2.52
19500.00,24838.09,2513.90,43.78,1.18,57.66,16.14,78.20,1850.00,2626.24,0.29,12.89,1694.96,12650.10,32.76,2.56
19500.00,24834.38,2506.45,43.69,1.18,57.30,16.16,78.20,1850.00,2639.78,0.29,13.01,1704.70,12706.80,32.72,2.56
19300.00,24739.56,2496.57,43.33,1.18,57.37,16.00,78.22,1790.00,2657.19,0.29,13.19,1704.20,12709.10,32.72,2.59
19250.00,24585.71,2486.12,43.65,1.18,57.15,15.90,78.79,1765.00,2645.10,0.29,13.00,1702.54,12680.70,32.75,2.57
19300.00,24631.01,2475.52,43.66,1.18,56.70,16.09,78.18,1715.00,2633.93,0.29,12.85,1710.33,12517.70,32.64,2.65
19150.00,24525.19,2467.97,43.43,1.17,57.45,15.72,79.05,1700.00,2627.82,0.29,12.90,1696.06,12550.20,32.51,2.67
19200.00,24452.96,2472.40,43.50,1.18,58.02,15.71,78.97,1680.00,2605.94,0.29,13.26,1693.99,12635.70,32.51,2.69
19500.00,24116.60,2445.42,43.70,1.18,56.00,15.96,79.10,1680.00,2602.66,0.29,13.48,1707.80,12685.80,32.53,2.66
19500.00,24157.85,2443.03,43.85,1.18,57.45,16.11,78.52,1680.00,2600.42,0.29,13.85,1715.29,12636.70,32.60,2.63
19700.00,24424.11,2456.02,43.90,1.19,58.32,16.32,78.09,1680.00,2600.31,0.29,13.97,1716.74,12596.40,32.61,2.66
19700.00,24305.40,2454.18,44.16,1.19,57.42,16.44,77.71,1680.00,2589.17,0.29,13.97,1715.02,12529.50,32.63,2.68
19750.00,24013.80,2449.49,43.66,1.19,57.41,16.55,77.52,1680.00,2579.49,0.29,13.90,1701.48,12412.10,32.62,2.73
19900.00,23883.26,2461.08,43.47,1.18,57.73,16.86,77.49,1680.00,2582.94,0.29,14.21,1692.79,12421.30,32.60,2.73
19950.00,23625.19,2439.28,43.41,1.18,57.86,17.07,76.62,1680.00,2572.95,0.29,14.30,1700.05,12423.70,32.59,2.73
19900.00,23552.86,2434.47,43.57,1.19,58.95,17.00,75.89,1690.00,2569.45,0.29,14.29,1688.96,12406.10,32.65,2.71
19900.00,23552.75,2453.35,43.48,1.19,58.05,17.07,75.54,1690.00,2577.75,0.29,14.37,1686.89,12352.60,32.57,2.71
19800.00,23597.24,2466.07,43.36,1.19,57.12,16.97,75.52,1690.00,2576.53,0.29,13.99,1702.92,12306.70,32.59,2.71
19850.00,23500.15,2464.99,43.44,1.17,56.38,16.95,75.47,1705.00,2580.18,0.29,13.74,1718.02,12281.30,32.62,2.73
20000.00,23370.71,2463.00,43.36,1.17,56.69,17.31,75.43,1705.00,2584.00,0.29,13.51,1714.30,12258.80,32.68,2.75
19900.00,23433.77,2443.11,43.43,1.18,55.25,17.08,74.89,1705.00,2588.71,0.29,13.60,1716.26,12222.10,32.68,2.76
19900.00,23365.34,2428.29,43.48,1.18,55.30,16.99,74.83,1705.00,2592.11,0.29,13.85,1728.80,12316.80,32.76,2.76
19950.00,23334.59,2438.47,43.51,1.18,55.06,17.03,75.28,1675.00,2583.21,0.29,13.71,1721.02,12281.20,32.82,2.76
19950.00,23388.40,2421.70,43.36,1.18,56.72,17.07,75.20,1665.00,2575.99,0.29,13.85,1720.12,12324.40,32.83,2.77
19950.00,23367.47,2413.30,43.60,1.17,56.90,16.84,75.03,1600.00,2577.75,0.29,14.16,1712.33,12326.30,32.91,2.77
20050.00,23432.71,2437.51,43.52,1.17,57.02,17.00,75.39,1570.00,2570.26,0.29,14.22,1708.37,12361.20,33.01,2.78
20000.00,23492.09,2460.90,43.43,1.16,56.85,17.04,75.60,1550.00,2566.52,0.29,14.49,1694.33,12398.80,33.05,2.75
19950.00,23542.60,2455.99,43.64,1.16,56.96,16.98,75.16,1540.00,2568.66,0.29,14.55,1673.51,12383.90,33.07,2.74
20000.00,23574.03,2458.17,43.59,1.16,57.27,17.23,75.14,1530.00,2567.56,0.29,13.85,1707.70,12333.80,33.07,2.75
19900.00,23442.90,2479.44,44.14,1.16,54.65,16.74,74.48,1530.00,2553.39,0.29,13.66,1723.43,12349.40,33.10,2.73
20000.00,23369.22,2469.73,43.88,1.16,54.08,16.85,76.04,1530.00,2562.87,0.29,13.71,1726.29,12339.60,33.12,2.75
19950.00,23405.75,2466.19,43.60,1.17,54.16,16.82,75.71,1530.00,2557.17,0.29,13.80,1719.67,12406.20,33.14,2.76
19950.00,23419.16,2456.96,43.75,1.16,52.80,16.79,75.56,1530.00,2555.57,0.29,14.22,1718.06,12406.00,33.10,2.71
20000.00,23431.09,2453.04,43.59,1.17,52.56,17.00,75.48,1530.00,2550.62,0.29,14.15,1714.73,12408.00,33.24,2.66
20050.00,23346.78,2433.60,43.80,1.18,51.89,17.10,75.43,1520.00,2549.99,0.29,14.22,1694.53,12336.10,33.23,2.66
20100.00,23205.18,2400.64,43.56,1.17,51.42,17.25,75.01,1520.00,2533.48,0.29,14.33,1693.92,12371.30,33.22,2.66
20000.00,23107.47,2457.59,43.78,1.19,52.05,17.01,74.70,1520.00,2530.34,0.29,14.81,1691.73,12355.20,33.23,2.64
20150.00,23087.13,2483.94,43.68,1.18,51.94,17.01,75.35,1490.00,2521.20,0.29,14.80,1677.22,12366.00,33.18,2.60
20200.00,22952.41,2487.05,43.81,1.18,51.93,17.24,75.40,1490.00,2509.96,0.29,14.62,1666.30,12347.20,33.20,2.63
20300.00,22892.92,2475.59,44.00,1.18,51.43,17.39,75.13,1490.00,2503.41,0.29,14.56,1672.62,12329.60,33.11,2.68
20200.00,22827.65,2467.17,43.91,1.18,50.94,17.10,74.88,1490.00,2503.30,0.29,13.69,1671.15,12298.10,33.15,2.67
20250.00,22784.76,2432.05,43.87,1.18,49.55,16.95,75.16,1490.00,2501.04,0.30,13.89,1671.81,12274.70,33.12,2.68
20050.00,22669.08,2424.36,44.16,1.17,49.88,16.59,75.63,1505.00,2499.39,0.29,13.91,1660.55,12209.20,33.06,2.67
20050.00,22645.67,2434.83,44.18,1.17,50.16,16.64,76.44,1505.00,2497.26,0.30,13.72,1666.42,12179.30,33.05,2.66
20100.00,22564.45,2432.94,44.38,1.17,50.59,16.59,76.61,1490.00,2507.16,0.30,13.60,1671.29,12147.60,33.25,2.70
20100.00,22423.47,2407.71,44.57,1.18,51.64,16.65,76.82,1440.00,2506.84,0.30,13.21,1671.96,12154.50,33.37,2.63
20250.00,22358.47,2392.65,44.89,1.18,51.58,16.87,76.37,1440.00,2506.29,0.30,12.90,1673.13,12142.10,33.35,2.72
20200.00,22306.83,2403.99,44.58,1.17,52.05,16.77,76.47,1365.00,2502.51,0.30,12.80,1663.34,12144.10,33.39,2.72
20350.00,22330.93,2400.65,44.68,1.18,52.09,16.81,76.91,1340.00,2495.67,0.30,13.09,1659.88,12134.50,33.42,2.72
20450.00,22322.03,2402.68,44.57,1.18,52.12,17.14,76.40,1290.00,2494.56,0.30,12.90,1646.37,12140.20,33.31,2.74
20200.00,22320.47,2384.59,44.61,1.20,50.68,16.97,76.36,1290.00,2493.89,0.30,12.98,1648.04,12137.50,33.40,2.75
20250.00,22334.07,2393.41,44.97,1.19,50.73,16.99,76.01,1320.00,2491.94,0.30,13.20,1641.50,12126.20,33.31,2.78
20350.00,22414.02,2404.98,44.66,1.19,50.72,17.16,75.82,1370.00,2474.52,0.30,12.94,1637.67,12094.80,33.21,2.78
20450.00,22351.38,2408.22,44.69,1.20,49.84,17.30,75.74,1470.00,2462.25,0.29,12.82,1638.81,12065.30,33.10,2.78
20400.00,22349.70,2410.14,44.67,1.20,49.91,17.17,76.02,1515.00,2468.06,0.29,12.57,1623.97,12042.50,33.07,2.80
20600.00,22297.92,2392.27,44.95,1.19,49.85,17.60,75.01,1515.00,2463.83,0.29,13.05,1620.86,12049.70,33.10,2.80
20750.00,22252.44,2383.95,44.31,1.19,49.72,17.80,74.74,1580.00,2470.35,0.30,13.08,1620.70,11943.50,33.10,2.76
20650.00,22144.96,2360.88,43.78,1.19,49.31,17.77,74.49,1640.00,2474.42,0.30,13.07,1621.40,11874.00,33.08,2.78
20750.00,22103.47,2363.40,44.00,1.20,48.34,17.91,74.51,1595.00,2462.65,0.30,13.18,1611.53,11859.30,33.09,2.78
20900.00,21927.79,2350.81,43.72,1.20,47.58,17.81,74.92,1540.00,2446.06,0.30,13.02,1617.83,11894.90,33.10,2.78
21000.00,21764.43,2350.30,43.35,1.20,49.09,18.15,74.43,1465.00,2431.94,0.30,13.24,1586.68,11898.00,33.06,2.77
20900.00,21815.76,2321.10,43.21,1.19,48.59,17.93,74.79,1430.00,2447.35,0.30,13.30,1579.09,11833.90,33.14,2.81
20850.00,21912.37,2322.89,42.87,1.19,47.28,17.90,74.74,1365.00,2444.72,0.31,13.78,1576.42,11783.40,33.11,2.81
20600.00,21981.77,2325.76,42.90,1.19,47.08,17.61,75.23,1310.00,2447.91,0.31,13.95,1575.55,11733.80,33.12,2.83
20400.00,21936.01,2311.63,42.92,1.19,45.95,17.43,75.17,1240.00,2444.88,0.31,13.95,1574.90,11831.00,33.07,2.86
20550.00,21859.76,2322.16,42.88,1.20,46.31,17.40,75.36,1230.00,2433.75,0.30,13.63,1571.78,11804.90,33.17,2.80
20600.00,21718.00,2267.48,42.92,1.20,46.86,17.48,75.38,1190.00,2425.50,0.30,13.54,1568.89,11806.90,33.16,2.78
20250.00,21832.50,2255.53,42.91,1.19,47.89,17.10,75.82,1175.00,2427.64,0.30,13.78,1567.17,11770.60,33.18,2.75
20250.00,21819.08,2251.35,42.66,1.18,47.62,16.97,75.87,1175.00,2462.95,0.30,13.66,1568.89,11743.40,33.20,2.75
20250.00,21839.90,2249.89,42.65,1.18,48.36,17.08,75.55,1165.00,2468.63,0.31,13.93,1566.83,11700.10,33.19,2.74
20150.00,21850.27,2248.99,42.63,1.18,47.64,17.02,75.67,1150.00,2468.66,0.30,13.20,1567.41,11702.00,33.18,2.73
20200.00,21739.78,2243.94,42.88,1.18,47.45,17.03,75.87,1150.00,2454.96,0.30,13.07,1567.44,11839.90,33.25,2.73
20150.00,21671.36,2238.65,42.76,1.18,48.72,16.97,75.87,1150.00,2441.04,0.31,12.85,1571.83,11868.20,33.34,2.69
20150.00,21724.88,2235.15,42.79,1.17,46.93,17.05,75.59,1150.00,2465.38,0.30,12.88,1577.95,11861.20,33.35,2.67
20150.00,21984.74,2239.45,42.88,1.18,46.80,17.16,75.05,1150.00,2465.35,0.31,12.77,1575.37,11754.40,33.24,2.69
20000.00,22031.93,2235.84,42.87,1.17,47.72,16.64,76.38,1150.00,2478.35,0.30,12.55,1579.32,11906.60,33.25,2.70
20000.00,22029.91,2238.68,43.12,1.18,47.49,17.06,75.30,1150.00,2476.03,0.30,12.37,1580.40,11987.80,33.22,2.71
20100.00,21883.32,2235.78,43.13,1.18,48.52,17.16,75.15,1150.00,2480.38,0.30,12.41,1580.24,11968.50,33.25,2.68
19850.00,22022.34,2248.30,43.23,1.18,49.00,16.46,76.56,1150.00,2477.10,0.30,11.93,1580.27,11979.10,33.27,2.68
19800.00,22095.14,2244.29,43.38,1.18,49.31,16.29,77.31,1150.00,2475.94,0.30,12.04,1573.92,11976.20,33.30,2.69
19850.00,22007.58,2254.41,43.97,1.19,49.59,16.62,76.37,1150.00,2469.12,0.30,12.18,1582.22,11977.90,33.26,2.68
19900.00,22004.36,2256.93,43.93,1.18,48.80,16.74,76.09,1150.00,2482.76,0.30,12.29,1584.74,11983.80,33.24,2.71
19950.00,21863.39,2259.85,43.79,1.17,49.85,16.80,75.69,1145.00,2479.97,0.30,11.97,1583.52,11973.10,33.27,2.72
19800.00,21717.42,2262.31,43.83,1.17,48.70,16.67,75.79,1145.00,2477.88,0.30,12.15,1578.64,11918.50,33.29,2.70
19750.00,21690.38,2258.89,43.60,1.16,48.51,16.48,75.96,1145.00,2472.04,0.30,12.21,1574.45,11944.50,33.25,2.67
19750.00,21638.56,2250.96,43.54,1.16,46.46,16.51,76.14,1145.00,2467.40,0.30,12.45,1576.90,11956.30,33.29,2.69
19750.00,21577.78,2243.41,43.44,1.17,45.62,16.55,76.01,1145.00,2475.56,0.30,12.43,1577.52,11894.30,33.37,2.70
19700.00,21591.72,2246.13,43.57,1.16,46.91,16.31,76.25,1130.00,2463.85,0.30,12.29,1574.71,11878.80,33.41,2.75
19650.00,21641.54,2247.89,43.75,1.15,47.09,16.28,76.16,1105.00,2455.88,0.30,12.34,1575.35,11894.70,33.47,2.77
19700.00,21569.25,2243.83,43.78,1.16,46.25,16.26,76.28,1100.00,2459.50,0.30,12.37,1581.45,11844.00,33.40,2.78
19600.00,21589.94,2243.23,43.89,1.15,45.99,16.14,76.56,1090.00,2449.16,0.30,12.38,1581.45,11832.80,33.44,2.78
19600.00,21633.97,2252.43,44.20,1.15,46.68,16.04,76.70,1080.00,2444.99,0.30,12.05,1581.43,11794.40,33.56,2.76
19500.00,21532.77,2250.60,43.89,1.14,46.08,15.69,77.55,1070.00,2435.75,0.30,12.08,1572.43,11748.20,33.61,2.72
19600.00,21537.19,2250.36,43.76,1.14,45.44,15.93,76.65,1060.00,2427.35,0.30,12.14,1570.30,11713.70,33.58,2.76
19550.00,21467.93,2238.42,43.79,1.15,45.74,15.84,76.80,1050.00,2424.51,0.30,12.07,1567.70,11766.10,33.62,2.75
19550.00,21410.17,2234.88,43.96,1.14,44.58,15.67,77.36,1050.00,2413.52,0.30,11.89,1575.15,11801.50,33.77,2.69
19650.00,21354.66,2231.77,44.17,1.14,45.35,16.07,77.24,1040.00,2423.44,0.30,11.82,1575.78,11777.60,33.94,2.65
19700.00,21423.93,2242.81,44.00,1.14,45.65,16.06,76.26,1030.00,2430.78,0.30,11.70,1582.04,11835.50,33.95,2.68
19900.00,21392.30,2246.34,44.14,1.14,46.28,16.68,75.57,1030.00,2431.39,0.30,11.57,1577.18,11771.10,34.08,2.68
20000.00,21348.60,2245.86,44.22,1.14,44.89,16.67,74.66,1020.00,2429.20,0.30,11.39,1578.19,11765.80,34.12,2.74
20050.00,21487.38,2258.64,43.89,1.14,44.89,16.82,74.87,1000.00,2442.38,0.30,11.54,1586.91,11761.50,34.07,2.65
20050.00,21372.36,2257.65,43.55,1.14,43.70,16.68,74.27,1000.00,2428.70,0.30,11.67,1586.51,11716.60,34.00,2.71
19950.00,21411.19,2259.29,43.21,1.13,43.49,16.61,74.81,970.00,2436.34,0.30,11.27,1589.47,11704.10,33.99,2.70
20100.00,21434.68,2257.30,43.21,1.12,43.16,16.78,74.99,970.00,2443.32,0.30,11.25,1585.84,11742.50,33.93,2.71
20100.00,21380.92,2251.44,43.10,1.12,42.80,16.55,75.22,970.00,2434.65,0.30,10.93,1582.93,11801.20,33.99,2.73
20100.00,21407.98,2244.39,43.08,1.12,42.55,16.51,75.34,990.00,2437.40,0.30,10.87,1578.26,11801.80,33.96,2.74
20000.00,21466.39,2242.50,42.95,1.12,43.38,16.50,75.68,990.00,2439.31,0.30,11.07,1577.29,11745.30,33.97,2.74
20000.00,21521.25,2252.54,43.26,1.11,44.11,16.50,75.41,990.00,2450.66,0.30,11.53,1583.74,11703.20,33.97,2.78
20050.00,21444.75,2246.90,43.40,1.11,44.68,16.73,75.37,1000.00,2442.55,0.31,11.43,1579.74,11810.90,33.94,2.70
20100.00,21335.93,2243.18,43.33,1.12,44.25,16.79,75.12,1000.00,2431.24,0.31,11.57,1576.77,11770.10,33.98,2.70
20250.00,21291.69,2241.09,43.24,1.11,44.69,16.90,74.79,1010.00,2424.14,0.31,11.64,1575.28,11749.40,34.01,2.70
20300.00,21342.71,2240.63,43.25,1.12,45.94,16.83,74.45,1010.00,2443.75,0.30,11.25,1574.09,11678.90,34.02,2.73
20350.00,21256.83,2228.48,43.11,1.12,46.01,16.96,75.21,1010.00,2434.15,0.31,11.28,1565.41,11677.80,33.97,2.80
20400.00,21259.95,2231.68,43.37,1.12,45.80,17.28,74.63,1010.00,2425.88,0.31,11.25,1566.85,11661.90,33.94,2.90
20500.00,21208.96,2238.60,44.17,1.12,45.71,17.47,73.76,1010.00,2436.39,0.31,11.25,1571.12,11702.10,33.96,2.93
20700.00,21171.57,2237.67,43.84,1.12,47.98,17.74,73.40,1010.00,2434.27,0.31,11.16,1567.76,11616.20,33.90,2.93
20550.00,21145.48,2232.76,43.89,1.13,47.40,17.59,73.08,1010.00,2432.03,0.31,11.89,1571.14,11610.90,33.91,2.88
20350.00,21142.09,2231.07,44.00,1.13,48.04,17.30,72.99,1010.00,2431.92,0.31,11.50,1568.18,11607.00,34.06,2.87
20400.00,21030.55,2226.34,43.87,1.12,48.63,17.36,73.45,1020.00,2437.83,0.31,12.27,1572.50,11625.30,34.06,2.90
20300.00,21048.46,2242.15,43.87,1.12,49.65,17.39,73.14,1020.00,2431.28,0.31,12.39,1565.09,11641.40,34.08,2.90
20400.00,21045.49,2239.93,43.80,1.12,49.93,17.46,72.73,1020.00,2415.65,0.31,12.80,1562.08,11605.30,33.96,2.89
20250.00,21070.15,2238.66,44.19,1.12,48.75,17.14,72.86,1020.00,2415.63,0.31,12.66,1572.06,11602.40,34.00,2.83
20350.00,21062.96,2241.23,44.54,1.12,51.25,17.26,73.18,1010.00,2411.67,0.31,12.36,1569.84,11574.80,34.16,2.80
20350.00,20949.21,2236.30,44.64,1.12,51.44,17.10,73.19,1010.00,2414.50,0.31,12.53,1568.66,11475.00,34.04,2.73
20450.00,20908.67,2230.42,44.61,1.12,51.04,17.15,73.31,995.00,2409.54,0.31,12.44,1569.07,11392.90,34.14,2.73
20300.00,20867.77,2221.37,44.60,1.12,50.60,16.83,73.44,995.00,2401.41,0.31,12.37,1565.77,11523.00,34.12,2.74
20350.00,20698.28,2212.10,44.66,1.12,49.28,16.62,74.03,995.00,2397.04,0.31,12.34,1560.84,11635.00,34.14,2.76
20450.00,20579.65,2210.20,44.71,1.11,48.93,16.91,74.94,980.00,2387.21,0.31,12.28,1553.67,11547.40,34.33,2.76
20200.00,20846.17,2216.29,44.54,1.12,48.23,16.83,74.45,970.00,2371.37,0.31,11.95,1547.23,11571.70,34.43,2.74
20100.00,20984.48,2204.21,44.56,1.11,48.82,16.63,73.41,970.00,2354.69,0.31,11.97,1544.35,11602.40,34.32,2.74
20100.00,20923.63,2207.83,44.64,1.10,47.85,16.54,73.90,960.00,2382.95,0.31,12.53,1547.51,11607.30,34.28,2.67
20100.00,20893.19,2222.91,44.73,1.09,47.81,16.30,74.67,960.00,2404.55,0.31,12.45,1537.36,11554.10,34.51,2.67
20100.00,21022.28,2247.41,44.85,1.09,46.49,16.24,75.51,950.00,2393.98,0.31,12.24,1541.56,11544.10,34.48,2.67
20100.00,20929.04,2246.37,44.74,1.09,45.51,16.36,75.39,950.00,2396.79,0.30,12.48,1550.12,11550.40,34.48,2.67
20300.00,20987.83,2238.87,44.46,1.10,47.60,16.51,75.05,950.00,2401.58,0.31,12.75,1562.89,11579.30,34.54,2.67
20650.00,20987.39,2243.40,44.66,1.09,49.27,17.25,75.16,940.00,2399.94,0.31,12.59,1570.61,11601.30,34.65,2.66
20600.00,20991.12,2241.24,44.30,1.09,49.22,17.51,73.63,940.00,2392.37,0.31,12.82,1568.00,11594.70,34.77,2.64
20550.00,21009.95,2235.06,44.22,1.09,49.36,17.63,73.07,940.00,2389.79,0.31,12.50,1570.70,11573.70,34.65,2.67
20650.00,20915.51,2238.83,43.95,1.09,49.22,17.99,72.64,930.00,2388.50,0.31,12.36,1565.77,11515.00,34.62,2.65
20700.00,20723.59,2244.30,44.09,1.09,49.68,17.83,71.70,910.00,2393.68,0.31,11.82,1565.66,11419.50,34.55,2.64
20750.00,20578.10,2241.87,44.05,1.09,50.71,18.06,71.07,910.00,2389.70,0.31,11.78,1566.59,11375.70,34.59,2.65
20750.00,20406.68,2236.22,43.95,1.09,50.63,18.17,71.31,910.00,2388.98,0.31,11.93,1568.56,11402.00,34.58,2.56
20800.00,20503.52,2244.75,44.07,1.07,52.36,18.35,71.10,910.00,2381.51,0.31,11.72,1566.83,11426.80,34.49,2.59
20800.00,20561.39,2256.12,43.09,1.07,52.75,18.42,70.31,910.00,2370.33,0.31,11.93,1562.32,11351.70,34.42,2.40
20850.00,20484.75,2264.25,43.05,1.07,52.97,18.65,70.44,910.00,2354.74,0.31,11.72,1567.50,11460.20,34.36,2.35
20750.00,20637.95,2263.36,43.15,1.06,53.40,18.32,69.80,910.00,2342.69,0.31,11.80,1571.16,11456.20,34.38,2.30
20500.00,20668.22,2253.99,42.84,1.06,52.31,17.97,69.54,920.00,2346.79,0.32,11.95,1569.90,11454.10,34.40,2.19
20700.00,20647.81,2250.81,43.11,1.06,51.70,18.28,69.43,920.00,2342.53,0.32,12.38,1566.70,11501.60,34.39,2.20
20400.00,20745.06,2256.10,42.87,1.06,51.18,18.30,69.72,930.00,2332.62,0.32,12.24,1573.88,11463.80,34.33,2.19
20350.00,20634.94,2251.46,42.92,1.07,50.24,18.31,68.66,930.00,2341.98,0.32,12.52,1579.62,11495.30,34.28,2.19
20200.00,20700.34,2258.45,42.95,1.07,50.32,18.13,68.69,930.00,2352.15,0.32,12.29,1585.78,11497.80,34.36,2.19
20350.00,20662.79,2247.38,42.79,1.07,49.60,18.22,68.61,930.00,2357.16,0.31,12.37,1584.97,11494.90,34.55,2.20
20350.00,20675.75,2248.69,42.87,1.08,48.47,18.22,68.76,930.00,2366.59,0.31,11.93,1582.51,11463.70,34.62,2.16
20350.00,20542.14,2244.27,43.17,1.08,47.89,18.08,68.89,930.00,2354.76,0.31,12.07,1580.96,11403.70,34.47,2.21
20400.00,20488.35,2244.78,43.12,1.09,48.12,17.83,69.43,950.00,2362.34,0.31,12.41,1580.16,11341.30,34.35,2.18
20350.00,20674.45,2236.11,43.31,1.08,47.67,17.60,70.25,965.00,2364.82,0.31,12.18,1584.64,11440.90,34.44,2.12
20350.00,20645.07,2241.92,43.12,1.08,48.15,17.55,70.82,985.00,2361.31,0.31,11.96,1580.53,11410.50,34.41,2.16
20400.00,20640.42,2224.68,43.33,1.08,48.16,17.58,71.14,995.00,2356.54,0.31,12.30,1578.48,11406.60,34.44,2.14
20150.00,20956.33,2232.84,42.84,1.08,47.93,17.46,71.03,995.00,2339.79,0.31,12.47,1582.98,11598.60,34.37,2.12
20200.00,20916.27,2231.91,43.19,1.07,48.70,17.43,70.75,1005.00,2329.11,0.31,12.57,1576.18,11582.70,34.55,2.12
20250.00,20965.37,2226.50,43.16,1.07,48.79,17.34,70.69,1005.00,2350.42,0.31,12.66,1575.78,11614.90,34.59,2.17
20250.00,20969.27,2211.68,43.10,1.08,49.01,17.37,70.86,1005.00,2345.97,0.31,12.37,1573.36,11619.10,34.55,2.23
20000.00,20874.78,2198.70,42.91,1.07,48.76,16.92,70.44,1005.00,2343.00,0.31,12.58,1573.67,11490.30,34.72,2.21
20050.00,20848.60,2191.34,43.12,1.06,48.45,17.00,70.95,1005.00,2379.32,0.31,12.75,1569.21,11479.00,34.65,2.23
20050.00,20899.28,2188.21,43.00,1.07,48.45,17.06,70.98,1005.00,2378.24,0.31,12.70,1571.48,11507.20,34.85,2.27
20000.00,20919.01,2200.36,43.05,1.07,49.61,16.94,70.94,1005.00,2383.71,0.31,12.81,1561.25,11510.90,34.92,2.36
20200.00,20940.44,2196.78,42.86,1.06,52.79,17.49,70.88,1005.00,2387.71,0.31,12.90,1566.00,11511.80,35.08,2.30
20300.00,20934.89,2199.92,42.92,1.06,53.17,17.79,69.50,1005.00,2370.34,0.31,13.00,1564.43,11547.80,35.32,2.26
20400.00,21008.75,2219.78,43.01,1.06,52.58,17.76,68.99,1005.00,2368.55,0.31,11.87,1559.97,11575.90,35.29,2.24
20550.00,21128.91,2229.61,43.02,1.05,53.69,18.41,69.29,1005.00,2371.56,0.31,11.80,1548.89,11633.60,35.33,2.21
20600.00,20957.29,2213.71,43.26,1.05,53.95,18.31,67.83,1005.00,2372.52,0.31,11.93,1542.57,11528.90,35.37,2.15
20600.00,20833.88,2206.58,43.33,1.06,54.04,18.26,68.50,1005.00,2369.81,0.31,11.55,1533.50,11531.40,35.14,2.16
20650.00,20808.71,2206.43,43.53,1.06,54.02,18.36,68.49,995.00,2370.74,0.31,11.50,1537.08,11556.10,35.07,2.15
20550.00,20751.91,2216.22,43.91,1.06,54.33,18.20,68.70,995.00,2375.23,0.31,11.60,1547.91,11587.00,35.05,2.19
20400.00,20817.21,2222.97,43.57,1.06,53.91,18.05,68.65,995.00,2380.92,0.31,11.61,1548.23,11544.20,34.99,2.18
20400.00,20715.41,2218.86,43.68,1.05,54.26,17.97,68.70,995.00,2394.75,0.31,12.23,1549.29,11517.90,34.84,2.18
20400.00,20663.43,2232.80,43.63,1.06,53.48,18.06,68.54,995.00,2380.13,0.31,12.32,1552.44,11468.00,34.91,2.19
20400.00,20564.13,2232.37,43.71,1.07,53.47,18.11,68.52,970.00,2366.08,0.31,12.64,1564.41,11519.30,34.97,2.22
20400.00,20627.31,2223.39,43.64,1.06,53.01,17.99,68.57,955.00,2365.23,0.31,13.01,1567.06,11469.10,35.03,2.20
20300.00,20504.27,2216.21,43.68,1.06,53.00,17.96,68.45,940.00,2355.73,0.31,13.20,1571.28,11419.10,35.03,2.26
20300.00,20374.22,2243.41,43.93,1.06,52.91,17.82,68.72,940.00,2367.50,0.31,12.90,1562.03,11347.90,35.02,2.28
